#track,frame,x,y,z
1,1993,11364.0,30186.0,1009.4
2,1734,15692.0,50075.0,849.24
2,1735,15804.0,49852.0,999.1
3,1,31131.0,31074.0,1133.5
4,1736,25652.0,22120.0,172.45
5,2,16539.0,50012.0,170.62
5,3,16563.0,49958.0,523.64
6,1737,27780.0,35873.0,498.8
7,1737,9306.9,34276.0,1051.4
7,1738,9283.8,34243.0,1222.3
8,4,5640.0,48472.0,862.85
9,1742,37854.0,39560.0,345.51
10,1994,20584.0,34520.0,1050.5
11,4,17808.0,47714.0,558.58
11,5,17925.0,47754.0,635.06
12,1738,24338.0,38319.0,47.62
12,1739,24443.0,38421.0,506.97
12,1740,24414.0,38351.0,452.44
12,1741,24544.0,38287.0,696.29
12,1742,24474.0,38375.0,678.97
12,1743,24473.0,38364.0,547.58
13,4,16419.0,50098.0,-550.47
14,1740,29117.0,20227.0,-83411.0
15,5,18735.0,36017.0,744.5
15,6,18646.0,36062.0,512.39
15,7,18705.0,36011.0,582.41
15,8,18647.0,35957.0,553.29
15,9,18623.0,36034.0,178.52
15,10,18545.0,35977.0,598.98
16,1742,15323.0,53225.0,511.55
16,1743,15330.0,53152.0,395.05
16,1744,15287.0,53228.0,504.33
16,1745,15384.0,53158.0,269.78
16,1746,15387.0,53183.0,590.46
17,5,31598.0,31610.0,1511.0
18,1743,30098.0,31508.0,-1022.2
19,5,44110.0,17236.0,390.71
20,1743,6966.6,30750.0,1364.4
20,1745,7073.9,30746.0,1170.9
21,1994,26735.0,29691.0,1117.3
22,5,31214.0,36675.0,1221.6
23,1744,30832.0,21123.0,-200.84
24,5,29778.0,36589.0,219.66
25,1749,23800.0,33973.0,1533.6
26,6,17093.0,53887.0,539.08
27,1744,7139.8,31670.0,-724.71
28,7,13006.0,37210.0,-97.873
28,9,13007.0,37107.0,170.21
28,10,13197.0,37186.0,270.32
29,1750,9989.3,29846.0,397.84
30,7,16944.0,53887.0,-523.92
31,1751,26120.0,34000.0,555.01
32,1994,25526.0,32844.0,1697.4
33,7,20104.0,53734.0,-49.57
34,1752,41314.0,18987.0,-231.37
35,12,25660.0,31692.0,468.75
36,1753,7526.7,30507.0,38.594
36,1754,7705.7,30485.0,177.99
36,1755,7560.2,30395.0,30.533
36,1757,7478.9,30632.0,173.83
36,1759,7412.3,30391.0,101.16
37,8,16413.0,49960.0,-290.99
38,1755,20250.0,35096.0,1925.4
38,1757,20285.0,34979.0,1826.4
38,1758,20192.0,35256.0,1366.6
38,1760,20902.0,35526.0,699.64
39,9,17101.0,49565.0,1764.3
40,1755,10374.0,34419.0,-663.48
41,11,16592.0,49996.0,31.456
41,12,16564.0,49952.0,-207.77
41,13,16522.0,49998.0,36.906
42,1757,42344.0,16828.0,623.85
43,1997,14262.0,54116.0,187.09
43,1999,14320.0,54155.0,766.01
44,13,13150.0,37115.0,465.56
44,14,13196.0,37186.0,554.75
44,15,13173.0,37167.0,15.805
44,16,13233.0,37191.0,642.78
45,1760,28769.0,31973.0,1134.9
45,1761,28795.0,31894.0,1244.7
45,1763,28731.0,31959.0,1164.1
46,13,34406.0,38933.0,1253.2
46,14,34478.0,39074.0,959.94
46,15,34396.0,39009.0,758.73
47,1764,30824.0,31899.0,1271.7
48,20,14233.0,53445.0,-752.25
48,21,14246.0,53388.0,-559.29
48,22,14185.0,53441.0,-301.96
48,23,13965.0,53479.0,-914.5
48,24,14150.0,53451.0,-847.13
49,1766,28473.0,27907.0,425.54
50,1768,14449.0,50851.0,399.78
51,1768,6412.8,31265.0,669.34
52,1995,24796.0,34715.0,645.27
53,1772,3170.0,31088.0,2117.4
54,1773,10663.0,36018.0,-275.63
54,1774,10530.0,35994.0,-437.32
54,1775,10564.0,36050.0,-547.24
54,1776,10545.0,36052.0,-710.73
54,1778,10551.0,35908.0,-264.01
54,1779,10580.0,36029.0,-40.613
54,1781,10481.0,35894.0,25.334
54,1782,10320.0,35830.0,-537.47
54,1783,10345.0,35814.0,-276.41
54,1784,10331.0,35913.0,-200.39
54,1786,10311.0,35836.0,-234.6
54,1787,10446.0,36049.0,-548.0
55,1775,32106.0,34257.0,53.383
56,1776,39183.0,39867.0,1221.2
56,1777,39170.0,39713.0,1499.6
57,1776,29075.0,32950.0,-286.64
58,1996,32233.0,34291.0,622.72
59,1780,26531.0,18993.0,1029.3
60,1781,26697.0,36016.0,1030.4
60,1783,26742.0,36080.0,1008.2
60,1784,26731.0,35816.0,1409.5
60,1785,26598.0,36128.0,1009.0
60,1786,26621.0,35935.0,1121.5
60,1787,26629.0,35974.0,816.77
60,1788,26724.0,35822.0,1431.7
60,1790,26686.0,35897.0,1038.7
60,1791,26642.0,36046.0,734.82
60,1792,26674.0,35816.0,1253.3
61,1785,24721.0,23852.0,230.82
62,1785,9102.2,27944.0,-53454.0
63,1787,31588.0,33808.0,-215.71
63,1788,31651.0,33966.0,-302.97
63,1789,31648.0,33865.0,-227.84
64,1996,18352.0,13047.0,-188500.0
65,1789,21508.0,19531.0,168.1
66,1788,8086.8,35086.0,1001.2
67,1791,44948.0,16308.0,880.78
68,1793,8079.5,35407.0,562.16
69,1795,45967.0,20116.0,998.89
70,1997,25153.0,33003.0,609.4
70,1998,25016.0,32727.0,999.3
71,1795,26799.0,35940.0,965.7
72,1796,10971.0,35760.0,-284.75
72,1797,10900.0,35754.0,-423.03
73,1798,46025.0,19818.0,994.32
74,1798,10882.0,36110.0,978.76
75,1799,29527.0,32376.0,652.73
76,1998,25173.0,33570.0,-7381.0
77,1799,23760.0,33599.0,768.12
77,1800,23786.0,33666.0,643.96
77,1801,23628.0,33695.0,220.1
77,1802,23557.0,33769.0,291.63
77,1803,23808.0,33707.0,618.87
78,1800,31077.0,37236.0,483.63
79,1800,10678.0,32360.0,-37.186
80,1804,22175.0,10749.0,618.27
