#track,frame,x,y,z
1,1717,51231.0,41304.0,1000.3
1,1719,51208.0,41401.0,826.45
2,1718,16951.0,11218.0,1166.3
2,1720,16864.0,11279.0,985.73
2,1721,16908.0,11167.0,1354.9
2,1722,16888.0,11255.0,1001.9
2,1723,16890.0,11176.0,1001.7
2,1724,16933.0,11112.0,1144.7
2,1725,16872.0,11230.0,1165.3
3,1718,51055.0,41441.0,-587.54
4,1721,8675.1,26997.0,-40.87
5,1719,42253.0,21697.0,-289.53
5,1721,42242.0,21620.0,-227.52
5,1722,42104.0,21665.0,-218.45
6,1720,52282.0,39683.0,-321.29
7,1725,51410.0,41138.0,-1062.3
8,1722,51073.0,41270.0,-40.607
8,1723,51105.0,41239.0,-235.8
8,1724,50979.0,41349.0,-168.15
9,1725,22830.0,23693.0,-205.21
10,1726,53934.0,36468.0,1239.5
11,1728,16866.0,11259.0,1149.9
11,1729,16898.0,11176.0,1150.1
11,1730,17054.0,11324.0,1020.7
11,1731,16893.0,11349.0,685.39
11,1732,16883.0,11190.0,1058.4
12,1727,51265.0,41398.0,761.65
13,1728,42281.0,21779.0,-1.8754
14,1728,51136.0,41453.0,-1037.4
15,1734,47120.0,15551.0,1442.9
16,1729,31243.0,47906.0,1021.9
17,1733,34924.0,47161.0,0.70226
18,1737,42090.0,21666.0,-513.0
19,1737,16860.0,11191.0,1217.3
19,1739,16850.0,11274.0,1019.9
19,1741,16908.0,11139.0,1363.5
19,1743,16985.0,11235.0,1167.6
20,1738,33459.0,36240.0,-22410.0
21,1740,41165.0,12126.0,499.44
22,1740,57260.0,11895.0,551.92
23,1740,13266.0,25133.0,30.042
23,1742,13320.0,25164.0,174.93
24,1742,39462.0,21538.0,999.05
24,1743,39289.0,21766.0,473.65
25,1741,34905.0,46574.0,9.2136
25,1743,34999.0,46835.0,-214.31
25,1744,34973.0,46851.0,-174.07
26,1746,57251.0,11866.0,541.75
27,1743,41145.0,12176.0,423.37
27,1744,41235.0,12150.0,588.6
27,1745,41053.0,12198.0,173.69
27,1747,41131.0,12179.0,546.4
28,1743,57291.0,11806.0,531.85
29,1744,47816.0,29540.0,499.88
29,1745,47832.0,29601.0,615.29
30,846,46908.0,52602.0,1442.9
31,1748,19760.0,8134.4,-115750.0
32,854,51141.0,31210.0,1360.1
