#track,frame,x,y,z
1,6,34030.0,34943.0,1250.5
2,950,35674.0,50779.0,1443.1
3,1199,43075.0,21761.0,672.27
4,954,42273.0,35670.0,130.57
5,1192,46706.0,35861.0,1054.4
6,959,45129.0,30727.0,538.78
7,965,40138.0,30178.0,223.16
8,975,46057.0,32102.0,1006.3
9,979,5843.7,47139.0,1066.0
9,981,5638.8,47032.0,1006.9
10,980,5662.3,47276.0,181.58
11,980,21579.0,14557.0,-181000.0
12,987,32491.0,35906.0,449.4
13,1004,14411.0,15497.0,678.6
14,1010,32624.0,35695.0,1006.3
14,1011,32579.0,35734.0,742.07
15,1025,6444.9,45382.0,404.65
16,1028,6605.2,45329.0,555.94
16,1030,6499.3,45377.0,-233.08
16,1032,6568.1,45369.0,392.3
16,1033,6466.7,45443.0,29.513
16,1034,6424.8,45419.0,64.968
16,1036,6585.9,45374.0,580.91
16,1037,6482.7,45420.0,337.32
16,1039,6545.0,45313.0,480.36
16,1040,6624.6,45314.0,693.05
16,1042,6642.7,45337.0,607.29
16,1044,6532.9,45397.0,474.94
17,1031,38276.0,40054.0,-67.645
17,1033,38206.0,39975.0,-312.18
18,1037,38230.0,40036.0,-288.5
18,1039,38136.0,39986.0,-788.84
19,1041,6342.7,45443.0,-523.2
20,1048,6645.5,45353.0,649.1
20,1050,6605.9,45294.0,663.82
20,1051,6554.6,45341.0,553.23
20,1052,6489.6,45350.0,29.291
20,1053,6308.4,45402.0,-291.32
20,1055,6493.3,45320.0,402.23
20,1056,6354.0,45275.0,35.305
20,1057,6564.9,45233.0,595.36
20,1058,6573.0,45281.0,550.16
20,1060,6561.9,45266.0,401.77
20,1061,6521.2,45277.0,549.96
20,1062,6514.3,45252.0,428.23
20,1064,6543.9,45289.0,283.98
20,1065,6414.4,45293.0,21.787
20,1066,6447.7,45240.0,399.33
21,1049,32582.0,35860.0,1011.5
21,1050,32521.0,35984.0,999.0
21,1051,32595.0,36013.0,1052.1
22,1052,34492.0,36669.0,1575.8
22,1053,34473.0,36774.0,1253.2
22,1054,34538.0,36641.0,1750.8
22,1055,34424.0,36833.0,1253.3
22,1056,34446.0,36862.0,1234.9
23,1062,62991.0,52486.0,-705.29
24,1068,9687.6,48649.0,256.53
24,1069,9804.7,48733.0,550.15
24,1070,9712.8,48606.0,457.2
24,1071,9838.0,48697.0,401.55
25,1068,4573.1,50469.0,-501.06
26,1071,45534.0,34726.0,1682.5
27,1072,4822.4,50435.0,256.05
28,1075,9641.7,48614.0,179.83
28,1077,9705.6,48695.0,179.13
28,1079,9541.4,48552.0,38.903
29,1075,46242.0,35412.0,2128.6
30,1085,42660.0,33810.0,1211.9
31,1087,28197.0,27315.0,553.53
31,1088,28209.0,27270.0,277.25
32,756,43939.0,48529.0,2043.0
33,1089,37938.0,31898.0,136.76
34,760,10723.0,31559.0,-41.618
35,1098,8627.3,45157.0,-22500.0
36,1099,43207.0,40022.0,1246.8
36,1101,43221.0,39878.0,1437.5
36,1103,43163.0,40011.0,1199.1
37,760,1062.5,30566.0,29.187
38,762,18573.0,52962.0,-506.69
38,763,18594.0,52951.0,-721.3
38,765,18517.0,52816.0,-227.43
38,766,18459.0,52867.0,-705.72
39,1100,39319.0,34956.0,1665.2
40,774,23183.0,28352.0,725.52
41,1102,43132.0,40201.0,619.67
42,776,23215.0,28651.0,2068.3
43,1106,43154.0,39848.0,1609.2
43,1107,43138.0,39917.0,1560.3
44,780,44956.0,15433.0,1543.5
45,786,11247.0,19702.0,1517.8
46,1108,43077.0,40069.0,700.63
47,793,35943.0,50991.0,999.41
48,1110,10052.0,32536.0,-200.86
48,1111,10025.0,32548.0,-411.78
49,806,21453.0,25592.0,48.393
50,1117,32392.0,39004.0,1987.6
50,1118,32183.0,39332.0,1440.7
50,1119,32228.0,39342.0,1501.6
50,1120,32229.0,39352.0,1408.6
50,1121,32239.0,39353.0,1766.6
50,1122,32405.0,39252.0,2103.6
51,807,21753.0,25391.0,1054.5
51,808,21642.0,25491.0,862.04
52,832,8978.5,20664.0,29.737
53,1118,11774.0,17089.0,556.99
53,1120,11877.0,17020.0,553.57
53,1121,11809.0,16977.0,617.91
54,835,34617.0,39425.0,1499.7
55,1119,42804.0,29776.0,1273.8
55,1120,42706.0,29715.0,1466.3
55,1121,42650.0,29620.0,2101.3
55,1123,42694.0,29677.0,1655.8
56,837,8914.6,48729.0,-40.909
57,1122,42747.0,29762.0,1277.4
58,841,38549.0,32315.0,-249.16
59,842,38451.0,32457.0,-1088.7
60,1127,41075.0,28541.0,999.5
60,1128,41051.0,28524.0,1007.6
61,854,47260.0,38264.0,327.26
62,1132,28364.0,24693.0,-81813.0
63,856,43198.0,34125.0,242.61
64,1147,4041.3,14066.0,409.05
65,859,7679.1,49722.0,1442.6
65,861,7731.3,49768.0,1364.2
65,862,7730.0,49780.0,1362.3
65,864,7703.2,49776.0,1222.4
66,865,31524.0,35817.0,669.11
67,1151,23829.0,22584.0,1880.4
68,874,20739.0,51759.0,2046.3
69,1152,23711.0,21653.0,-3570.3
70,875,20502.0,52287.0,677.62
70,876,20538.0,52240.0,620.24
71,1166,30251.0,33284.0,-721.52
72,882,21476.0,20837.0,1355.7
73,882,53149.0,38263.0,219.75
74,1170,30171.0,33159.0,-535.19
75,884,44928.0,15487.0,1160.0
76,1178,32288.0,39258.0,1361.7
76,1179,32299.0,39283.0,1123.9
76,1180,32348.0,39311.0,1232.4
76,1181,32345.0,39242.0,1389.1
77,885,45109.0,15355.0,1982.7
78,1181,43555.0,34785.0,-204.08
79,1352,41238.0,36927.0,549.01
80,1353,43261.0,40017.0,-388.4
81,1362,45929.0,34799.0,1716.1
82,1364,29965.0,35947.0,624.32
83,1370,43788.0,34757.0,-537.45
84,1379,10519.0,15120.0,1670.8
85,1381,32602.0,36594.0,-204.85
86,1385,34267.0,37411.0,1660.4
86,1387,34493.0,37332.0,1675.9
87,1385,32392.0,36578.0,-39.121
87,1386,32358.0,36468.0,29.198
87,1387,32486.0,36555.0,443.91
87,1388,32413.0,36515.0,114.49
87,1389,32485.0,36553.0,183.53
87,1390,32586.0,36570.0,184.6
87,1391,32527.0,36565.0,-231.55
87,1392,32471.0,36489.0,19.297
87,1393,32652.0,36587.0,546.5
87,1394,32490.0,36577.0,-37.024
88,1398,3479.6,31043.0,1023.8
89,1403,20699.0,54885.0,1375.6
89,1404,20737.0,54890.0,1199.8
90,1417,5132.5,47396.0,175.73
91,1418,7895.9,20884.0,-688.09
92,1422,15789.0,54469.0,521.91
93,1428,5639.2,29966.0,668.88
93,1429,5444.7,30070.0,528.56
93,1430,5494.8,30032.0,549.82
93,1431,5541.6,30036.0,669.07
93,1432,5429.5,29996.0,490.66
93,1433,5417.3,30053.0,539.84
93,1434,5559.4,29984.0,501.69
93,1435,5512.5,29962.0,458.29
93,1436,5554.8,29987.0,619.77
93,1437,5444.6,30071.0,554.96
93,1438,5418.2,29912.0,54.781
93,1439,5480.3,29924.0,624.87
93,1440,5460.9,29991.0,482.52
93,1441,5377.7,29965.0,539.76
93,1442,5407.1,29933.0,532.72
