#track,frame,x,y,z
1,1498,44231.0,14754.0,-276.64
2,1505,31290.0,8334.8,85.908
3,1648,27088.0,40044.0,-524.46
4,1956,56957.0,33248.0,1932.9
5,1505,21433.0,29789.0,552.0
6,1506,22053.0,30054.0,-851.0
7,1508,23757.0,9823.6,342.74
7,1509,23788.0,9837.4,405.02
7,1510,23717.0,9846.9,307.9
8,1508,44154.0,15911.0,678.61
9,1957,31838.0,25805.0,788.14
10,1650,27147.0,40444.0,1221.7
11,1509,64413.0,32880.0,2158.9
12,1510,15832.0,17531.0,735.99
12,1511,15917.0,17604.0,668.04
12,1513,15828.0,17608.0,636.27
12,1514,15926.0,17572.0,723.77
13,1512,64257.0,32752.0,2073.6
14,1513,44124.0,15924.0,658.88
14,1515,44265.0,15811.0,1033.8
15,1514,21441.0,29624.0,421.23
16,1961,28268.0,50800.0,-205.38
16,1962,28132.0,50681.0,161.56
16,1963,28182.0,50603.0,256.55
16,1964,28105.0,50671.0,554.5
16,1965,28141.0,50648.0,166.3
17,1515,28450.0,46650.0,1003.3
18,1515,27058.0,12264.0,-36029.0
19,997,4035.8,31629.0,-217.42
20,1519,34645.0,29250.0,699.28
21,1518,44214.0,16017.0,773.09
21,1520,44135.0,15906.0,755.99
21,1521,44200.0,15786.0,908.21
22,1522,34765.0,29353.0,771.24
23,1964,42652.0,10828.0,530.62
24,1522,28100.0,50596.0,-63.587
25,1523,53052.0,24341.0,332.53
26,1953,33663.0,57156.0,1330.3
27,1523,37463.0,36382.0,340.94
27,1524,37537.0,36468.0,178.98
28,1528,45603.0,29081.0,36.967
28,1529,45622.0,29085.0,228.17
28,1530,45765.0,29202.0,29.367
29,999,24770.0,14983.0,999.58
30,1524,44049.0,15937.0,410.75
30,1525,44086.0,16025.0,445.98
30,1526,44162.0,15989.0,506.71
30,1528,44140.0,15990.0,667.38
30,1530,44180.0,15978.0,543.2
31,1538,44648.0,31538.0,749.38
32,1538,22383.0,56495.0,-523.98
32,1539,22383.0,56544.0,-726.39
33,1542,18903.0,15610.0,-200.84
34,1238,28087.0,36457.0,49.26
35,1543,56497.0,29120.0,-41.094
35,1545,56467.0,29108.0,-207.06
35,1546,56477.0,28966.0,-41.004
35,1547,56360.0,28981.0,-225.93
35,1548,56465.0,29080.0,-39.795
35,1549,56475.0,28917.0,-129.88
35,1551,56394.0,28921.0,9.5933
35,1553,56515.0,28917.0,-32.585
36,1545,55655.0,21973.0,626.72
37,1964,31982.0,49739.0,-885.95
38,1548,32585.0,10864.0,29.381
39,1550,25857.0,10812.0,417.8
39,1551,25807.0,10781.0,469.29
39,1552,25761.0,10851.0,30.79
39,1554,25777.0,10800.0,553.21
39,1556,25864.0,10792.0,448.71
40,1551,32536.0,10935.0,38.325
41,1556,19559.0,53129.0,162.8
41,1557,19528.0,53001.0,551.36
41,1558,19649.0,53037.0,347.7
41,1559,19593.0,53189.0,-1.29
41,1560,19619.0,53089.0,179.84
41,1561,19516.0,53104.0,33.975
41,1562,19663.0,53111.0,487.28
41,1563,19544.0,53027.0,51.079
41,1564,19615.0,53141.0,531.23
41,1565,19630.0,53109.0,395.13
41,1566,19549.0,53052.0,123.37
41,1567,19497.0,53048.0,-39.027
41,1568,19561.0,53054.0,176.94
42,1558,30740.0,55236.0,1228.6
43,1559,18271.0,17617.0,499.3
44,1966,51386.0,32812.0,1509.2
44,1967,51274.0,32862.0,1208.5
44,1968,51383.0,32855.0,1333.3
44,1970,51318.0,32902.0,1450.9
44,1971,51323.0,32993.0,1166.2
44,1972,51288.0,32979.0,1172.4
44,1973,51415.0,32883.0,1222.9
44,1974,51369.0,32810.0,1654.6
44,1975,51360.0,32806.0,1556.4
44,1976,51359.0,33036.0,1043.6
44,1978,51325.0,33002.0,1180.8
45,1560,25901.0,10753.0,185.13
45,1562,25898.0,10806.0,332.79
46,1563,14995.0,13973.0,50.718
47,1238,34956.0,52986.0,473.9
47,1239,35181.0,52978.0,-200.58
48,1565,19304.0,21093.0,826.1
48,1566,19299.0,21180.0,435.47
48,1567,19394.0,21107.0,1076.9
48,1568,19396.0,20975.0,1025.3
48,1569,19332.0,21102.0,747.23
48,1570,19219.0,21221.0,635.19
48,1571,19342.0,21104.0,1011.9
48,1572,19317.0,21046.0,783.77
48,1573,19218.0,21067.0,641.84
