#track,frame,x,y,z
1,1740,29391.0,23572.0,1384.1
2,1926,46710.0,29053.0,1167.5
3,1755,27673.0,50540.0,-231.31
4,1926,51696.0,24221.0,2057.8
5,1937,50092.0,27897.0,1002.8
6,1077,28990.0,55805.0,446.31
7,335,24604.0,15507.0,527.86
8,334,19756.0,12681.0,622.76
8,335,19760.0,12703.0,414.67
8,336,19652.0,12655.0,448.19
9,336,21162.0,13145.0,643.86
10,336,20818.0,7290.4,702.68
11,342,31281.0,53037.0,29.463
11,343,31312.0,52950.0,37.186
11,344,31175.0,52935.0,-181.53
11,345,31078.0,52893.0,31.145
11,346,31107.0,52874.0,526.12
11,347,31253.0,52996.0,97.181
12,346,24837.0,14985.0,2073.0
13,348,30619.0,31745.0,1248.0
13,349,30581.0,31689.0,1194.6
13,350,30582.0,31692.0,862.94
14,354,24759.0,11985.0,496.13
15,355,33590.0,20432.0,158.5
16,362,24677.0,11959.0,1233.9
16,363,24678.0,12124.0,1015.5
16,365,24788.0,12097.0,860.56
17,364,24656.0,12205.0,218.0
18,367,29500.0,4938.2,704.58
19,368,30104.0,53733.0,-909.54
20,374,28379.0,53489.0,-200.53
20,375,28386.0,53536.0,-289.38
21,378,28388.0,53453.0,-200.47
21,380,28338.0,53542.0,-200.19
21,381,28424.0,53472.0,-114.58
22,386,32063.0,48815.0,1177.7
23,391,32721.0,22021.0,34.511
24,401,23412.0,13582.0,1365.9
24,403,23426.0,13686.0,1161.4
24,404,23445.0,13699.0,1003.9
25,402,23651.0,12393.0,-360.05
26,403,24189.0,55547.0,1745.8
27,410,29671.0,50105.0,1436.2
28,416,32243.0,23778.0,1249.2
29,425,27690.0,50433.0,882.22
30,426,21969.0,13117.0,1027.1
31,427,21821.0,13194.0,213.41
31,429,21960.0,13116.0,1086.3
31,430,21962.0,13104.0,998.54
31,431,21948.0,13105.0,819.01
32,429,34017.0,21721.0,-592.73
33,431,27824.0,50615.0,488.56
33,432,27710.0,50501.0,1021.3
34,439,26022.0,13731.0,2140.0
35,443,22377.0,13239.0,672.3
35,444,22451.0,13101.0,1019.2
35,445,22408.0,13271.0,723.75
35,446,22360.0,13285.0,645.47
35,447,22352.0,13196.0,999.07
35,448,22334.0,13333.0,662.84
35,449,22376.0,13240.0,1026.7
35,450,22284.0,13173.0,1166.5
35,451,22326.0,13219.0,645.13
36,444,41609.0,27686.0,-717.06
37,446,31620.0,54210.0,407.95
38,1573,27998.0,22428.0,1352.1
39,1577,28830.0,29437.0,65.284
40,2,28804.0,56195.0,1253.4
41,5,28923.0,56318.0,1619.1
42,6,24359.0,54520.0,-200.85
43,8,31999.0,50929.0,1069.0
44,10,27497.0,53192.0,1754.3
45,10,28903.0,53440.0,866.8
46,25,30832.0,25477.0,-39.082
46,26,30901.0,25607.0,283.84
47,447,34234.0,54161.0,38.717
48,1078,32470.0,24234.0,1442.7
