frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,23917,37428,-7.1759,NaN,NaN,NaN,1806.7,47.052
10,1,36779,33700,1013.2,NaN,NaN,NaN,742.49,43.978
12,2,36768,33706,1062.2,NaN,NaN,NaN,779.45,41.574
13,1,36799,33719,1008.2,NaN,NaN,NaN,598.85,43.685
15,2,36757,33871,668.59,NaN,NaN,NaN,815.83,42.466
16,2,37518,20446,-36822,NaN,NaN,NaN,1465.2,43.831
17,2,36757,33764,993.56,NaN,NaN,NaN,999.5,40.434
17,4,38295,26087,-249.8,NaN,NaN,NaN,1080.8,43.611
18,2,36624,33840,622.7,NaN,NaN,NaN,659.26,41.156
18,4,36612,18260,-57985,NaN,NaN,NaN,1457,43.412
20,2,16629,15051,1565.6,NaN,NaN,NaN,1089.7,36.589
21,2,36736,33780,652.23,NaN,NaN,NaN,695.61,43.914
22,1,35827,41378,2105.4,NaN,NaN,NaN,2813.9,37.185
22,2,36835,33658,1040.8,NaN,NaN,NaN,563.15,46.773
23,1,35821,41467,2038.5,NaN,NaN,NaN,2973.7,36.583
23,2,19396,39669,1355.2,NaN,NaN,NaN,1271.8,33.503
23,3,36771,33796,757.64,NaN,NaN,NaN,463.62,45.743
23,4,24238,37098,-716.91,NaN,NaN,NaN,1045.4,34.827
25,6,42251,39046,738.54,NaN,NaN,NaN,463.72,38.88
28,1,24308,37851,1738.9,NaN,NaN,NaN,1026,33.607
28,2,25410,33014,1324.3,NaN,NaN,NaN,1301,36.612
29,1,25415,33075,1178.2,NaN,NaN,NaN,1345.8,33.93
29,2,19059,37531,1706.9,NaN,NaN,NaN,665.68,32.909
30,1,14019,38347,-486.91,NaN,NaN,NaN,1082.3,33.016
30,2,25514,32951,1553.2,NaN,NaN,NaN,1520.7,33.675
31,1,24757,37996,118.82,NaN,NaN,NaN,2209.8,32.759
31,2,13902,38269,-466.88,NaN,NaN,NaN,1041.3,33.348
31,3,25321,33269,715.58,NaN,NaN,NaN,1694.4,35.518
32,1,24317,37212,-82.251,NaN,NaN,NaN,1855.2,32.287
32,2,14009,38287,-285.41,NaN,NaN,NaN,1011,32.609
33,1,24793,38113,29.587,NaN,NaN,NaN,1638.3,33.897
33,2,13869,38324,-720.96,NaN,NaN,NaN,956.52,33.587
34,1,24739,38184,139.35,NaN,NaN,NaN,1406.4,33.432
36,1,24206,37998,1469.3,NaN,NaN,NaN,987.54,32.388
37,1,18499,36286,489.67,NaN,NaN,NaN,1570.2,33.037
40,1,25043,33703,763.81,NaN,NaN,NaN,1254.1,34.197
41,1,24977,33895,102.15,NaN,NaN,NaN,1526.8,34.278
42,2,25048,33560,637.5,NaN,NaN,NaN,1572.9,35.46
46,1,24291,37898,1754.7,NaN,NaN,NaN,877.82,30.926
47,1,37221,33177,1588,NaN,NaN,NaN,1112.5,35.954
47,2,24099,45654,1172,NaN,NaN,NaN,854.76,25.35
48,1,55502,31741,616.36,NaN,NaN,NaN,1059.7,35.875
48,3,21537,38451,-917.46,NaN,NaN,NaN,1700,29.813
50,2,37173,33023,2141.5,NaN,NaN,NaN,1045.9,35.487
51,1,25229,38294,-713.2,NaN,NaN,NaN,1538.8,30.063
52,1,25211,38260,-776.26,NaN,NaN,NaN,1671.2,30.232
56,3,27010,40916,1017.9,NaN,NaN,NaN,833.62,27.585
58,2,23694,36634,790.88,NaN,NaN,NaN,2173.3,32.944
58,3,26994,41044,669.87,NaN,NaN,NaN,647.36,30.607
59,2,19424,39966,669.84,NaN,NaN,NaN,956.2,29.298
61,2,20119,38068,-721.12,NaN,NaN,NaN,1433.4,30.233
62,1,24307,21589,1352.6,NaN,NaN,NaN,584.22,33.681
62,2,20047,37849,-307.72,NaN,NaN,NaN,1257.8,31.027
62,3,36247,40002,2038.5,NaN,NaN,NaN,1830.6,30.998
63,1,36179,39967,1433,NaN,NaN,NaN,1981,31.737
64,1,35678,40059,173.79,NaN,NaN,NaN,1555.6,31.791
65,2,34907,34969,-33534,NaN,NaN,NaN,2211.3,31.818
66,3,27039,40930,1213.3,NaN,NaN,NaN,610.93,29.383
67,1,30490,43170,396.46,NaN,NaN,NaN,1630.7,28.177
67,3,24751,39706,421.61,NaN,NaN,NaN,1359.4,30.953
67,4,26991,40948,916.78,NaN,NaN,NaN,905.14,29.982
68,1,22842,23732,406.36,NaN,NaN,NaN,936.67,34.739
68,2,30125,24632,1441.2,NaN,NaN,NaN,938.43,34.467
68,3,30598,43178,1074.7,NaN,NaN,NaN,1700.1,28.112
68,4,27084,40940,1070.4,NaN,NaN,NaN,855.14,29.592
69,1,22751,23829,543.84,NaN,NaN,NaN,908.88,33.526
69,2,30705,42946,1368,NaN,NaN,NaN,1696.1,28.092
70,1,22832,23773,471.7,NaN,NaN,NaN,868.08,33.167
70,2,27045,40820,1178.3,NaN,NaN,NaN,926.25,28.716
71,1,22758,23753,207.59,NaN,NaN,NaN,696.63,34.676
71,2,27107,40800,1180.5,NaN,NaN,NaN,911.31,28.607
72,1,22764,23688,296.09,NaN,NaN,NaN,611.57,35.67
72,3,15697,38970,-301.71,NaN,NaN,NaN,852.46,30.002
73,1,22715,23688,515.57,NaN,NaN,NaN,681.87,32.463
73,2,21505,39921,130.81,NaN,NaN,NaN,1691.2,28.608
74,1,22737,23664,550.75,NaN,NaN,NaN,632.42,32.479
74,2,21359,39857,-72.798,NaN,NaN,NaN,1731.1,28.307
74,3,27195,40654,1264.4,NaN,NaN,NaN,756.41,27.985
75,1,22752,23608,604.58,NaN,NaN,NaN,495.57,32.585
75,2,42067,27316,182.4,NaN,NaN,NaN,834.42,34.061
76,1,22820,23643,167.77,NaN,NaN,NaN,499.83,31.53
76,2,27034,40801,1233,NaN,NaN,NaN,749.49,28.688
76,3,42062,27312,284.54,NaN,NaN,NaN,622.96,34.4
77,1,22813,23636,521.82,NaN,NaN,NaN,642.9,32.358
77,2,21870,34211,-206.29,NaN,NaN,NaN,1280.5,30.964
77,3,39186,15427,679.05,NaN,NaN,NaN,778.02,30.102
78,1,22608,23535,552.67,NaN,NaN,NaN,449.94,32.671
78,2,18104,36510,758.63,NaN,NaN,NaN,1436.3,30.281
78,3,39003,15360,623.86,NaN,NaN,NaN,524.78,29.546
79,1,18202,36522,738.12,NaN,NaN,NaN,1349.2,29.945
79,2,22682,23665,515.14,NaN,NaN,NaN,555.56,32.531
79,3,22127,33724,-893.71,NaN,NaN,NaN,1124.9,31.189
79,4,15598,38991,-636.61,NaN,NaN,NaN,678.01,28.915
79,5,39115,15155,1230.1,NaN,NaN,NaN,693.83,30.155
80,1,22686,23616,525.61,NaN,NaN,NaN,518.22,32.429
80,2,18164,36581,631.6,NaN,NaN,NaN,1197.3,30.2
80,3,26478,43112,524.55,NaN,NaN,NaN,1054.3,25.979
80,4,15689,38954,-290.11,NaN,NaN,NaN,771.25,29.125
81,1,23432,32481,1442.6,NaN,NaN,NaN,2496.3,32.803
81,2,22677,23585,49.273,NaN,NaN,NaN,505.74,34.05
82,1,23586,32396,1382.7,NaN,NaN,NaN,2730.3,34.192
82,2,22814,23552,413.37,NaN,NaN,NaN,361.17,35.985
82,4,39131,15235,1500.3,NaN,NaN,NaN,721.2,29.503
83,1,22905,23534,186.34,NaN,NaN,NaN,762.52,35.222
83,2,39116,15361,1111,NaN,NaN,NaN,730.15,28.751
83,4,23840,32618,364.18,NaN,NaN,NaN,1894.3,33.361
84,1,22753,23566,515.35,NaN,NaN,NaN,970.96,34.138
85,1,22763,23551,447.95,NaN,NaN,NaN,608.69,33.92
85,2,54298,29565,1480.8,NaN,NaN,NaN,1183.9,31.539
85,3,17835,40821,188.7,NaN,NaN,NaN,668.18,28.264
86,1,22761,23641,553.34,NaN,NaN,NaN,777,33.92
86,3,39160,15289,1367.9,NaN,NaN,NaN,571.37,29.257
87,1,22764,23606,678.69,NaN,NaN,NaN,538.63,35.728
87,2,54400,29601,1518.3,NaN,NaN,NaN,1036.6,31.293
87,3,39036,15407,936.31,NaN,NaN,NaN,747.09,30.055
87,4,17775,40684,635.36,NaN,NaN,NaN,763.12,27.809
87,5,29281,39308,669.69,NaN,NaN,NaN,1354.2,29.776
87,6,22255,32788,420.94,NaN,NaN,NaN,1247.7,33.374
88,1,39084,15372,1141,NaN,NaN,NaN,892.66,29.702
88,2,22757,23615,439.02,NaN,NaN,NaN,498.37,35.178
88,3,29296,39257,766.39,NaN,NaN,NaN,1259.3,29.285
