frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,24624,49005,46.145,NaN,NaN,NaN,1977.5,49.006
2,1,19120,50808,1014.7,NaN,NaN,NaN,1728.4,42.117
3,1,24711,48839,18.969,NaN,NaN,NaN,1650.7,43.618
4,1,24759,48749,182.8,NaN,NaN,NaN,1546.7,41.246
4,2,59028,36802,679.83,NaN,NaN,NaN,1046.4,49.516
7,2,19658,48674,1223.8,NaN,NaN,NaN,1687.1,34.186
8,1,24634,48801,0.22134,NaN,NaN,NaN,1562.8,38.677
9,2,5862.3,26877,-506.73,NaN,NaN,NaN,1479.1,41.586
11,1,24694,48751,167.56,NaN,NaN,NaN,1476.6,35.707
11,2,17153,53165,2021.6,NaN,NaN,NaN,1333.7,31.355
11,3,48746,30730,473.87,NaN,NaN,NaN,1236.2,44.252
12,1,24604,48357,570.34,NaN,NaN,NaN,1426.5,35.245
15,2,43107,37714,-201.69,NaN,NaN,NaN,777.53,39.124
15,3,51241,28941,388.34,NaN,NaN,NaN,751.88,42.814
16,2,24533,48195,181.78,NaN,NaN,NaN,998.32,33.118
18,1,37189,36738,763.19,NaN,NaN,NaN,589.82,34.491
19,1,37350,36801,998.92,NaN,NaN,NaN,941.72,34.262
20,1,37363,36609,1169.2,NaN,NaN,NaN,772.99,34.329
20,2,27880,52446,655.44,NaN,NaN,NaN,1749.1,30.325
20,3,55837,33589,1249.4,NaN,NaN,NaN,714.74,38.303
24,2,27153,13989,-76.843,NaN,NaN,NaN,1094.1,34.973
26,2,27174,14164,-201.18,NaN,NaN,NaN,1088.2,34.735
27,2,24958,51193,32.597,NaN,NaN,NaN,2194.2,27.999
27,3,45409,35000,1221.2,NaN,NaN,NaN,956.02,34.03
28,2,45398,35022,1017.2,NaN,NaN,NaN,949.96,33.651
38,1,31112,50024,956.05,NaN,NaN,NaN,852.03,27.125
38,2,11621,21973,1222.8,NaN,NaN,NaN,1002.2,29.95
39,1,31110,49965,999.24,NaN,NaN,NaN,1025.1,26.482
40,1,22975,20979,1367.9,NaN,NaN,NaN,640.05,29.308
40,2,31150,49808,1386.6,NaN,NaN,NaN,897.43,26.635
42,2,31059,49963,1177.3,NaN,NaN,NaN,579.35,26.859
44,1,31091,50159,820.46,NaN,NaN,NaN,902.17,26.585
46,1,31210,50085,1101,NaN,NaN,NaN,1020.3,26.331
53,1,57790,33005,423.8,NaN,NaN,NaN,745.84,31.772
53,2,19221,55195,1706.7,NaN,NaN,NaN,708.39,24.9
54,2,18890,55800,-718.31,NaN,NaN,NaN,794.74,22.861
56,1,57736,32946,309,NaN,NaN,NaN,516.91,31.126
60,1,52641,40979,606.19,NaN,NaN,NaN,422.45,29.909
62,2,25923,45780,1723,NaN,NaN,NaN,803.81,25.362
64,1,6745.8,27138,837.54,NaN,NaN,NaN,1005.5,26.73
65,1,22847,52144,-310.92,NaN,NaN,NaN,1062.7,22.898
65,2,6731.6,27178,986.53,NaN,NaN,NaN,905.81,26.688
66,1,6697.1,27111,778.97,NaN,NaN,NaN,954.49,27.544
66,3,25983,45738,2044.4,NaN,NaN,NaN,698.87,25.17
67,1,56359,27842,400.66,NaN,NaN,NaN,877.44,30.675
67,2,6656.8,27065,901.48,NaN,NaN,NaN,725.92,27.866
68,1,6620.5,27228,675.11,NaN,NaN,NaN,815.77,27.778
69,1,6764.4,27156,760.23,NaN,NaN,NaN,931.62,27.238
71,1,24814,56135,417.83,NaN,NaN,NaN,820.51,23.456
73,1,37436,34117,-214.59,NaN,NaN,NaN,774.9,27.021
74,1,25866,45737,2146.1,NaN,NaN,NaN,757.22,24.952
74,2,21828,52664,490.47,NaN,NaN,NaN,1014.2,22.427
75,1,25844,45747,2057.2,NaN,NaN,NaN,662.03,25.127
77,1,25863,45580,1893,NaN,NaN,NaN,704.45,24.7
80,1,25858,45916,1609.6,NaN,NaN,NaN,645.93,24.425
81,1,25854,45969,1596.5,NaN,NaN,NaN,839.42,24.396
82,1,21632,52554,618.53,NaN,NaN,NaN,944.54,22.953
89,2,25910,45725,1853.6,NaN,NaN,NaN,588.77,24.447
101,1,26238,50444,1184.7,NaN,NaN,NaN,841.62,22.867
102,3,31001,13876,-1078.9,NaN,NaN,NaN,166.66,24.799
103,1,17765,50750,-872.4,NaN,NaN,NaN,991.11,22.479
104,1,13047,15439,612.82,NaN,NaN,NaN,829.56,24.063
104,2,14244,27853,-1.9014e+05,NaN,NaN,NaN,1144.5,22.619
104,3,17753,50687,-918.24,NaN,NaN,NaN,1006.6,22.336
105,1,13117,15460,635.07,NaN,NaN,NaN,840.49,24.289
105,2,18436,50343,1366.3,NaN,NaN,NaN,1003.7,23.349
106,1,13118,15373,730.51,NaN,NaN,NaN,934.21,24.4
107,1,13108,15363,889.03,NaN,NaN,NaN,840.92,23.938
108,1,18803,13596,161.24,NaN,NaN,NaN,709.05,23.935
108,2,28218,49400,178.08,NaN,NaN,NaN,1159,24.306
108,3,13042,15497,677.71,NaN,NaN,NaN,622.17,23.905
113,1,23213,54410,279.57,NaN,NaN,NaN,883.48,21.691
