frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,27727,53556,431.98,NaN,NaN,NaN,13018,57.399
1,2,29317,51961,-2778.1,NaN,NaN,NaN,9325.7,57.704
2,1,27855,53555,499.8,NaN,NaN,NaN,11361,52.516
2,3,29414,52579,668.61,NaN,NaN,NaN,6995.1,52.853
3,1,27743,53503,554.59,NaN,NaN,NaN,6332.6,47.391
3,3,29613,53248,551.73,NaN,NaN,NaN,3536.9,47.425
4,1,27680,53471,474.6,NaN,NaN,NaN,5756.3,46.493
4,3,29636,53387,553.58,NaN,NaN,NaN,3233.7,46.448
5,1,27816,53623,353.89,NaN,NaN,NaN,5822.1,44.246
5,2,29381,53119,1716.6,NaN,NaN,NaN,4055.7,44.598
6,1,27837,53584,38.788,NaN,NaN,NaN,5334.8,43.69
7,1,27770,53444,556.77,NaN,NaN,NaN,4374.5,42.607
7,2,29650,53309,679.06,NaN,NaN,NaN,2596.1,42.603
8,1,27891,53511,545.55,NaN,NaN,NaN,4304.7,41.993
8,3,29720,53485,374.54,NaN,NaN,NaN,2526.4,41.729
9,1,27919,53632,-40.862,NaN,NaN,NaN,3497.9,40.944
9,3,25155,55651,-944.16,NaN,NaN,NaN,1129.6,39.578
10,1,27899,53619,29.296,NaN,NaN,NaN,3091.3,39.338
10,2,29656,53867,124.11,NaN,NaN,NaN,2720.1,38.8
10,3,25685,21244,-470.57,NaN,NaN,NaN,1422.7,44.117
10,4,24984,56173,640.17,NaN,NaN,NaN,1014.4,38.02
11,1,27807,53412,553.82,NaN,NaN,NaN,2841.1,38.431
12,1,27943,53567,-48.376,NaN,NaN,NaN,2480.3,37.236
12,3,30089,53648,-1099,NaN,NaN,NaN,1365,36.736
12,4,27891,10700,538.26,NaN,NaN,NaN,243.19,35.973
13,1,27949,53484,-100.11,NaN,NaN,NaN,2256.1,36.173
13,3,25316,55938,1050.4,NaN,NaN,NaN,957.35,34.248
14,1,27758,53453,553.84,NaN,NaN,NaN,2199.9,36.833
14,2,29678,53938,179.9,NaN,NaN,NaN,1868.9,36.312
14,3,25134,56164,547.83,NaN,NaN,NaN,961.1,34.872
15,1,27848,53571,252.69,NaN,NaN,NaN,2449.1,36.507
15,2,29661,53120,2039.5,NaN,NaN,NaN,1711.4,36.35
16,1,27863,53548,-39.439,NaN,NaN,NaN,2686.9,36.582
16,2,29211,52623,1102.4,NaN,NaN,NaN,2463.2,36.927
16,3,22989,55767,-713.79,NaN,NaN,NaN,607.69,33.568
17,1,27884,53555,-41.704,NaN,NaN,NaN,2904.5,35.874
17,2,26541,30538,1140.2,NaN,NaN,NaN,898.61,38.219
18,1,27886,53495,-101.53,NaN,NaN,NaN,2659.4,36.739
18,2,32325,49154,1053.8,NaN,NaN,NaN,1988.1,36.632
18,3,55929,38169,1479,NaN,NaN,NaN,570.9,36.134
18,4,29508,54041,-450.46,NaN,NaN,NaN,2280.3,35.957
19,1,27859,53454,508.2,NaN,NaN,NaN,2793.5,35.563
20,1,27812,53413,62.094,NaN,NaN,NaN,2689.2,35.055
20,2,29492,53498,-883.46,NaN,NaN,NaN,2345.2,33.986
20,3,32317,48926,1260.9,NaN,NaN,NaN,1958.9,34.783
20,4,22952,55729,-653.35,NaN,NaN,NaN,846.53,33.482
21,1,27798,53347,627.93,NaN,NaN,NaN,2541.9,33.934
21,2,29419,52978,1767.3,NaN,NaN,NaN,2068.9,33.775
22,1,27852,53593,29.77,NaN,NaN,NaN,2522.6,34.558
22,3,29744,53687,540.58,NaN,NaN,NaN,1687.8,33.652
23,1,27894,53486,31.75,NaN,NaN,NaN,2888.6,33.705
23,2,29380,52688,1104.2,NaN,NaN,NaN,2009.8,33.683
23,3,28931,51765,-41.197,NaN,NaN,NaN,1397,34.843
24,1,27801,53459,533.85,NaN,NaN,NaN,2667.2,33.646
24,2,27752,21863,82.526,NaN,NaN,NaN,1133.2,34.548
24,3,29505,53859,-480.45,NaN,NaN,NaN,2032.3,33.495
25,1,27729,53402,478.8,NaN,NaN,NaN,2701.8,33.445
25,2,29494,52952,2050.7,NaN,NaN,NaN,2087.8,33.506
25,3,27997,21796,733.34,NaN,NaN,NaN,1212.1,35.059
26,1,27872,53386,197.82,NaN,NaN,NaN,1797.7,32.675
26,2,27930,21776,628.21,NaN,NaN,NaN,1364.7,33.879
26,3,29050,51806,95.131,NaN,NaN,NaN,1477.3,33.054
27,1,27809,21753,291.32,NaN,NaN,NaN,1316.2,33.317
27,2,27892,53350,554.04,NaN,NaN,NaN,1518,32.969
27,3,24863,56321,-219.47,NaN,NaN,NaN,923.57,32.178
28,1,27889,53307,189.35,NaN,NaN,NaN,1754.5,31.804
28,2,27828,21655,1044.6,NaN,NaN,NaN,1053.5,33.173
29,1,27978,53354,338.69,NaN,NaN,NaN,1716,30.909
29,2,29084,51846,492.54,NaN,NaN,NaN,1440.3,31.392
30,1,27865,53305,509.91,NaN,NaN,NaN,1606.9,30.344
31,1,30111,50554,1133.6,NaN,NaN,NaN,899.84,30.973
31,2,25058,55980,1023.3,NaN,NaN,NaN,639.65,29.761
31,4,27740,53242,536.58,NaN,NaN,NaN,1029.3,30.641
32,1,25046,56172,590.25,NaN,NaN,NaN,672.93,27.785
32,2,27846,53181,405.84,NaN,NaN,NaN,967.84,29.138
36,1,53080,31397,517.57,NaN,NaN,NaN,578.39,32.077
36,2,22645,10644,1791.8,NaN,NaN,NaN,376.92,29.003
38,1,52970,31402,198.02,NaN,NaN,NaN,585.79,31.902
39,1,52948,31247,493.7,NaN,NaN,NaN,664.14,31.601
40,1,23495,50746,613.26,NaN,NaN,NaN,1383.2,28.171
40,2,24545,32652,1251.5,NaN,NaN,NaN,828.78,30.053
40,3,52976,31343,473.3,NaN,NaN,NaN,667.23,31.302
41,1,23543,50731,649.55,NaN,NaN,NaN,1180.2,27.973
41,2,52994,31310,352.74,NaN,NaN,NaN,726.2,31.662
42,1,23514,50805,619.33,NaN,NaN,NaN,936.85,27.979
42,2,52977,31467,172.16,NaN,NaN,NaN,766.81,32.625
43,1,52918,31386,400.21,NaN,NaN,NaN,653.71,31.308
44,1,23529,50799,662.43,NaN,NaN,NaN,1230.6,27.75
44,2,24954,21974,-462.95,NaN,NaN,NaN,758.44,29.764
45,1,23498,50888,646.78,NaN,NaN,NaN,1131.6,27.785
55,1,26534,34154,476.98,NaN,NaN,NaN,922.77,29.606
57,1,28174,20897,1935.6,NaN,NaN,NaN,684.42,29.507
58,1,24151,29545,1817.5,NaN,NaN,NaN,1604.8,29.66
62,1,25188,54766,154.04,NaN,NaN,NaN,901.7,24.661
63,1,25188,54760,-39.524,NaN,NaN,NaN,890.94,24.574
63,2,32544,40075,2081.8,NaN,NaN,NaN,721.72,27.896
71,2,47823,34302,674.38,NaN,NaN,NaN,530.07,28.485
72,1,47831,34198,708.85,NaN,NaN,NaN,462.94,28.569
73,1,23262,54113,998.59,NaN,NaN,NaN,689.66,24.513
73,2,47881,34216,665.93,NaN,NaN,NaN,520.54,29
74,1,23488,54195,1074.4,NaN,NaN,NaN,715.06,24.93
75,1,23231,54272,427.77,NaN,NaN,NaN,802.72,24.295
76,1,23335,54290,1064.4,NaN,NaN,NaN,997.07,24.289
76,2,47903,34336,361.89,NaN,NaN,NaN,493.79,28.299
77,1,23332,54249,1043.4,NaN,NaN,NaN,762.04,24.566
77,2,47964,34426,392.41,NaN,NaN,NaN,688.73,28.465
78,1,23125,54377,544.83,NaN,NaN,NaN,883.05,25.033
78,2,47903,34285,434.63,NaN,NaN,NaN,636.1,28.809
79,1,23265,54370,600.46,NaN,NaN,NaN,970.16,25.679
79,2,47880,34358,532.42,NaN,NaN,NaN,721.97,28.775
80,1,23415,54230,1002.3,NaN,NaN,NaN,764.96,24.73
81,1,47868,34256,616.84,NaN,NaN,NaN,646.38,28.685
84,1,1110.4,42408,-809.51,NaN,NaN,NaN,1709.3,38.936
95,1,21032,16789,530.13,NaN,NaN,NaN,586.3,25.41
102,2,53374,31840,-306.52,NaN,NaN,NaN,702.72,28.438
103,1,26946,32858,2081.6,NaN,NaN,NaN,999.62,27.391
106,1,26844,32938,2044.9,NaN,NaN,NaN,1139,26.912
107,1,26900,32903,1806.7,NaN,NaN,NaN,1110,27.027
109,1,26985,32944,1264.9,NaN,NaN,NaN,1088.2,26.812
111,2,39384,33067,-220.54,NaN,NaN,NaN,699.5,28.596
117,1,43095,33217,606.59,NaN,NaN,NaN,916.56,28.491
118,1,43224,33377,166.82,NaN,NaN,NaN,871.84,28.203
120,1,57863,32485,754.54,NaN,NaN,NaN,795.29,28.176
121,1,24741,33490,678.77,NaN,NaN,NaN,1305.3,26.776
122,1,57890,32301,1014,NaN,NaN,NaN,1319.7,28.572
122,2,24612,33572,547.65,NaN,NaN,NaN,1132.6,26.09
123,1,24694,33577,612.18,NaN,NaN,NaN,1176.9,25.696
123,2,57814,32354,839.81,NaN,NaN,NaN,1452.3,29.02
124,1,57872,32264,990.65,NaN,NaN,NaN,1302.3,28.644
124,2,24619,33528,414.19,NaN,NaN,NaN,1069.9,26.128
125,1,57812,32383,888.78,NaN,NaN,NaN,1264.7,27.998
125,2,24736,33513,673.89,NaN,NaN,NaN,1154.3,25.595
126,1,24696,33546,671.08,NaN,NaN,NaN,1144.6,26.084
126,2,57858,32320,999.36,NaN,NaN,NaN,1312.9,28.419
127,1,24641,33510,457.12,NaN,NaN,NaN,1163.6,26.062
127,2,57941,32336,1002.8,NaN,NaN,NaN,1399.8,28.292
128,1,57896,32363,694.73,NaN,NaN,NaN,1317.6,27.258
129,1,57850,32335,974.97,NaN,NaN,NaN,1490.5,27.097
130,1,57863,32337,753.59,NaN,NaN,NaN,1229.1,28.3
131,1,57886,32456,659.62,NaN,NaN,NaN,1307.2,27.975
132,1,57952,32356,973.05,NaN,NaN,NaN,1148.9,27.975
133,1,57922,32352,661.99,NaN,NaN,NaN,1329,28.026
134,1,57636,32468,54.613,NaN,NaN,NaN,1426.3,28.089
135,1,57903,32453,606.06,NaN,NaN,NaN,1361.5,28.196
136,1,57767,32445,627.89,NaN,NaN,NaN,1657.4,28.073
137,1,57877,32465,548.61,NaN,NaN,NaN,1612.8,28.423
138,1,57902,32378,954.07,NaN,NaN,NaN,1370.6,27.856
139,1,57830,32411,809.19,NaN,NaN,NaN,1438.3,27.607
140,1,57890,32324,999.61,NaN,NaN,NaN,1265.2,28.35
141,1,57838,32451,632.3,NaN,NaN,NaN,1012,27.789
141,2,18720,16380,569.52,NaN,NaN,NaN,674.14,25.438
141,3,23313,50187,528.25,NaN,NaN,NaN,1145.8,23.868
142,1,26352,22672,2047.2,NaN,NaN,NaN,1085.4,26.321
142,2,57669,32461,76.291,NaN,NaN,NaN,1188.9,27.476
143,2,57906,32268,1391.7,NaN,NaN,NaN,837.59,27.507
145,1,57765,32316,1169,NaN,NaN,NaN,719.51,27.084
148,1,27022,34229,-65.582,NaN,NaN,NaN,845.34,26.015
148,2,27187,50494,1445.3,NaN,NaN,NaN,905.65,23.412
149,1,27141,34210,32.126,NaN,NaN,NaN,739.68,26.163
149,2,23506,46245,-231.91,NaN,NaN,NaN,539.2,24.722
150,1,27151,34157,520.88,NaN,NaN,NaN,752.08,26.378
151,1,27086,34260,551.04,NaN,NaN,NaN,810.84,26.489
152,1,27228,34180,509.25,NaN,NaN,NaN,843.66,26.238
153,1,27025,34145,178.27,NaN,NaN,NaN,696.63,26.06
155,1,23271,46094,166.02,NaN,NaN,NaN,627.49,25.053
158,1,19304,36826,-283.13,NaN,NaN,NaN,590.82,27.008
161,1,56751,33602,1444.3,NaN,NaN,NaN,648.57,26.427
163,1,39082,30488,999.59,NaN,NaN,NaN,790.55,26.566
164,1,39138,30513,1027.5,NaN,NaN,NaN,609.17,26.094
164,2,25790,18893,-2171.2,NaN,NaN,NaN,855.97,26.104
164,3,12973,21996,1038.8,NaN,NaN,NaN,665.8,25.426
165,1,24975,19643,55.678,NaN,NaN,NaN,1748,25.809
165,2,39081,30468,1284.2,NaN,NaN,NaN,830.52,26.22
166,3,25261,19464,1079.6,NaN,NaN,NaN,1319.8,25.688
168,1,29370,50448,425.06,NaN,NaN,NaN,1285.5,21.953
168,2,30382,47515,-12205,NaN,NaN,NaN,1021.5,22.13
169,1,45952,47466,621.71,NaN,NaN,NaN,509.62,24.047
169,2,29397,50533,551.11,NaN,NaN,NaN,1033.8,23.762
170,2,58138,34503,532.2,NaN,NaN,NaN,630.57,26.815
172,1,58306,34546,461.17,NaN,NaN,NaN,716.91,27.27
173,1,23903,26924,492.85,NaN,NaN,NaN,773.26,25.324
173,2,58211,34470,162.89,NaN,NaN,NaN,677.85,26.723
175,1,24973,51806,-1042.9,NaN,NaN,NaN,1322.3,22.158
176,1,24696,51321,-273.88,NaN,NaN,NaN,1140.5,22.416
177,1,24421,51576,388.68,NaN,NaN,NaN,1085.5,22.276
178,1,23971,30679,656.22,NaN,NaN,NaN,971.51,24.992
178,2,24466,51538,274.02,NaN,NaN,NaN,1134.3,22.241
179,1,23966,30735,550.52,NaN,NaN,NaN,1016.1,25.027
180,1,23990,30627,485.74,NaN,NaN,NaN,980.16,24.969
181,2,23976,30738,590.15,NaN,NaN,NaN,1015.9,25.098
182,2,23976,30661,745.41,NaN,NaN,NaN,714.09,24.865
182,3,49617,36796,1442.9,NaN,NaN,NaN,789.24,26.048
183,1,23982,30729,598.27,NaN,NaN,NaN,1178.4,25.099
184,1,23990,30737,658.18,NaN,NaN,NaN,1067.6,24.876
185,1,23990,30722,584.48,NaN,NaN,NaN,1066.5,25.064
185,4,42729,33315,1507.1,NaN,NaN,NaN,981.25,26.551
186,1,22802,53576,486.63,NaN,NaN,NaN,1267.2,22.11
186,2,23985,30733,422.46,NaN,NaN,NaN,918.2,25
186,3,42712,33076,2155.3,NaN,NaN,NaN,1041.7,26.81
187,1,22803,53536,656.16,NaN,NaN,NaN,1875.2,21.554
188,1,22834,53498,652.25,NaN,NaN,NaN,1749.1,21.667
189,1,22787,53475,616.84,NaN,NaN,NaN,1910.4,22.543
189,2,42557,33051,2074.7,NaN,NaN,NaN,1189.6,26.636
190,1,22762,53493,764.41,NaN,NaN,NaN,911.93,21.795
193,1,47527,32565,1591.5,NaN,NaN,NaN,867.54,26.544
194,1,29040,49786,675.73,NaN,NaN,NaN,912.14,21.711
195,1,47615,32377,2038.9,NaN,NaN,NaN,673.96,25.623
197,1,47546,32377,2054.7,NaN,NaN,NaN,726.25,25.809
200,1,52361,32357,-503.9,NaN,NaN,NaN,865.86,27.549
