frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,23219,28248,-522.1,NaN,NaN,NaN,2401.4,54.317
18,1,3463.9,51200,-210.79,NaN,NaN,NaN,3505.9,66.68
94,1,48860,33416,1221.4,NaN,NaN,NaN,575.36,27.359
115,1,17871,50633,451.62,NaN,NaN,NaN,604.36,32.556
163,1,12863,50819,-296.03,NaN,NaN,NaN,1023.6,36.863
163,2,27164,29951,1032.4,NaN,NaN,NaN,824.82,24.836
165,1,48516,30050,245.57,NaN,NaN,NaN,792.24,27.202
178,1,38937,32922,-258.67,NaN,NaN,NaN,1088.3,25.464
196,1,7041.3,16287,771.52,NaN,NaN,NaN,578.31,22.377
199,1,6992.5,16356,639.99,NaN,NaN,NaN,555.35,22.221
207,1,27990,27381,1033.4,NaN,NaN,NaN,833.7,24.318
223,1,14112,51630,-204.02,NaN,NaN,NaN,876.18,32.277
224,1,3206.8,50032,-439.65,NaN,NaN,NaN,1346.8,35.177
226,1,3760.7,49608,1015.1,NaN,NaN,NaN,1207.2,35.331
245,1,18383,49412,1514.3,NaN,NaN,NaN,633.87,26.608
246,1,18490,49492,1373.8,NaN,NaN,NaN,766.84,26.689
247,1,18318,49315,1367.2,NaN,NaN,NaN,851.34,26.458
250,1,18291,49401,1148.7,NaN,NaN,NaN,694.98,26.159
253,1,18464,49300,1448,NaN,NaN,NaN,687.46,26.098
255,1,12148,51152,1020.8,NaN,NaN,NaN,1010.8,31.966
255,2,18365,49423,1563.6,NaN,NaN,NaN,660.79,26.451
256,1,12005,51240,644.7,NaN,NaN,NaN,974.28,32.18
257,1,12173,50976,1443.1,NaN,NaN,NaN,1071.4,31.77
258,1,12047,51043,1175.3,NaN,NaN,NaN,832.38,31.628
275,1,46577,30985,1561.3,NaN,NaN,NaN,1073,25.475
276,2,23181,51775,389.07,NaN,NaN,NaN,881.34,23.094
278,1,46586,31047,1307.6,NaN,NaN,NaN,1082.1,25.199
295,1,28772,31015,1004.5,NaN,NaN,NaN,1013.3,23.638
308,1,35058,32066,174.17,NaN,NaN,NaN,1011.5,24.754
330,1,7469.6,51823,773.37,NaN,NaN,NaN,1325.7,30.745
331,1,7332,51633,703.77,NaN,NaN,NaN,1310.9,30.784
332,1,1202.6,48422,-40.505,NaN,NaN,NaN,619.82,29.735
352,1,43470,16186,628.14,NaN,NaN,NaN,681.25,23.338
