frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
8,1,3655.4,32480,1233,NaN,NaN,NaN,3146,47.568
13,1,16842,50172,735.01,NaN,NaN,NaN,1345.5,34.061
13,2,33903,34710,116.91,NaN,NaN,NaN,1051.4,40.185
15,1,16605,50060,134.73,NaN,NaN,NaN,1199.7,31.443
16,1,16969,49865,1015.3,NaN,NaN,NaN,933.22,31.662
17,1,16729,50338,399.67,NaN,NaN,NaN,836.71,30.905
18,1,16848,50309,652.06,NaN,NaN,NaN,728,30.721
22,1,210.99,30419,-35797,NaN,NaN,NaN,2662.8,42.926
23,1,864.09,36784,-222.9,NaN,NaN,NaN,2547.9,40.659
34,2,54772,42021,1526.9,NaN,NaN,NaN,1317.2,41.741
37,1,60370,36950,352.87,NaN,NaN,NaN,680.48,39.61
63,1,16715,14704,463.82,NaN,NaN,NaN,480.42,29.005
64,1,59531,37147,-164.21,NaN,NaN,NaN,741.97,34.466
66,1,59844,37754,1053.5,NaN,NaN,NaN,976.29,34.962
67,1,59442,37114,69.438,NaN,NaN,NaN,1068.4,34.473
68,1,56957,25873,-86789,NaN,NaN,NaN,917.3,34.006
69,1,16718,14855,38.299,NaN,NaN,NaN,510.5,28.817
73,1,837.23,13663,635.43,NaN,NaN,NaN,637.9,28.707
74,1,19565,16443,658.65,NaN,NaN,NaN,659.68,27.156
75,1,22887,53805,1550.9,NaN,NaN,NaN,1169.5,25.639
75,2,19556,16461,675.24,NaN,NaN,NaN,618.42,27.477
76,2,19473,16422,680.24,NaN,NaN,NaN,705.55,27.128
77,1,19465,16446,754,NaN,NaN,NaN,849.78,27.541
79,1,19384,16532,115.91,NaN,NaN,NaN,972.81,27.265
80,1,19480,16480,673.25,NaN,NaN,NaN,928.25,27.531
81,1,19416,16471,732.85,NaN,NaN,NaN,888.35,27.779
82,1,19539,16416,973.66,NaN,NaN,NaN,751.13,27.301
83,1,19593,16316,1052.1,NaN,NaN,NaN,708.02,27.126
100,1,34319,35703,1442.7,NaN,NaN,NaN,1316.4,26.898
100,2,53736,32357,2081.3,NaN,NaN,NaN,577.17,30.413
101,1,34329,35796,1287.6,NaN,NaN,NaN,1968.6,27.217
102,1,34330,35744,1227.5,NaN,NaN,NaN,1846.8,27.337
106,1,26320,27816,1146.1,NaN,NaN,NaN,658.03,26.371
115,1,29398,31647,1556.2,NaN,NaN,NaN,701.09,26.327
116,1,29308,31603,1700.8,NaN,NaN,NaN,706.57,26.102
117,1,19118,53370,771.09,NaN,NaN,NaN,1051.3,23.804
117,2,29358,31672,1223.1,NaN,NaN,NaN,804.12,25.432
118,1,19006,53385,708.4,NaN,NaN,NaN,964.6,23.729
118,2,29352,31448,2081.3,NaN,NaN,NaN,678.57,25.598
119,1,19048,53315,807.2,NaN,NaN,NaN,1053.2,23.864
119,2,29327,31688,1146,NaN,NaN,NaN,733.84,25.408
120,1,19131,53205,1069.3,NaN,NaN,NaN,932.28,22.784
120,2,29387,31793,1056.9,NaN,NaN,NaN,832.91,25.777
121,1,19085,53274,999.18,NaN,NaN,NaN,962.23,23.785
121,3,29436,31445,1889.3,NaN,NaN,NaN,860.45,25.572
122,1,19085,53251,1041.3,NaN,NaN,NaN,844.76,23.424
122,2,29342,31608,1510.6,NaN,NaN,NaN,747.77,25.833
122,3,18461,51126,1560.3,NaN,NaN,NaN,838.64,23.851
123,1,29352,31684,1457.5,NaN,NaN,NaN,852.46,26.287
123,2,19031,53321,794.69,NaN,NaN,NaN,838.67,23.17
124,1,19050,53249,1221.9,NaN,NaN,NaN,817.8,22.862
124,2,29304,31748,1229,NaN,NaN,NaN,774.86,26.128
124,3,18369,51240,1216.1,NaN,NaN,NaN,951.33,23.335
125,1,19164,53252,1046.4,NaN,NaN,NaN,889.7,22.762
125,2,29371,31851,1071.6,NaN,NaN,NaN,790.5,25.955
126,1,19128,53311,753.26,NaN,NaN,NaN,673.34,22.598
139,1,34427,34063,1026.3,NaN,NaN,NaN,903.17,26.089
139,2,26122,31849,437.97,NaN,NaN,NaN,408.47,25.353
140,1,34497,33933,1238.2,NaN,NaN,NaN,1112,25.772
148,1,27498,29385,1.0629,NaN,NaN,NaN,881.02,25.327
151,2,31588,31639,1366.5,NaN,NaN,NaN,897.15,25.327
152,2,7737.9,24242,670.01,NaN,NaN,NaN,1255.4,26.164
161,1,43691,27744,1026,NaN,NaN,NaN,427.36,28.179
176,1,30720,50101,934.54,NaN,NaN,NaN,411.07,24.264
182,1,43156,48272,-16269,NaN,NaN,NaN,897.16,23.994
183,1,43717,50894,1450.4,NaN,NaN,NaN,960.09,24.347
188,1,14021,24611,169.26,NaN,NaN,NaN,388.47,24.039
196,1,22339,48281,1794.7,NaN,NaN,NaN,687.01,22.335
197,1,22404,48408,1225.8,NaN,NaN,NaN,611.28,22.572
200,2,33929,34457,-231.93,NaN,NaN,NaN,940.25,25.282
211,1,27771,33699,1551.6,NaN,NaN,NaN,693.76,24.269
217,2,46522,26915,309.55,NaN,NaN,NaN,827.3,27.099
222,1,18096,31558,999.47,NaN,NaN,NaN,787.36,23.381
226,1,20937,50628,1166.4,NaN,NaN,NaN,1200.6,22.014
227,1,15536,23061,671.26,NaN,NaN,NaN,667.14,23.85
228,1,15570,22956,999.54,NaN,NaN,NaN,625.59,24.347
229,1,15457,23054,750.76,NaN,NaN,NaN,755.75,23.548
230,1,15468,22954,692.27,NaN,NaN,NaN,768.54,23.987
231,1,15468,23062,673.24,NaN,NaN,NaN,790.67,24.351
233,1,8768,24334,30.009,NaN,NaN,NaN,981.97,24.264
261,1,21194,52198,1365.6,NaN,NaN,NaN,637.74,21.844
262,1,21179,52206,1438.9,NaN,NaN,NaN,1001.1,21.231
263,1,21272,52199,1164.7,NaN,NaN,NaN,937.52,22.035
264,1,21263,52190,1174.8,NaN,NaN,NaN,1105.9,21.263
266,1,21279,52179,1208.5,NaN,NaN,NaN,731.13,21.669
267,1,21393,52096,1372,NaN,NaN,NaN,856.08,22.04
282,1,13988,19631,32.992,NaN,NaN,NaN,348.67,22.709
285,1,13994,19720,-592.88,NaN,NaN,NaN,369.4,23.174
288,1,23339,55731,-55.483,NaN,NaN,NaN,580.32,21.796
314,1,25457,51452,672.4,NaN,NaN,NaN,549.91,21.729
320,1,9567,49499,-27.872,NaN,NaN,NaN,620.72,20.838
323,1,9564.7,49500,-67.986,NaN,NaN,NaN,627.04,21.073
324,1,9695.3,49221,1044,NaN,NaN,NaN,500.58,21.773
335,1,22464,31616,546.13,NaN,NaN,NaN,1091.9,23.176
336,1,22492,31461,470.86,NaN,NaN,NaN,1262.3,23.099
337,1,22515,31443,548.86,NaN,NaN,NaN,1381.2,22.892
338,1,22279,31376,95.063,NaN,NaN,NaN,1408.3,23.058
340,1,18704,50761,1444.4,NaN,NaN,NaN,856.18,20.447
341,1,24473,24452,-263.02,NaN,NaN,NaN,318.43,23.848
343,1,18764,13177,722.23,NaN,NaN,NaN,299.18,23.203
348,1,44569,27084,1367.9,NaN,NaN,NaN,580.37,25.729
349,2,44683,27029,1663.1,NaN,NaN,NaN,783.77,25.583
351,1,44673,26972,1567.3,NaN,NaN,NaN,850.44,25.757
351,2,20845,54797,-610.38,NaN,NaN,NaN,586.91,21.272
352,1,44615,27151,1251.4,NaN,NaN,NaN,958.79,26.181
353,1,44550,26901,1502.9,NaN,NaN,NaN,971.88,26.079
354,1,44504,26943,1248.1,NaN,NaN,NaN,860.68,25.994
355,1,44545,26895,1250.8,NaN,NaN,NaN,757.07,25.61
356,1,44434,26958,1178.1,NaN,NaN,NaN,732.57,25.695
357,1,32870,33637,448.25,NaN,NaN,NaN,728.65,24.378
357,2,44446,26974,1040.8,NaN,NaN,NaN,741.9,25.523
358,2,44521,27185,1004.1,NaN,NaN,NaN,886.08,26.123
359,1,44321,26968,631.54,NaN,NaN,NaN,906.95,26.109
360,1,44537,26948,1359.4,NaN,NaN,NaN,819.37,25.328
370,1,19231,54764,-41.568,NaN,NaN,NaN,609.7,21.035
372,1,18150,12318,355.21,NaN,NaN,NaN,448.3,23.099
375,1,18076,12310,172.01,NaN,NaN,NaN,564.93,23.242
