frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,29964,47230,731.77,NaN,NaN,NaN,2808.6,44.752
1,3,52029,38034,-204.5,NaN,NaN,NaN,1656.8,59.634
1,4,42789,16946,-41.341,NaN,NaN,NaN,2991.2,62.549
2,1,38270,32278,1857.3,NaN,NaN,NaN,2042.6,54.395
2,3,30004,47293,663.22,NaN,NaN,NaN,2847.3,42.99
2,4,54904,39412,1277.7,NaN,NaN,NaN,1528,54.774
2,5,12280,16029,-363.89,NaN,NaN,NaN,2500.1,54.354
2,7,13722,24436,873.3,NaN,NaN,NaN,1756.1,48.53
3,1,38214,32247,1810.4,NaN,NaN,NaN,2092.7,53.896
3,3,14280,12561,178.63,NaN,NaN,NaN,3188.5,53.053
3,4,29899,47240,74.698,NaN,NaN,NaN,2755.6,42.188
4,1,38187,32124,2062,NaN,NaN,NaN,2119.1,51.509
4,2,12132,15978,-573.44,NaN,NaN,NaN,2198.8,51.314
4,3,23481,19196,-469.44,NaN,NaN,NaN,3888.4,53.556
4,4,47737,37947,527.83,NaN,NaN,NaN,2384.2,50.624
4,5,30023,47108,623.49,NaN,NaN,NaN,2943,41.153
5,1,38280,32077,2132.2,NaN,NaN,NaN,2197.1,49.174
5,2,25907,15684,1076.5,NaN,NaN,NaN,4270.8,51.907
5,4,22836,26139,663.08,NaN,NaN,NaN,1931.4,43.941
5,5,12196,15995,-26.594,NaN,NaN,NaN,1951.4,50.889
6,1,38258,32103,2110.1,NaN,NaN,NaN,2207.7,47.312
6,2,12147,15941,-363.39,NaN,NaN,NaN,2378.3,50.107
6,3,37197,18508,1004.8,NaN,NaN,NaN,1134.1,49.987
6,4,22356,14588,-35414,NaN,NaN,NaN,3609.5,50.768
6,6,14312,12485,-200.64,NaN,NaN,NaN,2722.5,54.664
6,7,30110,46922,1445.1,NaN,NaN,NaN,2558.8,38.774
7,2,12146,15924,-287.47,NaN,NaN,NaN,2255.8,48.704
7,3,54850,39356,1241.4,NaN,NaN,NaN,1309.5,47.871
7,4,30057,47051,971.78,NaN,NaN,NaN,2399,38.022
8,2,38185,32167,1753.9,NaN,NaN,NaN,2405.3,44.921
8,4,14172,12510,-39.317,NaN,NaN,NaN,2579.8,51.516
8,5,23456,19441,626.72,NaN,NaN,NaN,3092.6,46.487
9,2,23494,19430,749.21,NaN,NaN,NaN,3152.3,46.247
9,3,13639,24583,494.65,NaN,NaN,NaN,1713.1,42.657
9,4,22988,13746,10.12,NaN,NaN,NaN,2999.8,53.791
10,1,38243,32244,1503.6,NaN,NaN,NaN,2071.2,43.68
10,3,30017,47048,1137.7,NaN,NaN,NaN,2306.4,36.642
10,4,21875,14626,-34461,NaN,NaN,NaN,2871,44.838
10,5,54838,39412,1001.4,NaN,NaN,NaN,1368.2,45.854
11,1,38183,32222,1484.2,NaN,NaN,NaN,2307.2,42.391
11,2,54749,39447,818.28,NaN,NaN,NaN,1563.4,45.555
12,1,54779,39470,963.73,NaN,NaN,NaN,1564.6,43.602
12,2,29976,47131,721.23,NaN,NaN,NaN,2485.2,34.522
13,1,54731,39387,1015.7,NaN,NaN,NaN,1600.4,44.325
13,2,30041,47068,1093.4,NaN,NaN,NaN,2435.9,35.028
14,2,54810,39378,1221.5,NaN,NaN,NaN,1416.2,42.796
14,3,30117,46954,1445,NaN,NaN,NaN,2265.7,35.025
15,2,30059,47018,1164.9,NaN,NaN,NaN,2300.9,33.927
15,4,48064,38480,632.54,NaN,NaN,NaN,1617.6,40.228
16,2,29908,47234,626.5,NaN,NaN,NaN,2216.2,32.193
16,3,13576,24291,1014.7,NaN,NaN,NaN,1621,39.041
17,1,30042,47126,1067.3,NaN,NaN,NaN,2442.6,32.158
17,3,37206,18505,987.97,NaN,NaN,NaN,877.46,41.708
17,4,13542,24354,733.66,NaN,NaN,NaN,1610.8,39.35
18,1,29981,42848,1168.2,NaN,NaN,NaN,1664.1,35.35
18,2,30125,47036,1093.1,NaN,NaN,NaN,2488.5,33.784
18,5,13575,24246,1253.8,NaN,NaN,NaN,1716.8,38.862
19,2,29950,47282,258.28,NaN,NaN,NaN,2213,32.679
19,3,30029,42938,1047.4,NaN,NaN,NaN,1375.1,35.405
20,1,48249,38670,171.95,NaN,NaN,NaN,1772.1,39.84
20,2,29625,43173,-21173,NaN,NaN,NaN,2000.7,32.896
21,1,48237,38649,236.3,NaN,NaN,NaN,1784.1,38.324
21,4,37196,18613,653.75,NaN,NaN,NaN,996.51,40.672
22,2,48144,38567,30.199,NaN,NaN,NaN,1684.5,37.929
22,3,30124,47036,1061.4,NaN,NaN,NaN,1938.8,31.152
22,4,37149,18613,674.03,NaN,NaN,NaN,701.58,40.316
23,1,30086,47062,1035.3,NaN,NaN,NaN,2081,30.472
23,2,48242,38640,37.278,NaN,NaN,NaN,1646.8,38.033
23,3,53024,45424,1360.1,NaN,NaN,NaN,1203.8,38.303
24,2,48287,38783,-71.707,NaN,NaN,NaN,1319,37.546
25,2,29972,47145,645.31,NaN,NaN,NaN,2010.1,30.634
25,3,14044,12597,275.18,NaN,NaN,NaN,1717.9,39.295
26,2,32630,42294,1254,NaN,NaN,NaN,1753.1,30.362
27,2,29973,47209,675.82,NaN,NaN,NaN,1466.8,29.809
30,1,30929,41368,1760.7,NaN,NaN,NaN,1806.5,33.176
30,2,48269,38794,36.957,NaN,NaN,NaN,1464.3,35.729
31,1,30781,41421,1366.9,NaN,NaN,NaN,1842.8,33.439
31,2,29987,47038,1163,NaN,NaN,NaN,1521.6,30.214
32,1,30501,41390,33.861,NaN,NaN,NaN,2001.7,32.564
32,2,30046,47071,1500.3,NaN,NaN,NaN,1669.7,29.397
33,4,13543,24749,-40.613,NaN,NaN,NaN,1073.3,34.849
33,5,48287,38798,-283.17,NaN,NaN,NaN,1154,35.132
35,2,46706,20868,-31.038,NaN,NaN,NaN,860.36,38.139
35,3,30071,47014,1111.7,NaN,NaN,NaN,1481.2,28.028
36,2,13567,24832,-173.36,NaN,NaN,NaN,1211.9,33.023
37,1,46770,36439,1147.3,NaN,NaN,NaN,1222.8,34.752
37,2,30052,47082,998.94,NaN,NaN,NaN,1850.6,27.757
37,4,13724,24628,527.53,NaN,NaN,NaN,1519.4,33.606
