frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,21863,20675,-17288,NaN,NaN,NaN,2586.9,37.952
2,1,22149,23986,-41.636,NaN,NaN,NaN,1661.3,38.526
2,2,30317,31173,388.06,NaN,NaN,NaN,1100,37.562
4,1,15618,24884,365.8,NaN,NaN,NaN,461.05,34.972
9,1,15802,24810,998.73,NaN,NaN,NaN,659.72,32.282
10,1,15673,24914,729.72,NaN,NaN,NaN,463.77,31.954
11,1,29894,24732,504.17,NaN,NaN,NaN,509.73,30.885
12,1,15869,24819,1027,NaN,NaN,NaN,623.56,29.92
13,1,29964,24606,547.5,NaN,NaN,NaN,683.92,29.805
13,2,15781,24921,983.81,NaN,NaN,NaN,749.79,29.263
14,1,30019,24583,736.4,NaN,NaN,NaN,682.51,29.226
14,2,15793,24940,668.72,NaN,NaN,NaN,748.81,29.385
14,3,9828.6,14885,-456.55,NaN,NaN,NaN,524.75,24.875
15,1,15724,24953,616.39,NaN,NaN,NaN,819.63,28.152
18,1,29959,24659,488.68,NaN,NaN,NaN,469,28.787
27,1,15569,24759,241.63,NaN,NaN,NaN,816.14,27.492
29,1,15862,24610,918.08,NaN,NaN,NaN,769.04,26.687
31,1,15769,24699,1026.7,NaN,NaN,NaN,1012.8,27.075
32,1,15745,24739,1089.1,NaN,NaN,NaN,922.42,26.367
33,1,15700,24672,1178,NaN,NaN,NaN,941.02,26.593
33,2,52625,31963,-41.539,NaN,NaN,NaN,909.47,27.602
34,2,15827,24596,1195.3,NaN,NaN,NaN,920.84,25.827
34,3,52673,32069,-39.988,NaN,NaN,NaN,636.07,27.39
35,1,32670,30871,2038.5,NaN,NaN,NaN,1154.7,27.852
35,2,15649,24844,262.06,NaN,NaN,NaN,791.58,26.081
36,2,15736,24674,1362.1,NaN,NaN,NaN,814.29,26.355
36,3,24551,53133,291.82,NaN,NaN,NaN,1567.4,27.04
37,1,32695,30859,2152.5,NaN,NaN,NaN,1103.1,27.625
39,2,15903,24733,998.97,NaN,NaN,NaN,509.55,26.057
40,1,32759,30903,2095.8,NaN,NaN,NaN,921.14,27.178
40,2,25212,12215,1434.8,NaN,NaN,NaN,730.93,23.762
41,1,32011,27359,-21009,NaN,NaN,NaN,1039.5,27.714
42,2,25281,12333,1442.9,NaN,NaN,NaN,589.28,23.807
48,1,28632,37039,1072.6,NaN,NaN,NaN,618.97,26.825
48,2,15679,47845,-897.32,NaN,NaN,NaN,833.47,26.962
49,1,15883,47761,-721.14,NaN,NaN,NaN,651.73,27.022
51,2,19605,46012,184.09,NaN,NaN,NaN,306.22,28.623
55,1,22015,24354,992.6,NaN,NaN,NaN,1153.2,24.733
56,1,22152,24085,1732.6,NaN,NaN,NaN,1270.9,24.592
61,1,17835,49155,-190.92,NaN,NaN,NaN,843.39,25.74
66,1,26304,40464,2051.4,NaN,NaN,NaN,419.03,26.562
67,2,26278,40735,1948.7,NaN,NaN,NaN,389.32,25.819
68,1,24547,23308,436.74,NaN,NaN,NaN,919.02,24.833
68,2,33394,15073,-52.547,NaN,NaN,NaN,476.53,23.755
70,3,30665,22893,180.14,NaN,NaN,NaN,883.53,27.059
71,1,30277,30336,998.68,NaN,NaN,NaN,787.16,26.889
71,3,33476,15014,400.53,NaN,NaN,NaN,348.84,24.825
72,1,30404,30321,992.76,NaN,NaN,NaN,818.65,27.022
73,1,30327,30510,420.17,NaN,NaN,NaN,978.75,27.034
73,2,17523,29612,32.117,NaN,NaN,NaN,645.15,23.891
74,1,30388,30381,772.35,NaN,NaN,NaN,947.01,27.593
75,1,30277,30369,540.81,NaN,NaN,NaN,1065.5,27.732
75,2,8917.8,15963,582.49,NaN,NaN,NaN,357,21.017
76,1,30264,30334,770.17,NaN,NaN,NaN,966.3,27.578
77,1,30284,30375,666.55,NaN,NaN,NaN,908.98,27.295
78,1,17540,29713,-34.161,NaN,NaN,NaN,589.53,24.361
82,1,17193,26844,201.95,NaN,NaN,NaN,554.11,24.255
83,1,17528,29687,-40.5,NaN,NaN,NaN,695.83,24.43
84,1,17636,29738,505.3,NaN,NaN,NaN,682.4,24.274
100,1,20976,47296,1251.4,NaN,NaN,NaN,576.43,25.607
101,2,20979,47388,1380.8,NaN,NaN,NaN,593.64,25.572
103,1,18209,12097,-225.96,NaN,NaN,NaN,574.88,21.992
103,2,21032,47374,1226.4,NaN,NaN,NaN,500.8,25.474
104,1,18164,12146,-184.17,NaN,NaN,NaN,769.68,21.362
104,2,26268,28815,61.236,NaN,NaN,NaN,1144.4,25.882
105,1,18106,12086,-210.1,NaN,NaN,NaN,648.96,21.107
106,1,18173,12032,-201.57,NaN,NaN,NaN,565.28,21.703
106,2,25749,39188,2052.2,NaN,NaN,NaN,547.19,26.407
111,1,11005,17149,223.54,NaN,NaN,NaN,491.21,21.801
112,1,18731,31691,1713.8,NaN,NaN,NaN,949.19,24.706
113,1,18761,31496,2049.2,NaN,NaN,NaN,738.89,24.693
114,1,18494,29483,-9472.9,NaN,NaN,NaN,937.35,24.678
115,1,7652.7,27686,1418.8,NaN,NaN,NaN,624.74,25.89
116,2,21005,47316,1370.8,NaN,NaN,NaN,484.98,24.519
117,1,10841,17293,400.07,NaN,NaN,NaN,405.55,21.315
118,1,10619,17201,38.817,NaN,NaN,NaN,449.37,21.366
120,1,10839,17200,182.07,NaN,NaN,NaN,550.7,20.882
121,1,10835,17256,388.09,NaN,NaN,NaN,404.96,21.96
123,1,11586,32386,167.06,NaN,NaN,NaN,660.53,24.719
124,1,10761,17368,492.3,NaN,NaN,NaN,442.42,21.126
125,1,10744,17565,438.43,NaN,NaN,NaN,475.58,21.072
126,1,30823,26397,370.15,NaN,NaN,NaN,1065.5,25.83
127,1,10783,17572,423.84,NaN,NaN,NaN,698.74,21.523
128,2,37036,29100,630.76,NaN,NaN,NaN,884.85,26.162
128,3,10864,17500,550.7,NaN,NaN,NaN,494.08,22.917
129,2,10842,14256,669.23,NaN,NaN,NaN,518.4,22.107
129,3,36971,29022,1016.2,NaN,NaN,NaN,812.16,25.885
130,2,10833,14295,768.49,NaN,NaN,NaN,573.46,22.104
131,2,10923,14253,649.51,NaN,NaN,NaN,437.7,21.187
131,3,37007,29179,563.17,NaN,NaN,NaN,851.41,26.329
132,2,37101,29050,659.39,NaN,NaN,NaN,775.48,25.98
132,3,10862,17475,252.81,NaN,NaN,NaN,337.67,22.671
133,2,37063,29197,592.69,NaN,NaN,NaN,819.31,25.732
134,2,37130,29083,1057,NaN,NaN,NaN,896.3,25.852
135,1,10472,29225,1053.9,NaN,NaN,NaN,1229.1,26.695
135,2,37032,29119,752.42,NaN,NaN,NaN,970.81,25.846
136,1,10457,29694,1694.6,NaN,NaN,NaN,1257.2,25.435
136,2,52675,28503,1185.7,NaN,NaN,NaN,849.55,26.266
137,1,52706,28413,1603.4,NaN,NaN,NaN,991.52,26.474
137,3,10493,29570,2153.2,NaN,NaN,NaN,1266.2,24.878
137,4,19340,28507,681.97,NaN,NaN,NaN,717.09,23.817
138,2,36951,29113,1033.5,NaN,NaN,NaN,788.13,26.097
138,3,19520,28450,1166.8,NaN,NaN,NaN,633.04,23.544
139,2,19451,28482,1030.6,NaN,NaN,NaN,798.47,23.408
139,3,26320,55042,550.32,NaN,NaN,NaN,1610.4,21.056
140,1,37078,29079,1016.6,NaN,NaN,NaN,819.47,26.104
141,2,22330,26493,-288.83,NaN,NaN,NaN,723.15,23.955
141,3,36856,29208,391.89,NaN,NaN,NaN,800.43,26.636
141,4,19214,28593,140.19,NaN,NaN,NaN,852.68,23.659
142,2,19411,28520,875.66,NaN,NaN,NaN,901.9,24.604
142,3,36945,29186,421.47,NaN,NaN,NaN,825.87,26.43
142,4,22311,26417,-241.88,NaN,NaN,NaN,677.33,25.23
143,1,19396,28593,574.29,NaN,NaN,NaN,722.64,23.679
143,2,36998,29229,583.93,NaN,NaN,NaN,869.96,26.253
144,1,19469,28501,1017.7,NaN,NaN,NaN,794.74,23.774
146,1,36930,29195,668.93,NaN,NaN,NaN,792.95,25.575
147,1,30366,7723.1,-1.7898e+05,NaN,NaN,NaN,713.52,25.385
153,1,18832,49311,355.42,NaN,NaN,NaN,833.51,23.532
154,1,19010,49147,1259,NaN,NaN,NaN,811.77,23.824
155,1,18963,49417,447.08,NaN,NaN,NaN,956.09,23.779
155,2,19406,46205,936.83,NaN,NaN,NaN,773.94,24.973
157,1,18955,49366,542.89,NaN,NaN,NaN,801.83,22.968
158,1,18968,49313,617.25,NaN,NaN,NaN,818.74,23.885
159,1,38579,30342,-421.81,NaN,NaN,NaN,783.81,25.32
159,2,18967,49282,683.19,NaN,NaN,NaN,871.2,23.539
160,1,18983,49262,626.58,NaN,NaN,NaN,1201.4,23.546
160,2,38445,30331,-299.05,NaN,NaN,NaN,783.76,24.915
161,1,19041,49247,935.1,NaN,NaN,NaN,1201.4,22.844
162,1,19068,49233,964.26,NaN,NaN,NaN,1079,23.009
164,2,27496,38517,1034,NaN,NaN,NaN,529.87,23.227
165,1,20938,14721,1026.4,NaN,NaN,NaN,840.91,21.887
165,2,27351,38487,436.68,NaN,NaN,NaN,411.48,23.311
166,2,21203,15544,-267.94,NaN,NaN,NaN,729.34,23.005
166,3,24552,54208,332.16,NaN,NaN,NaN,1225.1,21.318
167,2,24659,54402,706.51,NaN,NaN,NaN,1520,19.522
167,3,25933,54435,-297.72,NaN,NaN,NaN,1395.8,19.877
170,1,31678,31494,1104.4,NaN,NaN,NaN,1224,25.292
171,1,31694,31508,999.34,NaN,NaN,NaN,1151.7,25.552
173,1,31430,31690,47.445,NaN,NaN,NaN,850.92,25.183
173,3,26890,52357,1326,NaN,NaN,NaN,954.74,22.356
174,1,19346,25592,-525.36,NaN,NaN,NaN,598.75,23.828
175,1,19310,25520,-236.76,NaN,NaN,NaN,612.68,23.543
175,2,33155,38956,37.342,NaN,NaN,NaN,630.4,24.448
176,1,25826,23727,1048.8,NaN,NaN,NaN,1095.1,24.334
178,1,19017,21224,-23895,NaN,NaN,NaN,672.57,23.345
179,1,40065,28986,-39.501,NaN,NaN,NaN,652.09,25.858
180,1,19131,25729,-613.32,NaN,NaN,NaN,649.13,22.987
182,1,18690,26503,-230.38,NaN,NaN,NaN,978.33,23.75
182,2,19241,25716,-560.39,NaN,NaN,NaN,861,23.806
183,1,19129,25678,-556.7,NaN,NaN,NaN,808.56,23.237
185,1,19097,25650,-662.75,NaN,NaN,NaN,887.21,23.483
186,1,19106,25757,-772.28,NaN,NaN,NaN,869.63,23.587
187,1,19145,25669,-525.32,NaN,NaN,NaN,966.78,24.141
187,3,18045,21939,-276.22,NaN,NaN,NaN,883.39,23.853
188,1,19137,25692,-687.44,NaN,NaN,NaN,1010.2,23.902
189,1,19130,25577,-325.43,NaN,NaN,NaN,999.44,24.136
190,1,31003,22055,180.14,NaN,NaN,NaN,738.69,24.816
190,2,19263,25450,19.584,NaN,NaN,NaN,705.39,24.207
191,1,30990,22170,-16.786,NaN,NaN,NaN,781.2,24.809
191,2,19169,25536,-468.04,NaN,NaN,NaN,476.05,24.2
192,1,30959,22071,507.73,NaN,NaN,NaN,801.28,25.08
193,1,30976,22061,388.83,NaN,NaN,NaN,870.05,25.586
194,1,31011,22077,392.73,NaN,NaN,NaN,751.53,24.738
194,2,16868,49415,371.03,NaN,NaN,NaN,1299.3,23.55
195,1,31014,22016,172.85,NaN,NaN,NaN,805.15,24.705
196,1,31105,22061,521.45,NaN,NaN,NaN,914.58,25.087
197,1,31021,22017,504.62,NaN,NaN,NaN,734.91,24.818
198,1,31056,22013,184.24,NaN,NaN,NaN,610.99,24.705
199,1,43220,30241,406.14,NaN,NaN,NaN,906.38,26.153
199,2,31039,21997,200.77,NaN,NaN,NaN,678.14,24.745
200,1,43185,30272,403.28,NaN,NaN,NaN,918.69,25.68
200,2,19998,15963,2073.7,NaN,NaN,NaN,1223.9,22.923
200,3,30989,21959,-39.223,NaN,NaN,NaN,457.04,24.717
201,1,43125,30236,668.61,NaN,NaN,NaN,725.15,26.009
201,2,20430,16968,-302.45,NaN,NaN,NaN,988.75,23.324
202,1,31084,21970,529.81,NaN,NaN,NaN,408.4,23.905
203,2,25608,51116,998.93,NaN,NaN,NaN,1027,22.012
204,2,17258,50634,617.1,NaN,NaN,NaN,926.24,21.953
205,1,17536,50378,1072.2,NaN,NaN,NaN,1147.5,22.861
206,1,17485,50355,985.9,NaN,NaN,NaN,1243.1,22.939
207,1,17476,50389,974.85,NaN,NaN,NaN,1276.7,22.328
208,1,20019,49304,694.04,NaN,NaN,NaN,946.45,23.697
209,1,20103,49021,1004,NaN,NaN,NaN,1146.2,23.769
209,2,34731,15448,-629.45,NaN,NaN,NaN,375.67,23.151
210,1,20041,49313,665.57,NaN,NaN,NaN,1206.6,23.872
210,2,11791,32896,-517.66,NaN,NaN,NaN,530.46,24.314
211,1,19998,49244,671.93,NaN,NaN,NaN,1187.7,23.339
212,1,19997,49250,617.5,NaN,NaN,NaN,1009.1,23.897
213,1,12295,32622,1367.6,NaN,NaN,NaN,472.82,23.242
216,1,34606,15523,-890.04,NaN,NaN,NaN,425.18,22.745
217,1,30867,54345,1461.5,NaN,NaN,NaN,993.11,19.998
218,1,34730,15566,-584.34,NaN,NaN,NaN,489.68,22.856
225,1,28377,51188,678.99,NaN,NaN,NaN,1169.5,22.385
226,1,28305,51318,619.88,NaN,NaN,NaN,1093.2,22.498
226,2,8777,44724,38.874,NaN,NaN,NaN,460.6,22.776
227,1,28548,51209,1062.8,NaN,NaN,NaN,975.02,22.463
227,2,46773,32118,391.62,NaN,NaN,NaN,788.01,24.69
227,3,28384,51328,625.64,NaN,NaN,NaN,1017.9,22.168
227,4,30360,47147,177.6,NaN,NaN,NaN,595.84,23.929
228,1,28309,51217,620.01,NaN,NaN,NaN,983.48,22.666
229,1,28477,51150,1253.6,NaN,NaN,NaN,1072.2,22.706
229,2,30340,47071,550.48,NaN,NaN,NaN,605.48,24.324
230,1,18169,32566,-1691.6,NaN,NaN,NaN,952.06,24.001
230,2,28478,51195,1175.9,NaN,NaN,NaN,1050.7,22.709
230,3,30314,47055,-7.48,NaN,NaN,NaN,519.42,24.306
231,1,18259,32968,863.14,NaN,NaN,NaN,941.83,24.329
231,3,30449,47269,549.88,NaN,NaN,NaN,572.98,23.888
232,2,30255,47201,1.1948,NaN,NaN,NaN,608.18,23.932
233,1,30324,47333,169.95,NaN,NaN,NaN,551.07,23.155
235,1,30617,46489,2096.2,NaN,NaN,NaN,462.98,23.073
236,1,26713,25153,676.19,NaN,NaN,NaN,890.86,24.525
237,1,29660,22525,370.58,NaN,NaN,NaN,1523.3,26.458
237,2,26823,25140,1104.8,NaN,NaN,NaN,732.58,25.206
238,2,50967,29846,88.436,NaN,NaN,NaN,734.52,25.313
240,1,15458,48269,438.36,NaN,NaN,NaN,1195.5,23.352
240,2,33268,27744,259.34,NaN,NaN,NaN,730.02,25.647
243,1,31772,39133,555.05,NaN,NaN,NaN,589.38,24.593
244,1,16996,26444,174.31,NaN,NaN,NaN,497.34,23.531
244,2,31751,39125,178.07,NaN,NaN,NaN,546.96,23.91
246,1,31703,39178,459.42,NaN,NaN,NaN,613.56,24.045
247,1,20381,22721,-3929.2,NaN,NaN,NaN,808.03,22.594
247,2,31707,38975,401.35,NaN,NaN,NaN,509.15,24.099
250,1,26401,22571,743.05,NaN,NaN,NaN,590.99,23.867
264,1,9877.5,28201,998.89,NaN,NaN,NaN,984.44,22.629
265,1,9914.2,28265,1065.8,NaN,NaN,NaN,1094.7,22.579
266,1,9933.9,28239,1442.7,NaN,NaN,NaN,806.44,22.93
267,1,21863,31240,1435.4,NaN,NaN,NaN,1001.5,23.193
267,2,9910.8,28288,1252.2,NaN,NaN,NaN,636.63,22.757
268,2,20914,31106,1490.4,NaN,NaN,NaN,1073.3,23.358
269,1,21818,31549,2049.5,NaN,NaN,NaN,1169.5,23.977
271,1,21855,31684,1541.4,NaN,NaN,NaN,1244.1,23.956
272,1,30983,46179,378.59,NaN,NaN,NaN,359.96,23.575
274,1,30219,47266,-575.15,NaN,NaN,NaN,504.81,23.54
277,2,15792,49894,96.796,NaN,NaN,NaN,1448.4,22.187
278,2,15811,49876,178.14,NaN,NaN,NaN,1354.4,22.577
279,2,17095,50500,-35.719,NaN,NaN,NaN,1093.4,21.687
280,2,15951,50170,-288.08,NaN,NaN,NaN,1134.5,21.014
281,2,15823,50189,165.85,NaN,NaN,NaN,1361.7,20.909
284,1,15883,23874,675.82,NaN,NaN,NaN,1053.3,22.033
285,1,24021,53918,1443.5,NaN,NaN,NaN,1789.5,21.171
285,2,15916,23869,525.18,NaN,NaN,NaN,817.85,22.108
286,1,23985,53863,1614.2,NaN,NaN,NaN,1783.2,21.144
286,2,15925,23896,414.2,NaN,NaN,NaN,767.02,22.183
287,1,23975,53848,1366.8,NaN,NaN,NaN,1922,21.416
291,1,18363,49640,-285.25,NaN,NaN,NaN,807.53,22.908
293,1,28288,22514,929.08,NaN,NaN,NaN,868.96,24.502
293,3,17061,25673,-231.88,NaN,NaN,NaN,653.24,22.425
295,1,16993,25637,-243.71,NaN,NaN,NaN,706.99,22.331
304,1,35413,57202,1251.1,NaN,NaN,NaN,647.11,19.076
306,2,35505,57032,1612.9,NaN,NaN,NaN,803.51,19.1
307,2,35327,57248,1094.6,NaN,NaN,NaN,885.98,19.206
308,2,35421,57187,1167.1,NaN,NaN,NaN,860.92,19.882
315,1,6014.5,27804,656.4,NaN,NaN,NaN,593.75,22.707
316,1,5746.4,27847,48.659,NaN,NaN,NaN,433.42,23.086
317,1,5949.8,27821,668.59,NaN,NaN,NaN,516.86,23.012
318,1,5999.2,27798,588.03,NaN,NaN,NaN,582.35,23.078
319,1,5964.8,27647,999.59,NaN,NaN,NaN,565.86,22.584
327,1,15274,23843,531.47,NaN,NaN,NaN,1227.5,22.278
328,2,16514,24152,1006.9,NaN,NaN,NaN,1105.2,22.292
329,1,15001,24000,-41.238,NaN,NaN,NaN,1168.1,22.364
329,2,18459,24777,773.35,NaN,NaN,NaN,777.86,22.819
330,2,18590,24588,1017.2,NaN,NaN,NaN,746.74,23.818
