frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
201,1,26525,48132,29.197,NaN,NaN,NaN,1536.5,32.567
202,1,24546,48347,539.67,NaN,NaN,NaN,2284.4,32.094
203,1,24601,47565,-530.9,NaN,NaN,NaN,2305,33.763
204,1,24682,47618,-545.9,NaN,NaN,NaN,2427.6,33.525
204,2,24958,50435,-224.28,NaN,NaN,NaN,2245.9,31.59
205,1,24631,48309,550.11,NaN,NaN,NaN,3014.8,34.592
206,2,24593,48098,999.59,NaN,NaN,NaN,2292.9,34.39
207,2,37164,29332,-213.9,NaN,NaN,NaN,745.87,31.955
209,1,24503,48391,511.27,NaN,NaN,NaN,2019.5,30.384
209,3,37156,29302,-532.61,NaN,NaN,NaN,1162.8,30.365
210,1,24581,48329,194.87,NaN,NaN,NaN,1881.3,30.227
210,3,37075,29380,-201.89,NaN,NaN,NaN,941.88,30.03
212,2,24377,48397,425.88,NaN,NaN,NaN,1825.4,31.127
212,3,37177,29319,-226.91,NaN,NaN,NaN,1012.8,31.397
213,1,27684,33937,2053.8,NaN,NaN,NaN,1032.6,35.608
213,2,37107,15609,542.87,NaN,NaN,NaN,1520.8,29.428
214,2,27797,34073,1318.4,NaN,NaN,NaN,615.91,36.727
215,2,27715,33974,1735.1,NaN,NaN,NaN,743.61,35.068
216,2,27722,34030,1570.5,NaN,NaN,NaN,774.58,34.41
217,1,30538,56157,1224,NaN,NaN,NaN,1650.1,27.689
217,2,27746,33909,2092.1,NaN,NaN,NaN,1146.7,33.407
217,4,27233,915.44,638.23,NaN,NaN,NaN,1618.5,26.903
218,1,30503,56193,1231.7,NaN,NaN,NaN,1803.7,27.518
218,2,27658,34062,1442.7,NaN,NaN,NaN,1025.9,33.664
218,4,25481,50139,-442.78,NaN,NaN,NaN,2400.4,30.632
219,1,25540,49266,1153.2,NaN,NaN,NaN,2109.4,30.132
219,2,37273,18081,423.3,NaN,NaN,NaN,532.42,30.536
220,1,25635,49368,707.21,NaN,NaN,NaN,1450.2,29.02
221,2,24418,2532.3,769.93,NaN,NaN,NaN,1122.3,26.552
221,4,27657,34102,1766.3,NaN,NaN,NaN,704.38,33.643
222,1,27751,34040,1603.2,NaN,NaN,NaN,933.84,33.145
222,3,25712,49283,787.78,NaN,NaN,NaN,2063.4,30.712
223,1,23209,39328,1156.1,NaN,NaN,NaN,1908.6,34.199
223,2,25705,49260,999.25,NaN,NaN,NaN,2083.4,29.985
223,3,27680,34214,1442.6,NaN,NaN,NaN,899.99,34.044
223,5,27484,1435.4,554.59,NaN,NaN,NaN,1757.1,27.607
224,1,23240,39354,998.65,NaN,NaN,NaN,2089.5,33.925
224,2,25691,49164,1366.1,NaN,NaN,NaN,2081.1,30.426
224,3,27657,34229,1543.7,NaN,NaN,NaN,643.99,32.992
224,4,26892,-1466,-9143.5,NaN,NaN,NaN,2015.6,27.244
225,1,25702,49221,1253.7,NaN,NaN,NaN,1861.7,29.804
225,3,23000,39437,49.779,NaN,NaN,NaN,1205.3,32.747
226,1,35707,29647,426.32,NaN,NaN,NaN,1585.2,30.215
226,2,25546,49152,993.96,NaN,NaN,NaN,2539.7,29.724
226,4,24777,-8358.9,-68158,NaN,NaN,NaN,1760.5,27.625
227,1,35705,29657,324.07,NaN,NaN,NaN,1720,31.087
228,1,35750,29588,623.64,NaN,NaN,NaN,1694,30.224
228,2,21525,38161,-889.69,NaN,NaN,NaN,1865.7,33.185
230,3,22803,43888,-205,NaN,NaN,NaN,1515,33.351
230,4,51977,15097,554.31,NaN,NaN,NaN,905.37,26.979
230,6,25412,42574,-49584,NaN,NaN,NaN,1733.8,30.693
231,1,37176,50340,1789.1,NaN,NaN,NaN,1415.3,30.685
231,3,22995,44477,1051.3,NaN,NaN,NaN,1178.4,33.947
231,4,26736,49459,1001.8,NaN,NaN,NaN,1879.1,31.126
232,1,22738,44094,180.15,NaN,NaN,NaN,1948.1,33.269
232,2,21137,42138,783.9,NaN,NaN,NaN,1032,32.988
233,1,22883,44231,521.24,NaN,NaN,NaN,2261.8,32.338
233,2,23096,39243,1222.4,NaN,NaN,NaN,1448.6,33.971
234,1,22728,44247,-26.497,NaN,NaN,NaN,2257.1,33.18
234,2,29071,52627,391.25,NaN,NaN,NaN,1403.7,29.347
234,3,19944,39194,-61.797,NaN,NaN,NaN,1738.6,32.265
235,1,22807,43973,431.3,NaN,NaN,NaN,2453.7,32.535
235,2,19821,38622,559.15,NaN,NaN,NaN,1874.1,31.186
235,3,37875,47983,541.4,NaN,NaN,NaN,1341.5,32.943
236,1,22847,44074,555.02,NaN,NaN,NaN,2541.7,33.707
236,2,37944,48061,541.09,NaN,NaN,NaN,1346.8,33.354
236,3,19839,38497,737.33,NaN,NaN,NaN,1593.6,32.725
237,1,22859,44024,-103.8,NaN,NaN,NaN,1506.9,33.617
237,2,24971,48797,-601.03,NaN,NaN,NaN,2032.4,31.122
237,4,20473,45744,1170.3,NaN,NaN,NaN,1104.9,30.959
238,1,22851,43853,696,NaN,NaN,NaN,1224.8,33.725
238,2,26817,1637.4,439.08,NaN,NaN,NaN,1843.6,27.106
239,2,22951,43876,409.72,NaN,NaN,NaN,1454.8,34.007
240,1,31855,6038.4,1720.4,NaN,NaN,NaN,1175.3,28.074
240,2,23949,49116,627.67,NaN,NaN,NaN,1955,30.963
240,4,19927,39196,-275.97,NaN,NaN,NaN,1682.7,33.548
241,1,23103,43776,510.01,NaN,NaN,NaN,2501,34.984
241,2,23954,49192,579.54,NaN,NaN,NaN,1955.8,31.021
241,4,30084,56101,1028.2,NaN,NaN,NaN,1099,27.668
242,1,29923,56212,371.45,NaN,NaN,NaN,1499.1,27.747
242,3,22966,43772,546.74,NaN,NaN,NaN,1781.7,33.905
243,2,22935,43823,550.77,NaN,NaN,NaN,1847.7,32.634
243,4,20195,38997,378.45,NaN,NaN,NaN,1020.4,31.768
244,1,23044,43694,388.75,NaN,NaN,NaN,1811.2,32.899
244,2,49001,15888,-203.47,NaN,NaN,NaN,860.47,28.379
244,3,19917,39187,-268.5,NaN,NaN,NaN,1404.6,31.23
244,4,32440,8545.9,1326.1,NaN,NaN,NaN,732.17,27.139
245,1,23065,43835,480.24,NaN,NaN,NaN,1787.7,33.834
246,2,23127,43858,344.95,NaN,NaN,NaN,1700.8,32.948
247,1,35880,16909,449.46,NaN,NaN,NaN,1309.1,27.127
247,2,23100,43811,541.37,NaN,NaN,NaN,1545.7,33.366
248,1,35974,16878,391.36,NaN,NaN,NaN,1256,27.114
248,2,23082,43813,531.93,NaN,NaN,NaN,1783.3,33.369
249,1,23067,43842,617.08,NaN,NaN,NaN,1902.5,33.928
249,2,35980,17054,392.08,NaN,NaN,NaN,1291.8,28.474
249,4,32328,49174,1359.7,NaN,NaN,NaN,1412.4,31.297
250,2,36007,16994,186.56,NaN,NaN,NaN,808.96,28.163
250,3,32976,50839,464.57,NaN,NaN,NaN,1378.3,29.971
250,4,23123,43914,397.93,NaN,NaN,NaN,1274,33.691
251,2,26126,49361,1049.3,NaN,NaN,NaN,2138,31.02
251,3,32984,50725,566.31,NaN,NaN,NaN,1316,30.605
252,1,23986,48654,96.994,NaN,NaN,NaN,2527,30.141
252,2,22848,43834,31.079,NaN,NaN,NaN,1327.3,33.003
252,3,26132,49642,622.71,NaN,NaN,NaN,2042.1,29.743
253,1,24000,48636,-201.04,NaN,NaN,NaN,2281.3,31.147
253,2,26206,49652,1314.3,NaN,NaN,NaN,2133.3,30.675
254,1,24129,48671,671.26,NaN,NaN,NaN,2443.3,31.468
254,2,46001,16274,730.55,NaN,NaN,NaN,2063.2,32.907
254,3,22916,43722,388.8,NaN,NaN,NaN,1091.4,34.806
254,4,52060,15026,804.45,NaN,NaN,NaN,797.11,29.87
255,1,23961,48696,420.21,NaN,NaN,NaN,2533.7,32.168
255,2,22211,38891,634.12,NaN,NaN,NaN,1698.2,36.346
256,1,24005,48732,556.19,NaN,NaN,NaN,2741.7,32.431
256,2,26205,49707,1089.7,NaN,NaN,NaN,1814.3,31.545
256,3,34062,7912.1,2153.8,NaN,NaN,NaN,855.48,26.189
257,1,23909,48752,159.23,NaN,NaN,NaN,2180.7,31.174
257,2,26182,49556,1183.4,NaN,NaN,NaN,1769.1,30.751
258,1,24040,48732,555.27,NaN,NaN,NaN,1708.9,30.842
258,3,26179,49493,1358.7,NaN,NaN,NaN,1522,30.799
259,1,24164,48609,813.01,NaN,NaN,NaN,1660,30.841
260,1,20250,38905,172.31,NaN,NaN,NaN,1859.4,30.384
260,3,26518,50475,548.99,NaN,NaN,NaN,1329,28.447
260,4,42809,51162,1224.4,NaN,NaN,NaN,1734.2,29.284
260,5,40663,52197,679.05,NaN,NaN,NaN,1137.4,28.475
261,1,26126,49677,1501.7,NaN,NaN,NaN,1905,27.83
262,1,26059,49713,999.59,NaN,NaN,NaN,1693.2,28.426
262,2,28836,55565,543.77,NaN,NaN,NaN,741.33,26.182
263,2,26000,49643,1515.9,NaN,NaN,NaN,1515.2,28.106
263,3,28810,55430,502.86,NaN,NaN,NaN,777.86,25.735
263,4,32772,47294,549.05,NaN,NaN,NaN,1071.9,30.11
264,2,30949,10883,439.5,NaN,NaN,NaN,983.45,26.264
265,1,31000,10857,620.61,NaN,NaN,NaN,1291.9,25.583
265,2,28786,55539,517.7,NaN,NaN,NaN,1013.2,25.368
265,3,33854,15648,1367.9,NaN,NaN,NaN,969.98,26.899
