frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,33513,36281,37.122,NaN,NaN,NaN,2577.6,57.623
1,5,22184,39725,-8632.5,NaN,NaN,NaN,2075.2,53.506
1,6,19848,40772,-747.97,NaN,NaN,NaN,1301.2,53.067
1,8,8901.6,47299,181.57,NaN,NaN,NaN,2092.6,32.936
1,9,19247,25942,195.27,NaN,NaN,NaN,2112.1,55.208
2,2,22517,41778,1546.2,NaN,NaN,NaN,2233.2,52.311
2,3,10717,17382,622.17,NaN,NaN,NaN,2480.5,47.889
2,4,19425,26108,554.1,NaN,NaN,NaN,1841,53.926
2,7,39896,51428,900.14,NaN,NaN,NaN,1944.1,42.834
2,8,12440,17417,388.07,NaN,NaN,NaN,2544.3,50.855
2,9,20897,9671.6,656.77,NaN,NaN,NaN,1343.7,44.46
3,2,19359,26065,316.63,NaN,NaN,NaN,2121.8,52.863
3,3,22190,41723,-616.31,NaN,NaN,NaN,2271.6,51.338
3,5,13701,12133,1032.9,NaN,NaN,NaN,1426.7,50.904
3,6,39841,51485,703.81,NaN,NaN,NaN,1943.5,41.757
4,1,16277,13996,-90481,NaN,NaN,NaN,1960.8,51.29
4,4,22459,41678,2131.2,NaN,NaN,NaN,2192.1,49.579
4,6,7654,277.53,-1.386e+05,NaN,NaN,NaN,1515.8,53.015
4,7,39863,51450,773.8,NaN,NaN,NaN,2105.8,41.357
5,2,19345,26031,553.38,NaN,NaN,NaN,2212.3,50.273
5,3,39832,51447,999.25,NaN,NaN,NaN,1772.2,40.568
5,4,23708,39415,176.75,NaN,NaN,NaN,2210.8,48.654
5,5,19355,54871,-210.72,NaN,NaN,NaN,2170.7,32.21
5,6,12334,17279,424.34,NaN,NaN,NaN,2019.9,52.339
6,4,19410,26017,388.11,NaN,NaN,NaN,2121.3,49.645
6,5,39822,51503,745.56,NaN,NaN,NaN,1765.2,38.239
6,6,12424,17318,552.62,NaN,NaN,NaN,1966,51.293
6,7,22465,41832,1435.7,NaN,NaN,NaN,1981.4,46.26
6,9,32764,31379,2154,NaN,NaN,NaN,1524.8,47.278
7,2,12594,17412,191.84,NaN,NaN,NaN,2013.9,50.353
7,3,39871,51507,936.73,NaN,NaN,NaN,1685.9,39.343
7,5,10548,17311,1154.8,NaN,NaN,NaN,1779.1,47.131
7,7,33774,35591,-535.53,NaN,NaN,NaN,2324.7,48.965
8,2,12546,17398,543.08,NaN,NaN,NaN,2030.9,47.525
8,4,35887,37457,1671.9,NaN,NaN,NaN,1798.5,49.804
8,5,19336,55063,-409.61,NaN,NaN,NaN,2083.5,29.192
8,6,39835,51468,721.08,NaN,NaN,NaN,1929.9,39.784
9,1,19295,26029,521.24,NaN,NaN,NaN,2411.9,48.157
9,2,39867,51410,1073.9,NaN,NaN,NaN,1920.6,38.217
9,3,12444,17328,31.337,NaN,NaN,NaN,1835.4,49.248
