frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,3,53676,29281,482.49,NaN,NaN,NaN,3471.4,68.396
3,1,27934,36761,1126.4,NaN,NaN,NaN,1916.6,75.536
4,1,33150,44590,1460.6,NaN,NaN,NaN,1517,71.878
4,2,27917,36669,1235.8,NaN,NaN,NaN,1558.1,72.396
5,1,53521,29197,554.41,NaN,NaN,NaN,3151.4,60.594
6,2,33190,44579,1508.7,NaN,NaN,NaN,1253,67.993
6,3,53535,29235,580.97,NaN,NaN,NaN,3230.4,58.748
7,1,27994,36561,1443.1,NaN,NaN,NaN,1436.7,67.415
7,2,33203,44624,1366.2,NaN,NaN,NaN,1281,65.716
7,3,53520,29215,433.28,NaN,NaN,NaN,3165.5,57.455
8,1,33209,44617,1421.9,NaN,NaN,NaN,1066.8,65.507
8,3,53535,29249,551.72,NaN,NaN,NaN,3432.8,56.903
8,4,35616,43691,-12410,NaN,NaN,NaN,641.88,65.074
9,2,33174,44636,1234.5,NaN,NaN,NaN,826.51,63.697
9,4,19508,14870,1054.7,NaN,NaN,NaN,4537.6,53.103
10,2,53585,29248,615.37,NaN,NaN,NaN,2978.8,54.984
10,5,35876,46341,1736.1,NaN,NaN,NaN,998.16,62.764
10,6,33224,44636,1292.7,NaN,NaN,NaN,1091.5,63.87
11,2,33155,44694,1147.8,NaN,NaN,NaN,986.9,63.112
11,4,35880,46236,1690.4,NaN,NaN,NaN,795.26,62.726
12,1,53493,29189,392.4,NaN,NaN,NaN,3322,53.45
12,2,28001,36683,1056.6,NaN,NaN,NaN,1317.7,61.109
12,3,19484,14523,1225.3,NaN,NaN,NaN,4231.2,55.033
13,1,28008,36587,1374.6,NaN,NaN,NaN,1290.7,61.309
13,2,35835,46252,1678.9,NaN,NaN,NaN,869.35,60.229
13,3,26756,51478,572.58,NaN,NaN,NaN,3564,52.755
14,1,27998,36671,1064.8,NaN,NaN,NaN,1687.7,60.129
15,2,35858,46300,1557.4,NaN,NaN,NaN,866.9,57.872
16,1,28049,36605,1238.1,NaN,NaN,NaN,1248.3,56.973
16,2,30877,32680,674.29,NaN,NaN,NaN,1864.4,57.512
17,1,27972,36599,1276,NaN,NaN,NaN,1604.2,56.812
17,2,30887,32590,549.81,NaN,NaN,NaN,2197.6,57.681
17,3,35853,46307,1632,NaN,NaN,NaN,832.79,54.652
18,2,28019,36588,1369.8,NaN,NaN,NaN,1433.5,54.668
19,2,30831,32616,598.92,NaN,NaN,NaN,2218.1,54.839
20,1,30797,32624,546.85,NaN,NaN,NaN,2283.2,55.751
20,2,27929,36691,1033.9,NaN,NaN,NaN,1468.9,54.44
21,1,30805,32623,668.62,NaN,NaN,NaN,2360.3,56.734
21,2,27985,36669,1252.2,NaN,NaN,NaN,1501.6,54.747
22,1,30846,32583,608.51,NaN,NaN,NaN,2325.5,56.357
22,2,27989,36701,1172.8,NaN,NaN,NaN,1095.2,54.438
23,1,30837,32587,551.91,NaN,NaN,NaN,2322.3,52.413
24,3,35912,46249,1840.3,NaN,NaN,NaN,768.78,49.22
24,4,30859,32543,637.99,NaN,NaN,NaN,1610.7,50.378
24,6,38626,33394,1359.4,NaN,NaN,NaN,2168.8,49.478
25,1,35803,46305,1504.3,NaN,NaN,NaN,976.29,48.873
25,2,30854,32536,617.45,NaN,NaN,NaN,1622.2,47.556
26,1,30929,32580,676.72,NaN,NaN,NaN,1793.5,49.391
27,1,30855,32597,679.04,NaN,NaN,NaN,1501,49.766
28,1,35886,45945,1677.5,NaN,NaN,NaN,956.95,48.009
28,2,30837,32930,115.3,NaN,NaN,NaN,1262,48.702
29,1,35865,46198,1749.8,NaN,NaN,NaN,841.46,46.496
29,2,25403,34142,-227.26,NaN,NaN,NaN,986.39,46.268
30,1,30967,32774,605.32,NaN,NaN,NaN,1025.5,47.975
30,2,35876,46341,1707.5,NaN,NaN,NaN,617.87,46.629
31,1,24761,39535,1564.1,NaN,NaN,NaN,2238.1,48.726
31,2,35789,46344,1436.6,NaN,NaN,NaN,700.9,47.782
32,1,24821,39549,1476.7,NaN,NaN,NaN,2353.6,47.078
32,2,30986,32750,557.7,NaN,NaN,NaN,1099.4,49.131
32,3,35827,46259,1564.5,NaN,NaN,NaN,684.22,46.852
33,1,24728,39663,1169.3,NaN,NaN,NaN,2346.8,46.015
33,2,30931,32720,601.05,NaN,NaN,NaN,1124.2,47.955
33,3,62638,34103,-41.319,NaN,NaN,NaN,1482,40.559
34,1,24722,39577,1358.8,NaN,NaN,NaN,2352.9,41.713
36,1,35853,46293,1523.2,NaN,NaN,NaN,931.5,44.361
38,1,35888,46345,1340.1,NaN,NaN,NaN,667.51,44.252
40,1,35913,46266,1693.4,NaN,NaN,NaN,791.22,43.732
41,1,35889,46212,1748,NaN,NaN,NaN,979.66,43.284
42,1,35914,46224,1737.8,NaN,NaN,NaN,885.48,42.796
42,2,53466,29121,523.97,NaN,NaN,NaN,1146.6,38.627
44,1,35914,46217,2046.4,NaN,NaN,NaN,685.68,42.78
45,1,35993,46284,1692.6,NaN,NaN,NaN,712.79,41.752
46,1,47290,18121,-222.14,NaN,NaN,NaN,1245.5,38.359
47,1,35919,46218,1594.9,NaN,NaN,NaN,813.54,41.742
48,1,35911,46280,1692.6,NaN,NaN,NaN,772.1,41.382
49,1,35922,46187,2075.7,NaN,NaN,NaN,846.3,41.864
50,1,35922,46250,1564.2,NaN,NaN,NaN,657.7,41.751
51,1,35915,46245,1753.1,NaN,NaN,NaN,696.25,41.23
52,1,35916,46314,1334.8,NaN,NaN,NaN,704.85,40.526
54,1,35860,46326,1355.7,NaN,NaN,NaN,558,40.684
56,1,35850,46322,1729.1,NaN,NaN,NaN,1080.3,40.297
57,1,35928,46277,1543.9,NaN,NaN,NaN,906.9,38.818
57,2,47313,18105,-211.4,NaN,NaN,NaN,824.45,35.37
58,1,35929,46325,1707.5,NaN,NaN,NaN,872.81,38.18
59,1,19027,40102,1265.5,NaN,NaN,NaN,1180.4,36.671
60,1,35879,46194,2042.1,NaN,NaN,NaN,771.45,37.381
61,1,35930,46254,1525.5,NaN,NaN,NaN,1007.3,36.852
62,1,35910,46285,1807.9,NaN,NaN,NaN,1037.4,36.187
63,1,35888,46304,1444.5,NaN,NaN,NaN,893.97,36.887
64,1,35869,46361,1595.8,NaN,NaN,NaN,995.42,37.06
65,1,35888,46229,2064.3,NaN,NaN,NaN,1010.4,37.307
66,1,35954,46350,1503.2,NaN,NaN,NaN,1038.7,37.211
67,1,35916,46209,2082,NaN,NaN,NaN,883.14,37.436
68,1,35907,46156,2038.4,NaN,NaN,NaN,953.33,37.208
69,1,35963,46196,1965.7,NaN,NaN,NaN,858.37,36.864
70,2,25567,40556,103.77,NaN,NaN,NaN,1147.5,33.481
83,1,43535,51738,1244.6,NaN,NaN,NaN,974.85,32.066
84,1,36723,29272,-36.786,NaN,NaN,NaN,881.94,36.233
86,1,25793,33226,999.57,NaN,NaN,NaN,664.41,32.935
88,1,43605,51730,1416.9,NaN,NaN,NaN,1350.1,31.155
89,1,43568,51809,1235.4,NaN,NaN,NaN,1176.8,31.019
90,1,43536,51824,1154.7,NaN,NaN,NaN,1140.9,31.528
92,1,52159,17937,1739.3,NaN,NaN,NaN,595.8,31.58
99,1,45717,16787,1319.2,NaN,NaN,NaN,1692.8,32.164
100,1,45776,16696,1405.2,NaN,NaN,NaN,1897.8,32.03
103,1,31927,39444,752.04,NaN,NaN,NaN,1255.3,32.424
103,2,52999,38456,2155.2,NaN,NaN,NaN,1163.9,30.187
103,3,1247.4,24648,-49799,NaN,NaN,NaN,298.36,37.043
103,4,22956,39508,1030.2,NaN,NaN,NaN,763.4,31.244
104,1,52963,38603,1656,NaN,NaN,NaN,1661.7,30.532
104,2,38150,30339,673.94,NaN,NaN,NaN,992.76,33.837
