frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,36558,50971,1398.1,NaN,NaN,NaN,1882.1,44.039
1,3,45729,48387,1222.1,NaN,NaN,NaN,2134.8,40.733
1,6,49335,30682,405.28,NaN,NaN,NaN,964.86,54.108
2,2,45729,48465,1565.1,NaN,NaN,NaN,1978.1,39.069
3,1,25224,14656,185.61,NaN,NaN,NaN,6202.2,60.28
3,3,45742,48339,1558.9,NaN,NaN,NaN,1805.2,38.582
3,4,38086,33156,-279.33,NaN,NaN,NaN,1877.4,54.829
3,6,49097,34355,390.39,NaN,NaN,NaN,768.85,49.087
4,3,37782,31044,7.226,NaN,NaN,NaN,1730.7,53.09
5,7,26035,25492,583.9,NaN,NaN,NaN,706.3,51.8
5,9,19297,13541,33.25,NaN,NaN,NaN,7109.7,60.853
5,10,38105,32984,91.028,NaN,NaN,NaN,1478.2,49.451
6,1,25195,20924,164.12,NaN,NaN,NaN,3410.8,51.119
6,6,49023,34429,674.39,NaN,NaN,NaN,662.91,43.428
6,7,25309,14762,679.07,NaN,NaN,NaN,4600.5,54.571
6,8,37745,31054,-26.664,NaN,NaN,NaN,1490.6,50.415
7,1,26171,25056,1791.1,NaN,NaN,NaN,1011.3,47.216
7,2,25163,20276,1376.7,NaN,NaN,NaN,2797,48.326
7,7,49062,34344,677.98,NaN,NaN,NaN,649.75,41.548
8,3,25979,25527,576.3,NaN,NaN,NaN,527.13,45.227
8,6,24892,2605.5,-3.1859e+05,NaN,NaN,NaN,2272.1,42.95
9,1,34800,37708,-672.27,NaN,NaN,NaN,2064.4,42.527
9,2,25416,14676,1031.6,NaN,NaN,NaN,3730.6,56.302
9,3,26039,25499,707.72,NaN,NaN,NaN,370.43,45.265
9,8,21628,19094,-229.09,NaN,NaN,NaN,3647.7,51.028
10,5,37290,37252,1085.6,NaN,NaN,NaN,2438.8,41.363
10,6,25310,14792,646.65,NaN,NaN,NaN,3413.8,55.544
11,1,28257,24706,643.17,NaN,NaN,NaN,1129.1,44.641
11,2,34855,37808,-703.01,NaN,NaN,NaN,2096.1,40.911
12,1,28146,24764,622.23,NaN,NaN,NaN,1416.4,44.332
12,3,35769,33849,161.91,NaN,NaN,NaN,1345.2,43.829
12,4,22145,13248,72.362,NaN,NaN,NaN,4892.9,62.458
12,8,25200,14871,104.31,NaN,NaN,NaN,3419.9,55.334
12,9,25075,12781,2137.8,NaN,NaN,NaN,2925.7,58.739
13,6,29551,46073,670.36,NaN,NaN,NaN,709.21,32.871
14,1,25358,14867,741.57,NaN,NaN,NaN,3229.9,47.44
15,1,35491,37209,1812.1,NaN,NaN,NaN,2512.7,38.558
15,2,25189,16744,2071.5,NaN,NaN,NaN,3458.2,47.172
15,6,22872,20374,-538.35,NaN,NaN,NaN,1687.3,43.706
18,3,35074,33260,1178.8,NaN,NaN,NaN,1502.5,38.355
19,1,51975,20784,423.03,NaN,NaN,NaN,1321.4,30.01
19,2,29371,13466,408.97,NaN,NaN,NaN,1280.4,37.935
19,4,21984,13447,678.13,NaN,NaN,NaN,3178.6,46.014
19,5,49373,34777,560.25,NaN,NaN,NaN,272.75,35.557
20,2,49337,34736,397.67,NaN,NaN,NaN,298.62,34.273
20,3,51961,20863,187.17,NaN,NaN,NaN,1065.6,29.849
20,4,31866,24328,204.1,NaN,NaN,NaN,617.22,35.567
20,5,45753,48167,2003.3,NaN,NaN,NaN,1770.7,28.85
21,1,57202,20236,537.93,NaN,NaN,NaN,1804.5,27.671
21,3,51805,20832,424.44,NaN,NaN,NaN,972.41,29.731
21,4,21674,13594,1363.1,NaN,NaN,NaN,2691.9,40.963
22,1,45741,47893,1541.6,NaN,NaN,NaN,1924.4,28.37
22,3,36121,54299,628,NaN,NaN,NaN,901.6,26.992
22,5,23718,14632,-40.678,NaN,NaN,NaN,2543.2,40.155
23,1,35676,34505,660.47,NaN,NaN,NaN,1155.5,34.615
23,5,45672,48289,2073.7,NaN,NaN,NaN,1669.6,27.032
24,1,35755,34523,634.56,NaN,NaN,NaN,1146.1,33.861
24,4,57174,20020,674.54,NaN,NaN,NaN,1571.5,26.801
25,1,35833,34547,964.4,NaN,NaN,NaN,1198.7,33.315
25,4,29268,37694,-58441,NaN,NaN,NaN,895.47,27.97
