frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,15129,52962,916.17,NaN,NaN,NaN,4413.7,56.36
1,3,36902,51500,1487.6,NaN,NaN,NaN,2292,37.445
1,4,21763,55161,-775.82,NaN,NaN,NaN,6348.2,56.274
2,1,15099,52984,999.05,NaN,NaN,NaN,3676.3,50.67
2,3,20458,58068,176.48,NaN,NaN,NaN,4866.4,44.408
2,5,22639,54773,1267.8,NaN,NaN,NaN,2817.7,51.07
2,7,36902,51537,1515.6,NaN,NaN,NaN,2064.2,36.32
2,8,22271,58113,-39.639,NaN,NaN,NaN,4740.7,42.7
3,1,15152,52870,1237.9,NaN,NaN,NaN,3820,47.379
3,4,20571,57975,-304.74,NaN,NaN,NaN,4668.4,41.91
3,5,36860,51558,1593.3,NaN,NaN,NaN,2151.8,34.351
4,1,15123,53006,1110.5,NaN,NaN,NaN,3418.1,44.659
4,4,21297,54672,673.34,NaN,NaN,NaN,3564.2,46.237
4,5,36904,51449,1706.5,NaN,NaN,NaN,2009.1,33.691
5,1,15047,53029,1014.1,NaN,NaN,NaN,2786.4,41.129
5,2,36832,51515,1440.7,NaN,NaN,NaN,1761.5,32.503
5,3,16985,53956,-509.54,NaN,NaN,NaN,2748.6,42.803
5,4,10498,21747,1243.3,NaN,NaN,NaN,1534.3,36.606
6,1,15041,52938,1250.2,NaN,NaN,NaN,2327.4,40.481
6,3,36929,51673,1246.6,NaN,NaN,NaN,1651,31.88
6,4,44114,26811,173.63,NaN,NaN,NaN,1818.8,43.263
7,1,15221,23507,550.76,NaN,NaN,NaN,1644.4,37.94
7,2,36897,51637,1155.6,NaN,NaN,NaN,1810.5,31.446
8,1,44087,26600,1367.4,NaN,NaN,NaN,3225,43.016
8,2,36962,51679,1082.5,NaN,NaN,NaN,1947.1,31.083
8,3,20538,58037,-216.75,NaN,NaN,NaN,2734.8,33.163
8,4,10190,21494,517.83,NaN,NaN,NaN,907.86,36.531
9,1,43527,27061,-214.52,NaN,NaN,NaN,2437.6,40.427
9,3,20515,58100,568.03,NaN,NaN,NaN,2726.6,32.318
9,4,36959,51649,1473.4,NaN,NaN,NaN,1679.1,30.908
10,1,20282,35528,1025.3,NaN,NaN,NaN,938.62,39.25
10,3,22302,57696,675.29,NaN,NaN,NaN,2149.7,32.424
10,4,16978,57836,-200.58,NaN,NaN,NaN,2262.7,30.724
11,1,43782,26698,172.08,NaN,NaN,NaN,2464.4,38.951
12,2,25538,40123,-127.54,NaN,NaN,NaN,997.4,36.239
13,1,25535,40074,-200.82,NaN,NaN,NaN,1048.2,35.649
13,2,20629,58079,524.7,NaN,NaN,NaN,2194.2,29.707
14,1,25558,40107,-41.508,NaN,NaN,NaN,1069,35.169
14,2,20701,58138,644.78,NaN,NaN,NaN,1832.4,33.339
15,1,20698,57998,999.08,NaN,NaN,NaN,1704.1,32.681
16,1,20583,58132,655.72,NaN,NaN,NaN,1722.4,30.56
17,1,11060,28313,643.35,NaN,NaN,NaN,1583.3,31.594
18,1,20587,58045,515.49,NaN,NaN,NaN,1906.2,25.974
18,2,13112,15306,925.43,NaN,NaN,NaN,670.83,30.848
18,3,20929,50159,668.65,NaN,NaN,NaN,1693.1,32.107
19,1,13156,15288,678.95,NaN,NaN,NaN,670.37,29.513
19,2,20583,58127,430.45,NaN,NaN,NaN,1598.3,29.318
20,1,20635,58159,540.04,NaN,NaN,NaN,1736,26.702
20,2,13094,15261,694.97,NaN,NaN,NaN,645.24,29.707
21,1,20842,50001,668.72,NaN,NaN,NaN,1709.9,31.019
21,2,20503,58190,244.67,NaN,NaN,NaN,1919.6,26.816
21,3,13128,15331,651.95,NaN,NaN,NaN,697.53,29.547
21,4,20165,35773,1081.4,NaN,NaN,NaN,884.85,31.7
22,1,20828,58015,1079.9,NaN,NaN,NaN,1618.9,29.593
22,2,20403,35747,1017.9,NaN,NaN,NaN,1008.9,31.6
22,3,13077,15364,520.72,NaN,NaN,NaN,613.96,29.25
23,1,13146,15289,680.21,NaN,NaN,NaN,668.66,29.249
23,2,20502,57997,505.65,NaN,NaN,NaN,1445.3,28.864
23,3,20338,35714,1164.6,NaN,NaN,NaN,926.13,31.659
24,2,13257,15234,1075.9,NaN,NaN,NaN,709.3,29.063
24,3,20282,35691,1267.7,NaN,NaN,NaN,1013.5,30.835
25,1,13088,15294,687.44,NaN,NaN,NaN,970.49,28.067
26,1,13217,15190,999.46,NaN,NaN,NaN,667.19,28.72
27,2,13161,15305,665.16,NaN,NaN,NaN,703.74,28.624
28,1,13185,15329,766.66,NaN,NaN,NaN,977.94,28.455
29,1,13138,15283,773.66,NaN,NaN,NaN,1055.9,28.09
30,1,12992,15326,53.521,NaN,NaN,NaN,845.45,27.945
30,2,14244,55193,-631.74,NaN,NaN,NaN,983.72,26.292
31,1,13011,15411,47.952,NaN,NaN,NaN,658.79,28.415
32,1,13209,15292,981.29,NaN,NaN,NaN,648.1,28.426
33,1,13177,15279,668.77,NaN,NaN,NaN,618.05,27.719
34,2,13167,15327,735.54,NaN,NaN,NaN,775.85,27.578
34,3,4815.7,27950,583.74,NaN,NaN,NaN,828.71,28.71
35,1,19573,53042,436.78,NaN,NaN,NaN,1032,28.64
35,3,13158,15410,499.19,NaN,NaN,NaN,624.21,27.52
35,4,4780.6,27917,253.5,NaN,NaN,NaN,796.45,26.818
36,1,15242,27462,175.25,NaN,NaN,NaN,1825.6,27.633
36,3,56102,34996,678.66,NaN,NaN,NaN,542.25,35.357
37,3,55981,34985,168.51,NaN,NaN,NaN,766.29,35.856
38,2,56148,34957,999.1,NaN,NaN,NaN,636.89,36.883
39,1,56139,34981,1011.5,NaN,NaN,NaN,741.09,35.943
40,1,41159,51186,176.87,NaN,NaN,NaN,1010.4,26.162
40,4,56181,35007,638.18,NaN,NaN,NaN,440.2,33.787
41,2,41225,51133,625.94,NaN,NaN,NaN,947.81,26.497
41,3,15253,27398,180.14,NaN,NaN,NaN,1850.8,29.217
43,1,41011,51191,-40.781,NaN,NaN,NaN,1820.9,24.561
44,1,40995,51149,-39.723,NaN,NaN,NaN,1843.9,24.266
47,1,45519,25391,1370.7,NaN,NaN,NaN,1238.5,30.243
47,2,43649,24899,559.95,NaN,NaN,NaN,1018.6,29.59
49,1,16483,25498,251.74,NaN,NaN,NaN,1445.1,26.094
50,1,16388,25363,231.92,NaN,NaN,NaN,1404.1,26.553
51,1,16322,25416,-120.31,NaN,NaN,NaN,1355,25.995
52,1,16401,25421,173.9,NaN,NaN,NaN,1439.9,25.726
53,1,37774,50323,991.21,NaN,NaN,NaN,730.5,24.101
53,3,16382,25443,-41.612,NaN,NaN,NaN,1244.3,25.897
54,1,16333,7470.1,-2.8468e+05,NaN,NaN,NaN,986.41,25.599
54,2,16338,25319,-15.735,NaN,NaN,NaN,1043.8,25.657
55,2,16340,25346,162.08,NaN,NaN,NaN,943.69,25.721
56,1,22577,54977,62.416,NaN,NaN,NaN,1480.3,23.434
56,2,16405,25412,209.06,NaN,NaN,NaN,1082.8,25.422
57,1,22885,54945,668.87,NaN,NaN,NaN,1682.3,22.753
58,1,22651,54968,202.99,NaN,NaN,NaN,1665.9,23.082
59,1,22749,55014,619.44,NaN,NaN,NaN,1489.4,23.542
59,3,16465,25334,463.72,NaN,NaN,NaN,1068.4,26.341
60,1,22899,54883,1079.9,NaN,NaN,NaN,1496.5,23.487
61,1,22798,54883,772.53,NaN,NaN,NaN,1521.6,23.446
61,3,16106,26615,48.628,NaN,NaN,NaN,1339.4,25.775
62,1,22800,55002,617.74,NaN,NaN,NaN,1475.7,21.894
62,2,9797.4,26060,-516.06,NaN,NaN,NaN,1354.5,25.615
63,1,22731,54847,677.27,NaN,NaN,NaN,1553.5,21.842
63,2,52447,44322,-229.17,NaN,NaN,NaN,1078.8,28.62
63,3,23575,33571,667.65,NaN,NaN,NaN,890.33,26.649
64,1,22814,54986,639.65,NaN,NaN,NaN,1232.6,23.318
64,2,23571,33706,393.02,NaN,NaN,NaN,699.5,27.956
65,1,23269,57889,-475.04,NaN,NaN,NaN,1132.9,19.853
65,2,23575,33603,660.05,NaN,NaN,NaN,909.08,27.17
66,1,20030,34169,-719.46,NaN,NaN,NaN,1328.7,27.667
66,2,22405,56686,-219.39,NaN,NaN,NaN,929.69,23.005
66,3,23644,33516,767.99,NaN,NaN,NaN,1000.3,27.968
66,4,4694.2,27962,389.73,NaN,NaN,NaN,843.36,25.155
66,5,49395,24285,449.84,NaN,NaN,NaN,640.51,27.632
67,1,22335,56681,35.277,NaN,NaN,NaN,921.72,22.4
67,2,4735.4,27976,628.61,NaN,NaN,NaN,962.55,24.767
67,3,23595,33582,625.99,NaN,NaN,NaN,1147.9,26.816
67,4,49477,24218,582.33,NaN,NaN,NaN,597.54,27.738
68,1,16502,54101,502.91,NaN,NaN,NaN,1704.9,21.862
68,3,22314,56736,540.1,NaN,NaN,NaN,1172,21.705
69,1,16434,54060,197.33,NaN,NaN,NaN,1579.1,21.012
69,2,10090,29434,677.25,NaN,NaN,NaN,866.15,25.706
69,3,49410,24169,679.01,NaN,NaN,NaN,674.01,29.232
69,4,19700,34677,-678.93,NaN,NaN,NaN,1155.9,26.007
70,1,16410,54201,303.59,NaN,NaN,NaN,1643.1,20.483
70,2,49371,24240,583.95,NaN,NaN,NaN,542.21,28.193
70,3,9967.8,29350,610.25,NaN,NaN,NaN,812.68,25.161
71,1,10035,29274,666.8,NaN,NaN,NaN,1428.8,25.841
71,2,49411,24223,416.78,NaN,NaN,NaN,759.34,27.893
71,3,19768,34801,-232.91,NaN,NaN,NaN,1049.2,26.453
72,1,10019,29317,555.9,NaN,NaN,NaN,1630.9,26.073
72,2,22694,30013,1096.5,NaN,NaN,NaN,958.21,26.515
72,3,49389,24302,426.17,NaN,NaN,NaN,754.28,28.021
73,1,9974.2,29344,433.43,NaN,NaN,NaN,1558.9,25.987
74,1,10084,29304,705.46,NaN,NaN,NaN,1310.5,25.836
75,1,11950,26441,33.666,NaN,NaN,NaN,1267.6,26.184
75,2,10015,29338,620.44,NaN,NaN,NaN,1277.9,25.079
75,3,19842,34747,-382.64,NaN,NaN,NaN,785.77,26.053
76,1,10084,29295,790.49,NaN,NaN,NaN,1454,24.929
76,2,12182,26319,388.19,NaN,NaN,NaN,1267,25.798
