frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
2,2,25611,35236,-4725.4,NaN,NaN,NaN,1221.2,33.592
3,1,24726,30559,-6883.4,NaN,NaN,NaN,3564.9,34.026
5,1,24488,31699,528.92,NaN,NaN,NaN,2071.8,30.796
6,1,10798,7517.3,548.15,NaN,NaN,NaN,1198.1,19.007
7,1,10685,7355.6,471.36,NaN,NaN,NaN,1263.8,17.362
9,1,24366,31524,31.492,NaN,NaN,NaN,853.06,27.127
12,1,24385,31375,-34.653,NaN,NaN,NaN,686.08,26.588
13,1,24419,31369,37.912,NaN,NaN,NaN,1117.7,29.088
13,2,25154,18063,1024.8,NaN,NaN,NaN,505.89,29.187
13,3,30659,40616,175.78,NaN,NaN,NaN,1386.4,28.704
14,1,23621,33632,34.809,NaN,NaN,NaN,998.96,27.959
14,2,24410,31392,147.87,NaN,NaN,NaN,1287.6,29.528
14,3,30719,40566,190.29,NaN,NaN,NaN,1474.7,28.312
14,4,18396,31704,1116.4,NaN,NaN,NaN,855.69,24.633
15,1,18418,31803,984.48,NaN,NaN,NaN,1247,23.751
15,2,23554,33678,43.385,NaN,NaN,NaN,951.64,26.773
16,1,18247,31934,514.96,NaN,NaN,NaN,1359.8,22.5
16,2,23676,33668,549.51,NaN,NaN,NaN,1014.5,25.346
16,3,10981,7189.4,953.64,NaN,NaN,NaN,909.42,18.488
17,1,23625,33749,174.75,NaN,NaN,NaN,1003,25.248
17,2,18367,31826,952.29,NaN,NaN,NaN,1040.2,22.43
18,1,23666,33672,287.55,NaN,NaN,NaN,1082.7,24.3
19,1,23747,33717,476.83,NaN,NaN,NaN,1197.1,24.16
20,1,23759,33815,418.9,NaN,NaN,NaN,1352.1,24.536
20,2,38597,21421,172.79,NaN,NaN,NaN,857.74,34.352
22,2,22593,40075,616.26,NaN,NaN,NaN,928.72,21.678
22,3,10855,8038.6,534.63,NaN,NaN,NaN,1417.6,17.695
23,1,25408,31531,1270.5,NaN,NaN,NaN,1712.7,25.784
24,1,25364,31565,1199.2,NaN,NaN,NaN,1720.5,24.98
25,1,25420,31615,998.89,NaN,NaN,NaN,1884.3,24.746
25,2,25694,32439,-274.44,NaN,NaN,NaN,1112.5,24.548
26,1,18508,34582,695.16,NaN,NaN,NaN,814.59,20.414
27,1,22726,43867,1074.7,NaN,NaN,NaN,794.22,20.366
28,1,22802,43878,1077.2,NaN,NaN,NaN,820.06,20.226
28,2,21668,34723,72.061,NaN,NaN,NaN,692.42,21.802
29,1,22776,43911,898.83,NaN,NaN,NaN,928.11,20.467
29,2,31587,27314,232.74,NaN,NaN,NaN,842.71,27.694
30,1,25380,24019,-39.21,NaN,NaN,NaN,1352.4,24.967
30,2,22637,43925,644.94,NaN,NaN,NaN,791.44,20.085
30,3,31755,27244,462.07,NaN,NaN,NaN,944.5,27.553
31,2,31710,27154,749.88,NaN,NaN,NaN,1075.6,28.401
31,3,22627,43903,681.25,NaN,NaN,NaN,884.78,20.583
32,1,22677,43950,629.68,NaN,NaN,NaN,923.82,20.269
32,3,31571,27376,147.87,NaN,NaN,NaN,1070,27.832
34,2,31709,27298,642.18,NaN,NaN,NaN,1378,28.382
34,3,23316,33375,553.03,NaN,NaN,NaN,920.99,22.479
34,4,25306,32730,1768,NaN,NaN,NaN,1287.7,23.435
36,2,31685,28316,-896.03,NaN,NaN,NaN,1466.3,28.922
36,4,25571,32524,34.485,NaN,NaN,NaN,1198.6,23.542
38,1,23533,16531,553.4,NaN,NaN,NaN,812.4,23.497
38,2,24538,33276,1442.6,NaN,NaN,NaN,1160.4,22.91
39,1,23538,16549,413.91,NaN,NaN,NaN,582.1,23.449
39,2,24483,33203,1364.2,NaN,NaN,NaN,1317,23.562
40,1,23537,16553,548.62,NaN,NaN,NaN,736.63,22.49
41,1,23755,16658,548.81,NaN,NaN,NaN,813.84,22.767
46,1,27276,33251,401,NaN,NaN,NaN,586.66,23.389
47,1,27493,33284,335.55,NaN,NaN,NaN,1161.9,23.232
48,1,27400,33282,552.9,NaN,NaN,NaN,972.11,23.169
49,1,27378,33283,256.26,NaN,NaN,NaN,1503,23.348
51,1,29144,23808,802.29,NaN,NaN,NaN,1121.6,26.553
52,1,25657,34445,-204.25,NaN,NaN,NaN,1176.1,23.063
53,1,29145,23840,726.42,NaN,NaN,NaN,1155.4,27.143
56,1,38170,37512,616.67,NaN,NaN,NaN,1024.9,24.265
57,1,19320,37254,999.22,NaN,NaN,NaN,898.78,19.374
58,1,24387,39000,195.65,NaN,NaN,NaN,1001,21.18
59,1,12097,6418.2,997.88,NaN,NaN,NaN,1743.1,17.219
60,2,19378,37235,1003.7,NaN,NaN,NaN,705.21,19.28
60,3,11950,6029.6,1499.9,NaN,NaN,NaN,1464.2,17.251
61,1,35960,15389,1471.7,NaN,NaN,NaN,1073.9,23.862
63,2,24335,25137,226.77,NaN,NaN,NaN,816.97,24.337
64,2,29178,20405,-59302,NaN,NaN,NaN,880.08,25.408
64,3,12414,6269.2,1442.8,NaN,NaN,NaN,1583.8,17.17
65,2,24325,39093,-19.802,NaN,NaN,NaN,629.2,20.425
