frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,17532,32592,-725.5,NaN,NaN,NaN,11714,455.86
5,1,24614,28994,491.08,NaN,NaN,NaN,14847,301.35
9,1,50287,32742,-1374.1,NaN,NaN,NaN,28494,263.34
10,1,44545,27878,819.35,NaN,NaN,NaN,28478,453.22
10,3,47352,32287,-1019.5,NaN,NaN,NaN,35984,333.29
12,1,10185,-19749,-1.713e+05,NaN,NaN,NaN,25775,419.02
13,2,47486,32435,-934.92,NaN,NaN,NaN,35798,294.94
13,3,39652,29195,-1036.8,NaN,NaN,NaN,18769,387.07
14,1,3.028e+05,1.3733e+05,1.0602e+06,NaN,NaN,NaN,19547,388.74
14,3,21406,43613,-238.4,NaN,NaN,NaN,10467,144.15
14,4,41816,28380,-371.7,NaN,NaN,NaN,17045,394.74
18,1,39861,29240,-1068.3,NaN,NaN,NaN,19028,319.02
20,2,39844,29296,-1006.7,NaN,NaN,NaN,18602,299.64
21,3,41202,30957,105.55,NaN,NaN,NaN,23741,280.61
23,2,37440,28788,-671.33,NaN,NaN,NaN,17839,262.61
24,3,43510,24222,-19129,NaN,NaN,NaN,11278,227.86
29,3,15744,-8254.2,-1.536e+05,NaN,NaN,NaN,13784,171.26
31,1,3.2205e+05,1.4861e+05,1.1646e+06,NaN,NaN,NaN,12505,226.62
31,2,20572,-1389.8,-1.2895e+05,NaN,NaN,NaN,13493,172.54
33,1,47034,34757,430.79,NaN,NaN,NaN,12638,163.18
33,2,38367,26712,-794.69,NaN,NaN,NaN,7656.8,222.23
35,4,34413,22539,-12488,NaN,NaN,NaN,7715.6,206.36
38,1,47082,34867,-198.39,NaN,NaN,NaN,11706,152.33
38,2,45448,29025,27340,NaN,NaN,NaN,5073.3,200.87
39,1,46864,34812,273.58,NaN,NaN,NaN,11356,150.8
39,2,36855,32502,264.34,NaN,NaN,NaN,6413.2,163.63
42,1,46962,34796,55.998,NaN,NaN,NaN,10855,145.64
43,1,46945,34820,233.8,NaN,NaN,NaN,10510,147.11
44,2,46658,34882,665.46,NaN,NaN,NaN,9604.4,147.4
54,1,37756,37034,-246.37,NaN,NaN,NaN,4805.5,133.89
65,1,47354,32442,-1069.9,NaN,NaN,NaN,4532.4,126.79
66,1,47295,32377,-1131.9,NaN,NaN,NaN,4454.6,125.19
81,2,53602,31329,30948,NaN,NaN,NaN,3857.4,129.01
84,1,48285,33306,-367.61,NaN,NaN,NaN,5792.5,112.74
85,1,48282,33236,-244.72,NaN,NaN,NaN,6327.4,113.65
86,1,48259,33282,-489.29,NaN,NaN,NaN,6294.7,111.47
88,1,48332,33232,-199.63,NaN,NaN,NaN,4761.6,111.79
92,1,40536,30412,-948.72,NaN,NaN,NaN,5069.4,125.83
96,1,48275,33198,-420.95,NaN,NaN,NaN,4673.5,109.09
97,1,48549,33383,-641.22,NaN,NaN,NaN,4027.6,109.63
98,1,48351,33297,-199.44,NaN,NaN,NaN,4498.9,109.54
99,1,48282,33342,-33.976,NaN,NaN,NaN,4683.2,108.87
100,1,48339,33202,-396.8,NaN,NaN,NaN,5183.5,110.35
101,2,48277,33168,-246.51,NaN,NaN,NaN,4675.2,110.23
104,1,48321,33218,-41.732,NaN,NaN,NaN,3937.9,109.79
108,1,48232,33207,-54.007,NaN,NaN,NaN,3482.1,109.82
112,1,48218,33223,-38.053,NaN,NaN,NaN,3829.2,108.88
113,1,48280,33246,-200.82,NaN,NaN,NaN,3787.2,110.31
114,2,48227,33281,-196.69,NaN,NaN,NaN,3328.8,108.9
114,3,17385,41461,-183.72,NaN,NaN,NaN,3073.7,97.149
119,1,47970,32592,-935.28,NaN,NaN,NaN,3316.1,101.43
126,1,48338,33283,-374.01,NaN,NaN,NaN,3637.4,110.68
130,1,37755,42024,-44.078,NaN,NaN,NaN,2502.7,106.84
131,1,47924,32620,-1069,NaN,NaN,NaN,3508.3,108.4
131,2,37786,42139,126.43,NaN,NaN,NaN,2370.3,105.26
134,1,37754,41858,250.74,NaN,NaN,NaN,2447.5,110.22
136,1,37770,41955,307.43,NaN,NaN,NaN,2688.5,112.46
142,1,19344,20584,-74775,NaN,NaN,NaN,2424.4,107.8
145,2,48050,32585,-962.15,NaN,NaN,NaN,3702.3,108.5
146,1,34855,41695,-1414.5,NaN,NaN,NaN,1735.5,106.13
146,2,37616,41853,187.84,NaN,NaN,NaN,2664.3,106.16
150,1,37702,41792,82.864,NaN,NaN,NaN,2643,106.52
191,1,43131,39241,102.53,NaN,NaN,NaN,2907.3,104.58
215,1,23301,16809,-1067.4,NaN,NaN,NaN,1081.4,100.52
221,1,42135,33401,190.31,NaN,NaN,NaN,2210.5,110.95
221,2,37751,29791,-723.34,NaN,NaN,NaN,2514.2,113.55
222,1,21888,37274,-239.26,NaN,NaN,NaN,2924.6,104.29
231,1,51786,37360,37185,NaN,NaN,NaN,2761.4,108.85
245,1,42486,33436,627.39,NaN,NaN,NaN,1991.4,106.53
250,1,22263,42783,-1048.4,NaN,NaN,NaN,3961.8,100.92
251,1,22207,42810,-1020.6,NaN,NaN,NaN,2595.9,100.31
260,2,20835,38294,-1145.7,NaN,NaN,NaN,2403.5,105.16
274,1,20765,38167,-1293.6,NaN,NaN,NaN,2107.6,103.5
276,1,20882,38194,-1293.5,NaN,NaN,NaN,2424.9,101.31
277,1,20869,38176,-1122.9,NaN,NaN,NaN,2112.8,100.47
281,1,20832,38221,-1293.2,NaN,NaN,NaN,3020.7,102.26
