frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,45049,28672,-180.47,NaN,NaN,NaN,2878.6,145.45
1,3,13256,47557,454.73,NaN,NaN,NaN,1702.3,94.789
1,5,47322,32634,-238.08,NaN,NaN,NaN,1964,134.58
1,7,36349,31383,-503.99,NaN,NaN,NaN,4001,137.63
1,8,20015,47675,-1289.7,NaN,NaN,NaN,3165.5,100.33
1,9,54418,36777,98.419,NaN,NaN,NaN,3293.1,98.481
1,13,42713,44108,-88.785,NaN,NaN,NaN,4070.3,103.87
2,3,20085,47638,-1250.3,NaN,NaN,NaN,3488.6,97.342
2,8,45096,29399,-43.931,NaN,NaN,NaN,2676.7,141.67
2,9,54699,37503,-600.82,NaN,NaN,NaN,3212.9,96.293
2,12,16574,50945,-1189.4,NaN,NaN,NaN,2927.8,91.237
2,15,46041,30777,-56.895,NaN,NaN,NaN,2338.2,138.47
3,1,45033,28772,-0.15101,NaN,NaN,NaN,2453.2,141.47
3,5,38660,46827,-944.12,NaN,NaN,NaN,3566.2,92.005
3,7,16572,12486,-74401,NaN,NaN,NaN,3007.8,109.79
4,1,19898,47680,-1283.9,NaN,NaN,NaN,4668.1,96.421
4,3,42476,38320,-948.44,NaN,NaN,NaN,3847.1,122.26
4,5,10583,8501.6,-1.3713e+05,NaN,NaN,NaN,3427.2,91.024
4,6,38847,31250,244.52,NaN,NaN,NaN,4388,140.37
5,1,19922,47716,-1124.8,NaN,NaN,NaN,4602.1,96.485
5,5,38971,43165,-187.37,NaN,NaN,NaN,3698.6,102.74
5,6,32956,32308,-1288.9,NaN,NaN,NaN,3639.3,114.91
6,1,45044,28627,-42.12,NaN,NaN,NaN,2481.9,138.27
6,2,20018,47708,-1102.9,NaN,NaN,NaN,4243.7,95.808
6,5,42397,38253,-614.87,NaN,NaN,NaN,3672.1,122.76
6,6,47281,32844,-185.11,NaN,NaN,NaN,2346,126.64
7,2,19950,47706,-810.39,NaN,NaN,NaN,3754,95.073
7,4,38663,47439,252.65,NaN,NaN,NaN,3916.8,89.278
7,5,32414,33857,-1309.8,NaN,NaN,NaN,3650.9,109.72
7,6,47288,32824,-179,NaN,NaN,NaN,2260.6,124.82
7,7,46152,41166,232.07,NaN,NaN,NaN,4911.6,102.71
7,10,42479,38153,-1102.4,NaN,NaN,NaN,3557.6,120.72
8,1,45121,29159,-415.38,NaN,NaN,NaN,2407.3,135.86
8,4,61038,28865,-1361.9,NaN,NaN,NaN,1724.7,90.494
8,5,42421,38171,-240.49,NaN,NaN,NaN,3760.1,119.58
8,6,17976,50926,-1090.2,NaN,NaN,NaN,2137.3,89.571
8,9,12917,47726,-724.66,NaN,NaN,NaN,1315,89.646
9,2,18245,51246,-1045.1,NaN,NaN,NaN,4039.9,89.659
9,11,56058,18508,212.55,NaN,NaN,NaN,1741.8,88.443
10,1,18141,51275,-1130.1,NaN,NaN,NaN,4480.8,89.433
10,2,45036,28586,-79.205,NaN,NaN,NaN,2670.2,134.09
10,3,47244,32810,-369.6,NaN,NaN,NaN,3842.9,121.79
10,7,32382,33795,-1212.1,NaN,NaN,NaN,3578.6,107.47
10,9,31634,56280,52172,NaN,NaN,NaN,3112.7,91.456
11,2,47203,32795,-245.9,NaN,NaN,NaN,4518.6,123.11
11,4,32543,33820,-931.38,NaN,NaN,NaN,3593.7,106.94
11,5,13312,47557,489.52,NaN,NaN,NaN,1173.5,88.714
11,6,42402,38208,-484.67,NaN,NaN,NaN,3716.8,118.31
11,7,38765,30863,543.52,NaN,NaN,NaN,4564.3,135.92
12,1,45047,28931,2.8968,NaN,NaN,NaN,2456.6,137.12
12,4,11809,6210.3,-97252,NaN,NaN,NaN,2854.3,104.36
12,8,53460,37753,11362,NaN,NaN,NaN,3409.5,106.38
12,9,38863,30619,-720.83,NaN,NaN,NaN,3859.9,135.67
13,1,45029,28803,-202.16,NaN,NaN,NaN,2705.8,136.43
13,10,51054,33547,-2144,NaN,NaN,NaN,3183.9,105.16
14,2,45012,28895,-201.55,NaN,NaN,NaN,2195.8,134.79
14,5,32418,33937,-1099,NaN,NaN,NaN,3860.6,106.92
14,8,41096,48228,-841.61,NaN,NaN,NaN,2640.3,85.581
15,2,45005,28850,-371.36,NaN,NaN,NaN,2268.9,135.35
15,3,47241,32820,-374.02,NaN,NaN,NaN,4199.4,123.2
15,5,32414,33951,-1342.8,NaN,NaN,NaN,3261,108.14
15,10,30696,17078,-32264,NaN,NaN,NaN,1763.5,134.53
15,11,40903,28547,-44.842,NaN,NaN,NaN,1966.5,139.53
16,4,37361,41569,-484.68,NaN,NaN,NaN,3677.6,103.33
16,7,47258,32842,-375.4,NaN,NaN,NaN,3222.4,121.77
16,9,56048,18544,153.97,NaN,NaN,NaN,1560.5,89.134
17,2,45035,29167,89.633,NaN,NaN,NaN,2409.3,133.42
17,5,37302,41478,-810.53,NaN,NaN,NaN,3364.4,102.6
17,6,41320,34599,-255,NaN,NaN,NaN,4924.8,130.37
17,11,32326,34000,-1012.3,NaN,NaN,NaN,2926.1,106.06
18,5,23107,56120,-201.21,NaN,NaN,NaN,2557.2,77.307
18,6,37445,41604,-42.649,NaN,NaN,NaN,3475.7,103.06
18,7,55939,18529,-224.1,NaN,NaN,NaN,2108.1,89.221
18,10,42549,38026,-1498.2,NaN,NaN,NaN,4625.4,120.53
