frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,15580,23373,-1124,NaN,NaN,NaN,18803,280.1
1,2,-16231,9447.6,-83981,NaN,NaN,NaN,6741.3,99.341
1,6,41240,42182,-44.738,NaN,NaN,NaN,14699,237.85
1,11,13166,18521,-224.4,NaN,NaN,NaN,11468,258.48
1,12,1.2962e+05,64977,4.6099e+05,NaN,NaN,NaN,6036.4,295.26
2,1,15452,23320,-1275,NaN,NaN,NaN,16875,248.16
2,5,41194,42303,-238.76,NaN,NaN,NaN,12723,213.82
3,3,41159,42262,-44.224,NaN,NaN,NaN,12188,198.38
4,4,41203,42314,-200.18,NaN,NaN,NaN,9836.4,188.28
4,10,52930,20911,223.85,NaN,NaN,NaN,4369.5,104.18
4,13,38198,41194,-1120.7,NaN,NaN,NaN,10543,250.28
4,15,43155,40317,-31.362,NaN,NaN,NaN,5518.5,167
5,3,38157,41233,-1035.8,NaN,NaN,NaN,10802,239.19
5,8,16663,17967,-829.92,NaN,NaN,NaN,7253.3,226.82
5,9,19071,18906,-600.97,NaN,NaN,NaN,3727.6,233.49
5,10,52983,20893,262.66,NaN,NaN,NaN,4206.7,103.87
5,13,41095,42323,-454.4,NaN,NaN,NaN,9542.6,181.09
6,3,16695,17916,-1040.5,NaN,NaN,NaN,7333.2,216.59
6,4,9179.4,3224.5,-1.2117e+05,NaN,NaN,NaN,2619.4,305.22
6,8,38308,41247,-1143.4,NaN,NaN,NaN,10697,227.88
6,9,12105,27313,343.67,NaN,NaN,NaN,4242.8,151.02
6,14,23388,26034,110.45,NaN,NaN,NaN,7084.2,248.11
7,4,19167,17182,-70699,NaN,NaN,NaN,2470.9,292.06
7,7,15567,23408,-1370.2,NaN,NaN,NaN,10275,196.53
7,9,16595,17975,-714.86,NaN,NaN,NaN,5970.4,210.24
7,16,11013,30231,-192.37,NaN,NaN,NaN,3026,135.92
7,17,12091,27571,819.52,NaN,NaN,NaN,4483.1,150.93
8,2,41177,42308,-623.15,NaN,NaN,NaN,8722.9,165.33
8,7,38386,41217,-1287.2,NaN,NaN,NaN,8857.5,212.75
8,8,16563,17955,-696.88,NaN,NaN,NaN,5571.6,203.62
8,11,19170,18774,-44.842,NaN,NaN,NaN,2907,207.83
9,1,26577,27172,-34587,NaN,NaN,NaN,4338.4,271.08
9,5,12000,28185,5.0049,NaN,NaN,NaN,5541.6,146.29
9,9,38360,40917,486.74,NaN,NaN,NaN,8398.7,211.12
9,10,47332,18621,625.42,NaN,NaN,NaN,4766.9,105.01
10,3,12212,27431,798.48,NaN,NaN,NaN,5654,148.16
10,4,38244,40676,776.83,NaN,NaN,NaN,7948.3,202.76
10,6,11127,30138,110.89,NaN,NaN,NaN,3861,129
10,9,52915,20962,225.17,NaN,NaN,NaN,4116.3,97.865
10,10,15618,23378,-1272.9,NaN,NaN,NaN,8833.2,183.41
11,3,41266,42328,-198.67,NaN,NaN,NaN,7160.6,155.71
11,10,34151,36994,-1473.5,NaN,NaN,NaN,1026.1,254.51
11,11,47395,18854,577.5,NaN,NaN,NaN,4564.2,103.41
12,6,33212,46433,677.33,NaN,NaN,NaN,11593,208.71
12,7,38162,41202,-925.08,NaN,NaN,NaN,8520.8,199.29
12,9,12137,27534,627.12,NaN,NaN,NaN,4068.7,134.87
12,11,47235,18937,-479.79,NaN,NaN,NaN,4781.7,103.17
13,7,11917,27790,494.11,NaN,NaN,NaN,4319.2,129.26
13,10,30320,44852,455.75,NaN,NaN,NaN,9080.3,232.22
14,4,12215,27271,389.53,NaN,NaN,NaN,4640.4,128.79
15,3,12118,27490,655.08,NaN,NaN,NaN,4836.1,127.22
15,7,47467,18940,482.82,NaN,NaN,NaN,4048.9,99.81
15,10,12467,17308,230.05,NaN,NaN,NaN,5835.1,148.71
16,5,12226,27403,671.32,NaN,NaN,NaN,4539.2,125.95
16,7,12483,17355,270.66,NaN,NaN,NaN,5936.5,145.74
17,7,12494,17218,81.357,NaN,NaN,NaN,5673.3,138.35
17,10,12266,27298,304.56,NaN,NaN,NaN,3686.6,123.29
18,5,30579,44770,-38.881,NaN,NaN,NaN,6573,202.96
18,8,52963,20904,252.62,NaN,NaN,NaN,4091.4,92.79
19,5,12429,17121,201.03,NaN,NaN,NaN,5279.7,135.9
19,8,47545,18894,261.66,NaN,NaN,NaN,4758.1,97.036
