frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,53512,45238,-246.35,NaN,NaN,NaN,44128,571.41
1,2,39184,24551,-738.82,NaN,NaN,NaN,16340,922.51
2,1,53068,45267,-417.96,NaN,NaN,NaN,51454,566.39
2,2,38491,24726,-393.83,NaN,NaN,NaN,18779,888.77
2,12,87140,58387,1.366e+05,NaN,NaN,NaN,16160,645.04
2,14,38009,38360,-1282.1,NaN,NaN,NaN,36637,938.49
2,17,37687,29366,98.686,NaN,NaN,NaN,23927,1029.6
3,1,52477,45226,-322.87,NaN,NaN,NaN,51499,575.03
3,3,37932,24590,-943.54,NaN,NaN,NaN,24501,899.86
3,8,36403,39938,-1154.6,NaN,NaN,NaN,47646,860.94
3,21,1.3488e+05,79780,4.0526e+05,NaN,NaN,NaN,36917,1007.6
4,1,52181,45272,-365.22,NaN,NaN,NaN,46485,567.09
4,2,37264,24493,-720.41,NaN,NaN,NaN,25613,900.17
4,9,34023,40018,367.03,NaN,NaN,NaN,43055,887.25
4,11,32524,45783,213.23,NaN,NaN,NaN,51835,631.38
4,22,12176,34531,108.71,NaN,NaN,NaN,3872.1,650.43
5,1,51670,45256,-423.32,NaN,NaN,NaN,49274,578.81
5,9,84373,57805,1.3111e+05,NaN,NaN,NaN,18676,654.52
5,14,32051,39894,-943.04,NaN,NaN,NaN,37803,985.3
6,1,51313,45118,-939.36,NaN,NaN,NaN,48387,596.18
6,10,36529,24565,-784.67,NaN,NaN,NaN,29342,874.87
6,11,30634,40174,-1325.9,NaN,NaN,NaN,39210,985.73
6,12,44431,44144,-24776,NaN,NaN,NaN,57505,396.84
6,19,30965,51570,274.96,NaN,NaN,NaN,16923,385.54
6,20,50972,50505,351.39,NaN,NaN,NaN,36689,379.15
7,1,51122,45143,-696.13,NaN,NaN,NaN,42334,579.4
7,15,31054,51531,627.69,NaN,NaN,NaN,20870,372.49
7,18,43245,42868,-29411,NaN,NaN,NaN,61787,395.96
7,19,36011,24648,-38.01,NaN,NaN,NaN,31182,866.13
7,20,1.3822e+05,65787,4.1613e+05,NaN,NaN,NaN,9783.8,858.34
8,1,50463,45217,-362.98,NaN,NaN,NaN,49621,579.05
8,12,86804,59322,1.4653e+05,NaN,NaN,NaN,29031,663.74
8,16,34160,30587,-48963,NaN,NaN,NaN,36456,718.68
8,21,20562,30742,-930.64,NaN,NaN,NaN,11474,1173.1
9,1,50433,45166,-945.19,NaN,NaN,NaN,47734,597.08
9,11,27631,22144,457.25,NaN,NaN,NaN,2326.8,971.13
9,17,14495,35735,-1138.8,NaN,NaN,NaN,16674,710.09
9,19,30986,51482,650.32,NaN,NaN,NaN,17271,341.26
9,21,29050,37057,629.93,NaN,NaN,NaN,13676,1055.5
10,1,49969,45267,-395.37,NaN,NaN,NaN,53629,586.62
10,8,16141,6010.7,-55776,NaN,NaN,NaN,2851,915.91
10,11,20266,30579,-353.26,NaN,NaN,NaN,7243.2,1077.5
10,15,31199,36848,-1319.7,NaN,NaN,NaN,20383,917.07
10,17,44099,44555,700.58,NaN,NaN,NaN,36178,677.07
10,27,12386,34602,-43.749,NaN,NaN,NaN,5586.8,555.32
10,29,7158.8,28481,-69546,NaN,NaN,NaN,52926,468.43
10,31,31104,51494,600.48,NaN,NaN,NaN,18487,327.25
11,8,31120,36865,-1385.7,NaN,NaN,NaN,19361,874.71
11,10,20204,30694,-482.12,NaN,NaN,NaN,7898.8,1032.7
11,13,-2900.8,-20615,-1.52e+05,NaN,NaN,NaN,3247.3,887.67
11,15,24760,23918,-739.68,NaN,NaN,NaN,14431,882.81
11,18,30996,51529,730.38,NaN,NaN,NaN,17472,318.64
11,19,80522,56897,1.2543e+05,NaN,NaN,NaN,33052,667.99
11,24,44224,44663,933.56,NaN,NaN,NaN,34702,650.05
11,26,12152,34677,109.56,NaN,NaN,NaN,2953.2,533.69
11,29,40916,38897,77147,NaN,NaN,NaN,8274.2,1078.7
12,1,49234,45066,-792.07,NaN,NaN,NaN,55130,586.73
12,6,30902,51412,925.39,NaN,NaN,NaN,17943,319.6
12,9,1.2027e+05,79298,3.9974e+05,NaN,NaN,NaN,29586,992.43
12,12,24677,24016,-704.68,NaN,NaN,NaN,16321,856.82
12,13,39690,40020,31711,NaN,NaN,NaN,22909,842.05
12,20,20215,30735,-12.537,NaN,NaN,NaN,5833.9,1002.6
12,26,12282,34582,195.54,NaN,NaN,NaN,2951.5,515.92
12,29,35414,24907,-708.11,NaN,NaN,NaN,25651,770.74
12,30,2433.8,-7363.6,-1.7011e+05,NaN,NaN,NaN,12007,532.87
13,4,32478,37199,3510,NaN,NaN,NaN,21126,810.97
13,5,49205,49458,-194.74,NaN,NaN,NaN,62759,413.34
13,6,58805,48789,37862,NaN,NaN,NaN,59801,605.71
13,8,19766,34304,-197.58,NaN,NaN,NaN,19417,1000.6
13,9,2.4053e+05,1.3059e+05,8.9949e+05,NaN,NaN,NaN,30196,953.37
13,10,31276,50865,257.59,NaN,NaN,NaN,17533,309.18
13,11,44489,45140,96.357,NaN,NaN,NaN,48105,585.61
13,15,35397,24950,-479.61,NaN,NaN,NaN,27205,746.81
13,16,35924,25330,109.67,NaN,NaN,NaN,18035,661.16
13,17,21355,31621,-198.96,NaN,NaN,NaN,5465,998.38
13,28,19065,19812,-22023,NaN,NaN,NaN,8539.8,881.96
13,29,27345,38192,232.47,NaN,NaN,NaN,6034.3,905.94
14,2,40729,40459,36868,NaN,NaN,NaN,18849,789.25
14,3,32689,45968,222.95,NaN,NaN,NaN,29406,407.93
14,4,48096,45222,858.85,NaN,NaN,NaN,66297,581.86
14,5,49151,49167,-9.4212,NaN,NaN,NaN,57868,410.85
14,8,21697,31309,-114.2,NaN,NaN,NaN,7444.1,970.81
14,10,20349,30599,-600.61,NaN,NaN,NaN,4755.1,933.17
14,12,19709,34323,-140.81,NaN,NaN,NaN,17110,971.32
14,15,30903,51366,383.04,NaN,NaN,NaN,15752,295.85
14,21,33219,25251,-1126.4,NaN,NaN,NaN,24403,797.27
14,22,35359,24941,-611.87,NaN,NaN,NaN,24210,722.01
14,23,92311,50141,2.5923e+05,NaN,NaN,NaN,14403,822.29
14,24,33125,22915,392.42,NaN,NaN,NaN,5146.2,773.92
14,29,14344,35715,-1032.2,NaN,NaN,NaN,12562,583.18
14,30,14069,23530,-58998,NaN,NaN,NaN,24132,814.49
15,3,44211,45181,124.74,NaN,NaN,NaN,42405,550.82
15,4,37108,38979,22109,NaN,NaN,NaN,18360,748.5
15,5,44193,40147,-16536,NaN,NaN,NaN,66117,581.99
15,7,19721,34318,-240.68,NaN,NaN,NaN,16195,928.83
15,10,30755,51372,812.74,NaN,NaN,NaN,13649,285.35
15,15,-7836.1,-25546,-1.7612e+05,NaN,NaN,NaN,13759,789.97
15,17,12184,34636,-44.541,NaN,NaN,NaN,3462.9,466.62
15,18,16697,43871,-200.12,NaN,NaN,NaN,41748,430.3
15,23,37362,37159,-647.53,NaN,NaN,NaN,13250,512.41
15,28,2.3364e+05,1.1133e+05,8.5544e+05,NaN,NaN,NaN,7173.3,750.8
15,30,58853,46373,1.5117e+05,NaN,NaN,NaN,5547,911.3
16,1,44235,45196,62.336,NaN,NaN,NaN,41913,531.02
16,3,20095,34620,-948.23,NaN,NaN,NaN,16083,881.87
16,5,33641,37640,8117.6,NaN,NaN,NaN,15410,712.47
16,6,-23.957,16757,-1.0998e+05,NaN,NaN,NaN,44571,401.27
16,7,32693,45972,198.85,NaN,NaN,NaN,24591,375.89
16,9,4146.7,-8684.3,-1.1512e+05,NaN,NaN,NaN,12853,754.54
16,11,2651.2,12802,-91652,NaN,NaN,NaN,28035,828.44
16,15,30814,51254,576.66,NaN,NaN,NaN,15345,277.23
16,19,36140,25475,454.68,NaN,NaN,NaN,14497,595.23
16,28,20271,30644,-483.76,NaN,NaN,NaN,4209.2,851.37
16,31,27676,27669,-1198.6,NaN,NaN,NaN,14873,795.07
16,32,16642,43898,-240.25,NaN,NaN,NaN,39451,410.88
17,2,20063,34666,-795.64,NaN,NaN,NaN,16462,839.1
17,4,32642,45966,178.26,NaN,NaN,NaN,24684,364.76
17,6,31119,36803,-1234.9,NaN,NaN,NaN,15680,688.61
17,12,16693,43836,486.19,NaN,NaN,NaN,37416,402.42
17,13,37555,39831,624.71,NaN,NaN,NaN,5889.3,440.93
17,14,33293,25262,-1512.4,NaN,NaN,NaN,22577,713.51
17,15,23176,29331,84.494,NaN,NaN,NaN,2302,802.06
17,16,-179.47,-10501,-1.2236e+05,NaN,NaN,NaN,12818,695.96
17,23,53670,46658,19138,NaN,NaN,NaN,48492,557.8
17,28,27688,26275,921.61,NaN,NaN,NaN,28679,747.39
17,29,-26497,-19592,-1.9521e+05,NaN,NaN,NaN,5961.4,440.84
17,30,25144,44328,827.23,NaN,NaN,NaN,34389,561.54
17,32,23895,26758,354.9,NaN,NaN,NaN,12981,744.24
17,35,30841,51254,367.08,NaN,NaN,NaN,14476,266.86
18,1,31049,36705,-1370.5,NaN,NaN,NaN,14286,657.68
18,2,2087.9,-7505.6,-1.109e+05,NaN,NaN,NaN,11451,662.52
18,3,44501,45178,38.725,NaN,NaN,NaN,46766,512.68
18,4,33246,25204,-1416.9,NaN,NaN,NaN,23205,690.39
18,9,20077,34592,-1045.4,NaN,NaN,NaN,20936,786.96
18,10,16661,43990,-200.01,NaN,NaN,NaN,33734,371.98
18,12,29703,29358,-687.29,NaN,NaN,NaN,16038,728.48
18,14,81451,63121,2.4143e+05,NaN,NaN,NaN,23613,746.35
18,20,37446,39980,605.02,NaN,NaN,NaN,3115.1,424.04
18,22,30915,51154,355.64,NaN,NaN,NaN,13390,256.65
18,29,47977,44652,-1480.4,NaN,NaN,NaN,48471,554.01
18,30,12358,34588,82.453,NaN,NaN,NaN,5203.7,416.57
18,36,36127,25468,249.21,NaN,NaN,NaN,12965,557.04
18,41,16821,32563,-779.89,NaN,NaN,NaN,5841.7,677.52
19,3,16603,43957,-117.42,NaN,NaN,NaN,32983,361.96
19,4,47314,44877,-1287.3,NaN,NaN,NaN,65392,545.84
19,5,44049,45418,-17.767,NaN,NaN,NaN,32841,478.69
19,7,33472,37566,7600.1,NaN,NaN,NaN,12663,632.79
19,8,32528,46008,251.22,NaN,NaN,NaN,22903,340.96
19,11,27694,23391,285.39,NaN,NaN,NaN,7822,675.1
19,13,45493,44889,241.72,NaN,NaN,NaN,60626,533.78
19,17,37504,26635,14244,NaN,NaN,NaN,23822,665.85
19,18,37435,39929,931.81,NaN,NaN,NaN,5284.6,412.08
19,19,1.2544e+05,81771,4.2277e+05,NaN,NaN,NaN,23840,720.74
19,23,27899,28238,-920.32,NaN,NaN,NaN,17709,700.35
19,26,2.6045e+05,1.24e+05,9.5318e+05,NaN,NaN,NaN,27106,686.94
19,27,19708,34117,-1138.7,NaN,NaN,NaN,11888,756.27
19,35,45559,51482,16.911,NaN,NaN,NaN,58843,321.24
19,38,30959,50997,417.94,NaN,NaN,NaN,14616,261.66
20,1,45500,44883,245.35,NaN,NaN,NaN,59719,516.76
20,3,2.5814e+05,1.3369e+05,8.6621e+05,NaN,NaN,NaN,62541,538.45
20,5,44291,45259,-23.294,NaN,NaN,NaN,35028,478.3
20,6,27108,38165,-198.57,NaN,NaN,NaN,2343.1,672.46
20,8,27915,28969,-1.3972,NaN,NaN,NaN,11128,682.31
20,9,43441,47350,85655,NaN,NaN,NaN,25883,692.04
20,15,32591,46071,371.02,NaN,NaN,NaN,22061,331.05
20,20,33367,25287,-1107.7,NaN,NaN,NaN,24108,645.71
20,24,17314,37563,-586.42,NaN,NaN,NaN,30266,586.83
20,28,-1598.5,-16335,-1.4275e+05,NaN,NaN,NaN,8429.8,653.3
20,29,24288,23645,481.95,NaN,NaN,NaN,8103.6,615.83
20,31,37421,39930,900.86,NaN,NaN,NaN,3186.6,400.25
