frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,30899,50297,31.101,NaN,NaN,NaN,6270.4,115.38
1,2,31091,37608,-202.02,NaN,NaN,NaN,26197,320.85
1,4,32506,41884,-1098.9,NaN,NaN,NaN,24763,234.07
1,6,35404,40777,-135.29,NaN,NaN,NaN,27193,260.87
1,12,54392,44385,383.36,NaN,NaN,NaN,3186,57.034
1,16,34239,28141,-1150.5,NaN,NaN,NaN,1616.1,432.58
1,17,39191,44412,403.31,NaN,NaN,NaN,19400,167.38
1,23,23507,42432,649.33,NaN,NaN,NaN,17047,158.03
1,28,30387,34013,-982.17,NaN,NaN,NaN,4950.6,363.77
1,35,41159,32202,-609.91,NaN,NaN,NaN,4470.5,319.27
2,2,30893,37698,-86.421,NaN,NaN,NaN,22462,283.53
2,9,22648,39270,927.93,NaN,NaN,NaN,10318,165.6
2,12,30793,50295,92.917,NaN,NaN,NaN,3439.4,107.89
2,19,54193,44308,273.49,NaN,NaN,NaN,3183.3,56.765
2,23,21896,45712,242.83,NaN,NaN,NaN,6873.9,109.73
2,25,1.5594e+05,92614,5.3645e+05,NaN,NaN,NaN,6865,206.14
2,27,25742,44361,-1322.1,NaN,NaN,NaN,17071,151.91
2,28,53755,28262,267.35,NaN,NaN,NaN,2042.2,61.1
2,32,36663,29719,-605.04,NaN,NaN,NaN,7321.7,382.15
2,36,23328,42210,798.07,NaN,NaN,NaN,14802,147.12
2,37,35359,41069,-74.003,NaN,NaN,NaN,24491,231.4
3,8,54190,44345,334.22,NaN,NaN,NaN,4033.5,55.595
3,15,40539,39170,-600.89,NaN,NaN,NaN,18943,207.31
3,16,21745,45820,161.67,NaN,NaN,NaN,5402.6,101.39
3,25,35878,29678,480.34,NaN,NaN,NaN,5146.1,368.83
3,26,32743,43430,12612,NaN,NaN,NaN,10629,184.87
4,2,38910,44535,287.69,NaN,NaN,NaN,18348,142.2
4,3,32219,41844,-727.05,NaN,NaN,NaN,20660,193.66
4,4,54194,44354,343.76,NaN,NaN,NaN,4962.5,56.784
4,19,37649,44010,280.9,NaN,NaN,NaN,14464,154.26
4,22,49929,47651,99562,NaN,NaN,NaN,7148.4,191.89
4,28,38397,32283,125.89,NaN,NaN,NaN,7341.4,317.9
4,32,29950,33838,-217.72,NaN,NaN,NaN,2220.8,288.82
4,35,40907,32133,-634.81,NaN,NaN,NaN,4640.9,258.58
5,4,54187,44322,272.8,NaN,NaN,NaN,4799.8,55.892
5,28,35796,29721,669.92,NaN,NaN,NaN,4338.4,336.26
6,2,54197,44351,323.64,NaN,NaN,NaN,5308.8,55.522
6,16,32490,37600,-37.303,NaN,NaN,NaN,18695,252.5
6,18,37856,34959,420.35,NaN,NaN,NaN,14119,278.56
6,23,36602,35584,-39.248,NaN,NaN,NaN,16967,284.44
6,25,53749,28208,237.23,NaN,NaN,NaN,1756.4,57.22
6,33,35157,26811,-8000.1,NaN,NaN,NaN,4991.6,313.52
6,34,30257,35618,104.85,NaN,NaN,NaN,11168,256.25
7,1,35163,40545,-368,NaN,NaN,NaN,21694,195.85
7,2,54182,44344,306.74,NaN,NaN,NaN,4686.2,54.247
7,3,32362,41744,-37.676,NaN,NaN,NaN,18173,174.46
7,19,37361,42453,48642,NaN,NaN,NaN,5807.1,168.07
7,31,29846,33706,241.62,NaN,NaN,NaN,3217,257.28
7,32,40995,32118,-711.68,NaN,NaN,NaN,3939.8,234.12
8,3,32295,41946,-600.62,NaN,NaN,NaN,18382,166.35
8,11,37806,35589,-140.48,NaN,NaN,NaN,15875,250.07
8,18,26319,38278,4832.1,NaN,NaN,NaN,5384.9,160.12
8,19,25122,42068,-117.6,NaN,NaN,NaN,12870,136.73
8,32,1.2498e+05,86322,4.2347e+05,NaN,NaN,NaN,4044.8,102.03
9,9,43133,48590,181.12,NaN,NaN,NaN,3802.4,77.42
9,17,79613,53738,1.9788e+05,NaN,NaN,NaN,3934.9,245.54
9,23,24734,37372,-1177.9,NaN,NaN,NaN,3064.7,162.57
9,25,24014,43976,-375.42,NaN,NaN,NaN,10283,110.02
9,29,40977,32018,-696.23,NaN,NaN,NaN,4308.7,219.42
9,33,25120,41553,817.57,NaN,NaN,NaN,11521,138.05
10,2,22592,39312,233.89,NaN,NaN,NaN,9192.6,130.38
10,8,34497,35237,10779,NaN,NaN,NaN,10659,251.88
10,15,29583,37757,458.22,NaN,NaN,NaN,7243.2,193.32
10,18,21536,39981,-658.4,NaN,NaN,NaN,2646.7,113.97
10,25,58556,45082,1.1222e+05,NaN,NaN,NaN,4570.3,237.07
10,29,20052,11362,354.45,NaN,NaN,NaN,1731.7,59.672
11,2,22611,39232,97.15,NaN,NaN,NaN,7503.3,127.72
11,3,32346,41837,-607.45,NaN,NaN,NaN,15359,156.53
11,6,40968,32099,-721.73,NaN,NaN,NaN,4491.8,206.94
11,12,35940,27082,-489.61,NaN,NaN,NaN,1973.4,260.91
11,13,86258,62839,2.4678e+05,NaN,NaN,NaN,6609.3,161.5
11,15,29719,37826,932.9,NaN,NaN,NaN,9228.4,192.55
11,20,37779,35442,218.08,NaN,NaN,NaN,13165,230.87
11,23,37681,44013,242.26,NaN,NaN,NaN,9140.6,127.11
11,25,26057,45900,238.45,NaN,NaN,NaN,8100.1,100.65
11,26,21317,39067,353.07,NaN,NaN,NaN,2260.6,115.2
11,28,1.4716e+05,82327,4.7633e+05,NaN,NaN,NaN,5217,234.68
11,34,34341,43768,-1109.8,NaN,NaN,NaN,10999,130.97
12,3,32309,41731,-44.402,NaN,NaN,NaN,14942,151.85
12,9,29574,37772,403.73,NaN,NaN,NaN,6813,181.16
12,13,37122,42031,-7303.4,NaN,NaN,NaN,11777,116.2
12,17,40986,32068,-670.98,NaN,NaN,NaN,4201.7,201.8
12,21,36618,29434,-918.07,NaN,NaN,NaN,5211.8,262.22
12,23,31921,30040,-1086.8,NaN,NaN,NaN,2387.8,250.53
12,26,1.3473e+05,84610,3.9253e+05,NaN,NaN,NaN,7735.9,116.16
13,2,22579,39313,279.16,NaN,NaN,NaN,9965.9,103.07
13,3,32299,41804,-551.08,NaN,NaN,NaN,14091,146.75
13,9,40964,32023,-674.28,NaN,NaN,NaN,3733,196
13,12,29671,37759,595.53,NaN,NaN,NaN,8418.7,173.93
13,21,21281,39054,308.34,NaN,NaN,NaN,3417.9,91.834
14,2,22478,39870,163.5,NaN,NaN,NaN,7415.3,119.36
14,4,38144,40823,-601.66,NaN,NaN,NaN,14578,154.28
