frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
2,2,25191,34108,921.46,NaN,NaN,NaN,11276,180.83
5,5,34263,37454,-1289.8,NaN,NaN,NaN,4622.3,106.37
6,4,34285,37415,-1370,NaN,NaN,NaN,4572.9,105
7,1,25275,34080,17.606,NaN,NaN,NaN,10476,150.55
8,1,10286,1837.2,-55430,NaN,NaN,NaN,1438.9,84.099
8,2,34227,37356,-1281.5,NaN,NaN,NaN,5111.5,98.985
8,5,56633,46868,1.2238e+05,NaN,NaN,NaN,9396.6,142.95
9,2,34278,37358,-1370.1,NaN,NaN,NaN,5112.9,100.65
9,4,25178,34084,293.81,NaN,NaN,NaN,9359.8,144.19
10,1,34207,37408,-1126,NaN,NaN,NaN,4914.9,101.73
11,2,20400,46392,640.34,NaN,NaN,NaN,8555.7,98.22
12,2,25077,34423,-1312.8,NaN,NaN,NaN,9112.2,143
13,2,34318,37348,-1370.1,NaN,NaN,NaN,4092.1,96.339
16,2,20670,45770,161.35,NaN,NaN,NaN,7635.9,93.041
17,1,20744,45692,13.138,NaN,NaN,NaN,6593.5,95.279
18,2,20829,45779,552.48,NaN,NaN,NaN,7487.8,93.535
19,2,34269,37260,-1125.2,NaN,NaN,NaN,3570.7,90.276
20,2,20795,45762,342.05,NaN,NaN,NaN,7119.9,99.138
21,1,20726,45949,491.65,NaN,NaN,NaN,6855.2,97.669
21,3,-12417,-21101,-1.8033e+05,NaN,NaN,NaN,779.31,136.4
22,1,-6.8828,18423,-98843,NaN,NaN,NaN,6685.7,97.345
23,3,34363,37300,-1370.1,NaN,NaN,NaN,3524.4,95.993
25,3,34333,37282,-1195.7,NaN,NaN,NaN,3076.5,96.644
27,2,20797,45853,459.56,NaN,NaN,NaN,6230.6,94.837
27,3,34279,37267,-1136.5,NaN,NaN,NaN,3179.3,94.197
28,2,20801,45892,374.87,NaN,NaN,NaN,6226.8,94.592
29,3,20729,45837,235.59,NaN,NaN,NaN,6387.7,93.61
30,3,20768,45876,276.67,NaN,NaN,NaN,6321.2,95.498
31,1,27876,39090,257.03,NaN,NaN,NaN,5034.7,106.68
31,6,18985,38345,-934.06,NaN,NaN,NaN,5783.8,117.24
32,3,20796,45884,334.22,NaN,NaN,NaN,6232.1,97.806
33,3,18916,38296,-724.96,NaN,NaN,NaN,4930.7,120.53
34,3,18911,38309,-810.1,NaN,NaN,NaN,4988.2,120.61
34,4,2.4452e+05,1.4078e+05,9.203e+05,NaN,NaN,NaN,6077.2,100.49
35,2,20691,45763,93.713,NaN,NaN,NaN,6418.5,99.651
35,4,18933,38243,-922.57,NaN,NaN,NaN,4636.7,120.14
36,3,18919,38190,-933.56,NaN,NaN,NaN,4666.9,118.05
37,2,18904,38227,-934.74,NaN,NaN,NaN,5077.4,118.47
38,1,18936,38223,-984.47,NaN,NaN,NaN,4923.7,118.03
39,2,18967,38259,-947.84,NaN,NaN,NaN,4796.4,118.28
67,3,52825,40145,-369.65,NaN,NaN,NaN,1446.8,70.473
69,1,9292,515.81,-60193,NaN,NaN,NaN,1698.2,79.563
69,3,37633,11564,-681.95,NaN,NaN,NaN,1686.9,67.929
73,1,9034.4,138.08,-61534,NaN,NaN,NaN,1619.4,78.803
76,2,3.3101e+05,1.584e+05,1.1444e+06,NaN,NaN,NaN,1703.2,70.343
78,2,52955,41004,-24.213,NaN,NaN,NaN,1576.8,70.515
82,2,52888,40968,128.76,NaN,NaN,NaN,1465.6,72.213
86,1,20803,41058,-940.66,NaN,NaN,NaN,4181.5,88.546
87,1,20700,41032,-948.11,NaN,NaN,NaN,3898.9,88.013
95,1,20794,47368,-791.09,NaN,NaN,NaN,2468.8,76.116
101,1,28582,37066,-34.458,NaN,NaN,NaN,2846.6,85.049
108,1,28402,36532,-484.97,NaN,NaN,NaN,2496.8,84.971
124,1,20862,41655,-130.15,NaN,NaN,NaN,2931.3,82.054
126,1,20809,47406,-748.55,NaN,NaN,NaN,2371.2,75.422
127,1,20750,47294,-912.08,NaN,NaN,NaN,2304.9,75.84
130,1,14821,42328,483.18,NaN,NaN,NaN,2305.5,75.723
131,1,20810,47436,-674.67,NaN,NaN,NaN,2456.5,75.904
132,1,20775,47360,-813.57,NaN,NaN,NaN,2318.4,76.51
133,1,20791,47349,-927.11,NaN,NaN,NaN,2482.2,76.811
134,2,20791,47339,-964.57,NaN,NaN,NaN,2638.8,77.301
135,2,20714,41023,-612.91,NaN,NaN,NaN,3127.7,83.335
136,2,20567,40971,-743.71,NaN,NaN,NaN,3196,82.785
138,1,36484,57364,-1012.9,NaN,NaN,NaN,985.36,66.856
156,1,-4189.3,22684,-76784,NaN,NaN,NaN,1993.2,70.592
211,1,29340,40483,373.34,NaN,NaN,NaN,3739.1,79.146
212,1,29317,40440,248.07,NaN,NaN,NaN,3527.9,80.227
240,1,28951,43524,-1048.8,NaN,NaN,NaN,1943,77.033
241,1,28941,43506,-1283.6,NaN,NaN,NaN,2279.3,76.451
242,1,28962,43530,-1235.1,NaN,NaN,NaN,2240,77.148
243,1,29014,43474,-1370.6,NaN,NaN,NaN,2486,76.728
244,1,28922,43527,-1043,NaN,NaN,NaN,2088.6,76.516
245,1,28877,43475,-1118,NaN,NaN,NaN,2594.8,76.528
246,1,28973,43466,-1288,NaN,NaN,NaN,2291.6,76.114
247,2,28906,43519,-1283.1,NaN,NaN,NaN,2263.1,76.415
248,2,28917,43448,-1293.9,NaN,NaN,NaN,2537.5,76.803
249,2,28886,43505,-1126.1,NaN,NaN,NaN,2379.9,77.195
251,2,28950,43495,-1294,NaN,NaN,NaN,2337.6,76.971
252,2,28892,43469,-1293.6,NaN,NaN,NaN,2399.8,76.729
253,2,28876,43505,-1124.6,NaN,NaN,NaN,2191.2,76.637
255,2,28936,43453,-1370.1,NaN,NaN,NaN,1975.6,76.505
256,1,28871,43445,-1136.6,NaN,NaN,NaN,1950.5,76.563
343,1,19645,36846,-243.68,NaN,NaN,NaN,4982.2,81.904
344,2,19686,36542,-810.41,NaN,NaN,NaN,2735.2,82.825
345,1,19638,36638,-619.26,NaN,NaN,NaN,4228.8,82.778
346,1,19741,36994,-58.316,NaN,NaN,NaN,4381.5,81.08
346,2,19690,36384,-1137.1,NaN,NaN,NaN,2988.8,82.226
347,1,19721,37026,-202.15,NaN,NaN,NaN,4715.1,81.586
348,1,19662,36616,-372.85,NaN,NaN,NaN,4321.5,80.731
349,1,19721,37058,-188.08,NaN,NaN,NaN,4343.8,80.312
349,2,19504,36315,-1031.4,NaN,NaN,NaN,2986.4,81.392
350,1,19642,36749,-362.39,NaN,NaN,NaN,4799.2,81.551
351,1,19695,36984,-189.44,NaN,NaN,NaN,4677.2,81.501
352,1,19638,36610,-443.59,NaN,NaN,NaN,4657.5,81.661
353,1,19675,36887,-43.286,NaN,NaN,NaN,4451.6,81.864
353,2,19643,36347,-1366.6,NaN,NaN,NaN,3197.2,82.916
354,2,19647,36396,-1129.2,NaN,NaN,NaN,2973.3,83.173
356,1,19735,37164,-43.897,NaN,NaN,NaN,4815.4,81.776
357,1,19649,36687,-36.854,NaN,NaN,NaN,4751.9,81.796
360,1,19616,36621,-385.72,NaN,NaN,NaN,6430.8,83.037
360,2,19777,37364,-193.52,NaN,NaN,NaN,5122.8,81.996
361,1,19614,36635,-485.3,NaN,NaN,NaN,7211.3,83.409
