frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,3,18011,19807,-723.24,NaN,NaN,NaN,23476,1032.7
2,1,12992,16887,-1127,NaN,NaN,NaN,24759,913.19
2,6,31610,34666,-1124.3,NaN,NaN,NaN,38782,377.67
3,2,13864,19872,-810.81,NaN,NaN,NaN,28134,795.9
4,1,12566,19855,-202.18,NaN,NaN,NaN,43651,696.71
4,2,10776,16750,-607.56,NaN,NaN,NaN,38150,756.27
4,6,11822,22059,-810.38,NaN,NaN,NaN,19033,631.9
5,1,11991,19806,71.488,NaN,NaN,NaN,49114,631.71
5,2,9713,16685,-599.16,NaN,NaN,NaN,50676,711.47
5,4,32037,34724,-914.56,NaN,NaN,NaN,29788,315.27
6,1,11781,19699,-268.1,NaN,NaN,NaN,48624,587.64
6,2,9410.1,16563,-938.84,NaN,NaN,NaN,51973,681.84
6,4,70609,33925,1.816e+05,NaN,NaN,NaN,34599,555.12
6,8,3.0999e+05,1.4801e+05,1.1411e+06,NaN,NaN,NaN,20511,374.18
7,1,11476,19620,-34.736,NaN,NaN,NaN,57490,498.03
7,2,8717,16416,-1274.9,NaN,NaN,NaN,50256,598.16
7,3,31961,34286,99.672,NaN,NaN,NaN,25191,284.58
7,7,16201,26503,-817.52,NaN,NaN,NaN,20962,479.56
8,1,2583.9,9822.6,-22668,NaN,NaN,NaN,59759,606.6
8,4,-1694.1,2608.6,-61012,NaN,NaN,NaN,61381,514.02
8,5,23596,18031,639.14,NaN,NaN,NaN,27173,496.77
8,6,25355,15623,-1370.2,NaN,NaN,NaN,28769,476.32
9,1,32091,34436,-35.662,NaN,NaN,NaN,22218,255.09
9,2,5255.8,20324,1895.4,NaN,NaN,NaN,51750,398.81
9,4,11092,19722,384.65,NaN,NaN,NaN,39548,477.21
9,6,24028,18213,-485.94,NaN,NaN,NaN,23911,471.88
9,8,20444,25890,-34.972,NaN,NaN,NaN,5303,484.8
9,9,13690,27822,108.97,NaN,NaN,NaN,16265,372.16
10,1,24032,18030,-427.77,NaN,NaN,NaN,22538,438.19
10,3,32061,34659,-821.82,NaN,NaN,NaN,20834,247.63
10,6,2046,16849,-44.75,NaN,NaN,NaN,28747,419.76
