frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,9,22463,34981,-1121.5,NaN,NaN,NaN,62585,478.58
1,10,14492,22290,4833.6,NaN,NaN,NaN,8485.5,1016.4
1,14,14667,27748,252.32,NaN,NaN,NaN,14866,832.14
3,2,18807,25444,28089,NaN,NaN,NaN,37681,884.49
3,7,2.434e+05,1.2857e+05,9.1018e+05,NaN,NaN,NaN,56881,405.25
3,15,-24037,-8865.9,-1.2788e+05,NaN,NaN,NaN,15262,507.01
3,20,2.3232e+05,1.2651e+05,8.9139e+05,NaN,NaN,NaN,32678,465.12
4,4,33272,34477,331.96,NaN,NaN,NaN,39707,635.66
4,5,1.0621e+05,62192,3.8848e+05,NaN,NaN,NaN,44024,815.93
4,8,21894,34964,-1104.8,NaN,NaN,NaN,47327,368.99
4,12,2.6958e+05,1.4243e+05,1.0424e+06,NaN,NaN,NaN,40456,414.55
4,13,3584.9,23265,80.283,NaN,NaN,NaN,37845,699
4,19,30621,30043,-11702,NaN,NaN,NaN,10637,626.44
5,3,33280,34475,315.09,NaN,NaN,NaN,39714,626.52
5,5,21687,34972,-1294.1,NaN,NaN,NaN,46902,350.22
5,9,2164.9,25454,238.29,NaN,NaN,NaN,15392,510.64
5,14,3635.2,23257,6.9617,NaN,NaN,NaN,35970,665.78
6,2,33314,34565,672.95,NaN,NaN,NaN,42122,626.89
6,7,3605.3,23021,11.779,NaN,NaN,NaN,33825,641.69
6,9,2159.5,25479,166.89,NaN,NaN,NaN,14537,486.56
6,10,2.7042e+05,1.4273e+05,1.0459e+06,NaN,NaN,NaN,30709,365.09
6,11,-10120,-8682.9,-1.5668e+05,NaN,NaN,NaN,41344,323.16
7,2,33347,34577,604.19,NaN,NaN,NaN,41100,619.41
7,4,1.8479e+05,1.0473e+05,6.8256e+05,NaN,NaN,NaN,44516,348.07
7,6,32797,34806,254.17,NaN,NaN,NaN,23623,543.92
7,10,3639.4,23306,-100.48,NaN,NaN,NaN,35209,607.69
7,15,2.5796e+05,1.348e+05,9.7189e+05,NaN,NaN,NaN,36941,318.66
8,2,33382,34502,231.35,NaN,NaN,NaN,34195,587.01
8,9,3697.1,23283,-48.58,NaN,NaN,NaN,31083,577.12
8,12,2.0707e+05,1.0611e+05,7.0775e+05,NaN,NaN,NaN,7993,638.75
8,15,2179.6,25452,179.6,NaN,NaN,NaN,12731,440.3
8,20,9987.2,22784,384.35,NaN,NaN,NaN,42223,682.43
8,21,1.2931e+05,79452,4.3605e+05,NaN,NaN,NaN,27485,295.35
8,22,2371.4,28279,237.77,NaN,NaN,NaN,5933.4,364.54
9,3,33384,34566,244.23,NaN,NaN,NaN,30629,572.89
9,7,2240.4,25547,234.6,NaN,NaN,NaN,11435,421.36
9,15,-270.97,13519,-24343,NaN,NaN,NaN,25885,675.99
9,18,4376.1,23500,-1168.1,NaN,NaN,NaN,44114,585.21
10,3,33414,34462,113.61,NaN,NaN,NaN,35033,478.58
10,7,1.4332e+05,78319,5.4925e+05,NaN,NaN,NaN,37069,689.32
10,8,21446,34860,-492.46,NaN,NaN,NaN,30485,268.76
10,12,2203.3,25584,232.87,NaN,NaN,NaN,11177,412.73
10,14,21753,26850,61061,NaN,NaN,NaN,27560,689.79
10,19,3994.4,23031,-59.024,NaN,NaN,NaN,29914,558.78
11,3,33682,34496,-0.156,NaN,NaN,NaN,37863,485.83
11,8,1.463e+05,79596,5.6185e+05,NaN,NaN,NaN,37678,662.43
11,10,4572.4,27411,-44.83,NaN,NaN,NaN,55922,430.37
11,11,2436.4,25414,236.32,NaN,NaN,NaN,15144,413.47
11,14,1951.4,16960,-12476,NaN,NaN,NaN,22069,627.25
11,15,33501,33481,72.358,NaN,NaN,NaN,9338.1,439.34
11,19,9973,22712,5.2986,NaN,NaN,NaN,41153,608.52
12,3,33705,34516,83.661,NaN,NaN,NaN,35967,476.02
12,7,3798,22826,-41.797,NaN,NaN,NaN,19828,513.65
12,9,65279,52793,1.7457e+05,NaN,NaN,NaN,26521,247.24
12,13,4786.6,24015,-952.17,NaN,NaN,NaN,49336,536.01
12,18,2430.6,25484,248.96,NaN,NaN,NaN,13743,398.35
12,20,9830.9,22828,490.08,NaN,NaN,NaN,40157,589.56
13,4,4558.8,27460,-57.917,NaN,NaN,NaN,57325,412.23
13,11,2.7328e+05,1.3511e+05,9.8108e+05,NaN,NaN,NaN,38031,529.75
13,19,9992.3,22739,208.3,NaN,NaN,NaN,41950,578.38
13,23,2514,25634,209.53,NaN,NaN,NaN,13647,384.73
14,1,33642,33520,-2589.3,NaN,NaN,NaN,48972,556.6
14,3,33478,34517,3.4566,NaN,NaN,NaN,28123,446.23
14,8,1.5865e+05,92519,5.6051e+05,NaN,NaN,NaN,23978,240.98
14,14,2571.2,26185,-501.21,NaN,NaN,NaN,11421,370.42
14,17,43783,35777,1.5004e+05,NaN,NaN,NaN,14545,616.03
14,18,10134,22725,18.339,NaN,NaN,NaN,34994,548.45
15,1,33570,33470,-2835.9,NaN,NaN,NaN,40902,587.29
15,10,68356,46185,2.5175e+05,NaN,NaN,NaN,15008,573.54
15,15,-13593,-13417,-1.7276e+05,NaN,NaN,NaN,21957,235.27
15,16,2281.9,25584,244.6,NaN,NaN,NaN,6729.5,347.54
15,17,4768.4,20393,-39.431,NaN,NaN,NaN,20575,545.28
15,20,11341,26132,-3.2476,NaN,NaN,NaN,30046,415.21
16,14,5559.7,20880,-59.747,NaN,NaN,NaN,26674,538.05
16,21,9898.5,22484,63.558,NaN,NaN,NaN,36503,501.64
17,15,-1106.2,12242,-28886,NaN,NaN,NaN,15574,522.85
17,21,-22224,-17611,-1.6379e+05,NaN,NaN,NaN,29857,364.67
18,1,34314,34536,790.48,NaN,NaN,NaN,41409,477.62
18,5,1.7995e+05,93938,7.0085e+05,NaN,NaN,NaN,35463,511.54
18,16,1.899e+05,1.056e+05,6.9061e+05,NaN,NaN,NaN,18659,216.65
18,21,47673,45274,1.1826e+05,NaN,NaN,NaN,14418,248.13
19,1,34423,34595,815.45,NaN,NaN,NaN,40334,460.01
19,3,4235.5,27595,6.7034,NaN,NaN,NaN,37462,322.28
19,4,9751.1,22833,579.34,NaN,NaN,NaN,38655,460.19
19,6,1.4227e+05,77886,5.4497e+05,NaN,NaN,NaN,32179,498.78
19,10,14622,29613,13722,NaN,NaN,NaN,33324,346.15
19,13,29845,32202,-10176,NaN,NaN,NaN,9445.6,324.96
20,1,34396,34482,674.76,NaN,NaN,NaN,34004,493.86
20,4,2.7465e+05,1.3452e+05,1.0926e+06,NaN,NaN,NaN,30221,482.69
20,10,4234.7,27591,-44.759,NaN,NaN,NaN,37053,313.23
20,15,10012,22989,233.06,NaN,NaN,NaN,34619,430.93
21,1,34433,34627,670.91,NaN,NaN,NaN,33416,487.02
21,3,8700.8,21745,506.01,NaN,NaN,NaN,25660,476.73
21,4,33572,34594,72.185,NaN,NaN,NaN,16687,408.15
21,14,11156,25435,-246.48,NaN,NaN,NaN,26591,374.74
21,16,21590,34909,-681.54,NaN,NaN,NaN,16917,201.71
21,17,2432.9,28449,107.48,NaN,NaN,NaN,3916,252.59
22,1,34240,34321,-63.921,NaN,NaN,NaN,31828,480.48
22,6,4223.3,27580,15.317,NaN,NaN,NaN,35701,291.68
22,7,9107.7,22392,-1345.9,NaN,NaN,NaN,27008,445.27
22,10,3232.1,27048,118.38,NaN,NaN,NaN,20303,281.82
22,11,4187.3,23167,-35.149,NaN,NaN,NaN,17933,373.98
22,15,11117,25661,-198.86,NaN,NaN,NaN,30149,347.68
22,16,21463,34713,-51.497,NaN,NaN,NaN,15499,197.66
22,18,2403,26291,81.082,NaN,NaN,NaN,5614.8,277.34
22,19,66109,46042,2.2578e+05,NaN,NaN,NaN,32224,417.18
22,23,4017.5,22004,129.97,NaN,NaN,NaN,9855.9,384.67
22,24,11345,23037,-192.62,NaN,NaN,NaN,12342,376.03
23,1,34446,34583,635.24,NaN,NaN,NaN,31145,475.39
23,4,4205.4,27548,-10.869,NaN,NaN,NaN,35235,281.42
23,5,33844,34542,0.77551,NaN,NaN,NaN,18152,410.6
23,9,8713.3,21597,449.97,NaN,NaN,NaN,19258,435.26
23,12,3229.8,27067,184,NaN,NaN,NaN,20235,271.12
23,17,2.8886e+05,1.4833e+05,1.1003e+06,NaN,NaN,NaN,15690,195.45
23,27,31975,31154,1.0711e+05,NaN,NaN,NaN,2156.2,403.76
23,28,1.5578e+05,84901,6.1344e+05,NaN,NaN,NaN,20683,418.15
24,1,33655,33479,-2878.1,NaN,NaN,NaN,30139,463.36
24,5,33905,34566,0.52314,NaN,NaN,NaN,17092,400.6
24,6,9630,23439,-198.5,NaN,NaN,NaN,35724,398.85
24,8,10556,28217,-1281.3,NaN,NaN,NaN,36222,300.09
24,14,4198.9,23414,-634.06,NaN,NaN,NaN,16997,360.56
24,17,3707.1,26606,145.12,NaN,NaN,NaN,28584,295.61
24,19,21495,34750,-127.32,NaN,NaN,NaN,13754,190.3
25,1,33883,33943,-1417.3,NaN,NaN,NaN,30344,456.43
25,3,4188.9,27510,73.659,NaN,NaN,NaN,33126,278.37
25,6,8581.7,21648,127.01,NaN,NaN,NaN,22770,424.06
25,11,75208,49480,2.5914e+05,NaN,NaN,NaN,23020,369.36
25,12,45233,42445,1.3736e+05,NaN,NaN,NaN,26142,278.18
26,1,34508,34605,933.36,NaN,NaN,NaN,28808,445.15
26,3,10628,28349,-1281.4,NaN,NaN,NaN,32677,279.91
26,4,4210.3,27551,6.7837,NaN,NaN,NaN,32946,268.19
26,5,33898,34590,-19.589,NaN,NaN,NaN,16436,385.86
26,7,9140,22437,-1512.4,NaN,NaN,NaN,24432,399.05
26,17,10649,23400,44.82,NaN,NaN,NaN,22526,338.67
26,23,21604,34618,298.47,NaN,NaN,NaN,11468,182.7
27,1,34434,34828,393.83,NaN,NaN,NaN,31249,436.52
27,3,4159.4,27526,3.1925,NaN,NaN,NaN,32869,262.62
27,6,10564,28338,-1121.7,NaN,NaN,NaN,30976,272.95
27,9,6391,26386,-814.11,NaN,NaN,NaN,31159,317.73
27,11,2.1087e+05,1.0722e+05,8.4522e+05,NaN,NaN,NaN,2214.1,382.39
27,12,2.0719e+05,1.0603e+05,8.0777e+05,NaN,NaN,NaN,24914,353.83
27,16,3687,26672,131.62,NaN,NaN,NaN,26664,276.12
28,1,34573,34763,477.9,NaN,NaN,NaN,29932,434.05
28,4,8815.1,22271,-1125.6,NaN,NaN,NaN,24036,387.84
28,7,6066.8,17850,-17141,NaN,NaN,NaN,28886,359.5
28,18,2340.3,26291,-34.299,NaN,NaN,NaN,7179.2,242.3
28,19,1.3175e+05,73199,4.9248e+05,NaN,NaN,NaN,16600,348.42
29,5,9659.7,23278,-374.46,NaN,NaN,NaN,33038,358.74
29,7,9078.9,22342,-1234.2,NaN,NaN,NaN,25290,389.92
29,9,11288,25588,-241,NaN,NaN,NaN,19441,303.46
29,14,33552,34761,370.64,NaN,NaN,NaN,11006,346.2
29,15,4187.8,23376,-356.08,NaN,NaN,NaN,17206,319.96
29,17,2.2839e+05,1.1456e+05,8.9403e+05,NaN,NaN,NaN,16697,359
29,21,25671,27518,66847,NaN,NaN,NaN,4079.3,408.18
30,1,26020,23166,-40365,NaN,NaN,NaN,24189,393.31
30,3,12398,29004,4830.7,NaN,NaN,NaN,25675,257.93
30,7,10485,22894,3619.5,NaN,NaN,NaN,24610,364.78
30,8,4209.5,27321,35.185,NaN,NaN,NaN,28106,250.23
30,10,5503.2,20367,-727.41,NaN,NaN,NaN,5914.2,362.13
30,13,6200.9,22219,173.48,NaN,NaN,NaN,18011,358.56
30,18,10623,26083,878.72,NaN,NaN,NaN,29196,292.35
