frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,7,-22843,-12501,-1.2102e+05,NaN,NaN,NaN,12312,151.37
2,6,1.7952e+05,95742,7.251e+05,NaN,NaN,NaN,10815,146.29
2,10,4006,18675,-37.842,NaN,NaN,NaN,4925.1,154.79
3,5,4482.9,19572,-1355.8,NaN,NaN,NaN,9980.8,142.74
4,6,1.0832e+05,62836,4.2345e+05,NaN,NaN,NaN,8962.5,135.68
6,2,5133,22507,242.94,NaN,NaN,NaN,10439,118.63
6,4,4456.1,19374,-915.9,NaN,NaN,NaN,6399.2,132.6
7,2,1779.2,21884,638.26,NaN,NaN,NaN,16430,127.53
7,6,1.494e+05,80156,5.9346e+05,NaN,NaN,NaN,5997,137.18
9,7,1.382e+05,79674,5.5723e+05,NaN,NaN,NaN,13031,122.05
9,8,1.6774e+05,90662,6.718e+05,NaN,NaN,NaN,12906,130.43
10,8,2.0756e+05,1.0939e+05,8.4414e+05,NaN,NaN,NaN,13271,115.08
10,9,1.209e+05,70747,4.8247e+05,NaN,NaN,NaN,11385,127.08
11,3,1690.5,21822,629.18,NaN,NaN,NaN,15760,122.59
12,1,969.44,21973,-475.66,NaN,NaN,NaN,18329,95.424
12,7,17751,32418,-1423.2,NaN,NaN,NaN,5092.6,92.98
13,2,1816.8,21925,565.06,NaN,NaN,NaN,16204,115.82
13,8,17645,32403,-1311.1,NaN,NaN,NaN,5148,93.086
14,3,4528.3,19098,-26.96,NaN,NaN,NaN,5610.9,125.64
14,7,2.5218e+05,1.2686e+05,1.0253e+06,NaN,NaN,NaN,10556,125.77
15,5,3897,21319,917.75,NaN,NaN,NaN,10624,118.15
16,7,32853,38349,59096,NaN,NaN,NaN,4517.7,94.653
17,6,17563,32395,-1338.4,NaN,NaN,NaN,4407.5,93.377
18,4,50500,41994,1.9568e+05,NaN,NaN,NaN,14187,118.91
18,7,4543.5,19160,241.56,NaN,NaN,NaN,5168.3,122.18
18,8,17702,32433,-1502.2,NaN,NaN,NaN,4292,92.172
19,6,4624.5,19413,252.14,NaN,NaN,NaN,5117,116.32
19,7,19369,21489,-1081,NaN,NaN,NaN,2609.3,118.63
22,1,1028.5,22187,-243.82,NaN,NaN,NaN,14973,114.2
22,6,1.7076e+05,91996,6.8836e+05,NaN,NaN,NaN,8726.9,118.95
23,6,4691.1,19127,3.7386,NaN,NaN,NaN,4053.5,122.67
24,6,12182,26551,38858,NaN,NaN,NaN,12066,109.02
24,7,4687.8,19144,-44.777,NaN,NaN,NaN,3689.4,114.13
25,6,20732,34840,-364.18,NaN,NaN,NaN,2923.5,83.28
27,5,1.7454e+05,95246,7.0739e+05,NaN,NaN,NaN,10458,104.05
28,6,20825,34826,99.696,NaN,NaN,NaN,3013.6,80.163
29,8,4707.2,19248,58.458,NaN,NaN,NaN,4310.6,115.68
29,9,20801,34924,-202.05,NaN,NaN,NaN,2560.7,79.559
32,2,3824.7,21953,-909.8,NaN,NaN,NaN,11299,108.06
35,5,1.9032e+05,1.001e+05,7.6932e+05,NaN,NaN,NaN,6498.3,110.95
40,3,3526.9,21871,-1140,NaN,NaN,NaN,9577.9,103.47
41,3,1.3149e+05,76229,5.2989e+05,NaN,NaN,NaN,10131,110.02
42,1,98981,62446,3.9577e+05,NaN,NaN,NaN,9828.9,109.08
43,4,46238,40729,1.773e+05,NaN,NaN,NaN,8600.6,102.03
43,6,5425.3,23886,12.649,NaN,NaN,NaN,6625.6,96.917
44,5,-35522,-32488,-1.9531e+05,NaN,NaN,NaN,9152.6,101.84
45,3,67082,48970,2.6415e+05,NaN,NaN,NaN,9730.8,105.25
45,5,5379.6,23334,-372.84,NaN,NaN,NaN,7236.3,94.84
45,6,9866.4,36843,-484,NaN,NaN,NaN,1509.8,74.907
45,7,20620,34809,-1059,NaN,NaN,NaN,2612.6,74.656
45,9,17903,18779,829.31,NaN,NaN,NaN,657.09,95.765
47,2,91876,59463,3.6634e+05,NaN,NaN,NaN,8764.9,103.1
47,4,5204.8,21643,-960.86,NaN,NaN,NaN,6453.1,97.855
47,5,5408,23546,-408.1,NaN,NaN,NaN,6206.6,94.136
48,5,36480,22791,42321,NaN,NaN,NaN,2480.5,89.162
48,6,17844,18749,819.44,NaN,NaN,NaN,616.59,98.119
50,3,7270.7,23277,12235,NaN,NaN,NaN,9803.6,86.175
50,5,20640,34771,-1015,NaN,NaN,NaN,2353.5,77.481
50,6,2.031e+05,96872,7.6052e+05,NaN,NaN,NaN,547.42,97.657
51,5,4656.9,19774,353.99,NaN,NaN,NaN,3133.8,103.53
51,6,5505.2,23860,-34.659,NaN,NaN,NaN,5131.9,93.334
53,2,3540.6,21807,-663.74,NaN,NaN,NaN,8297.7,101.29
53,5,20781,34879,-543.16,NaN,NaN,NaN,2340.7,77.992
54,2,1430.4,21738,656.97,NaN,NaN,NaN,8498.7,103.54
54,4,5608.5,23871,624.48,NaN,NaN,NaN,5122.6,94.009
55,2,1.6061e+05,88769,6.5019e+05,NaN,NaN,NaN,8168.7,105.7
55,4,19188,29784,-1142.2,NaN,NaN,NaN,2620.6,87.864
55,5,20746,34893,-261.6,NaN,NaN,NaN,1949.5,79.112
56,1,1700.8,22486,-1275.3,NaN,NaN,NaN,9889.7,101.22
56,3,19209,29780,-1078.5,NaN,NaN,NaN,2660.9,85.596
57,3,-32374,-24901,-1.6806e+05,NaN,NaN,NaN,8272.7,101.94
57,4,19223,29772,-1227.4,NaN,NaN,NaN,2668,85.907
58,2,-2500.4,16789,-17278,NaN,NaN,NaN,7355.8,102.71
58,4,10237,24512,23543,NaN,NaN,NaN,6756.9,98.816
58,5,19201,29808,-961.68,NaN,NaN,NaN,2393.5,85.38
58,6,4718.7,19785,373.24,NaN,NaN,NaN,3531.6,100.51
59,3,19175,29788,-1113.9,NaN,NaN,NaN,2448.2,86.44
59,7,4666.2,19087,-368.23,NaN,NaN,NaN,2971.6,100.48
60,4,17539,32533,-1283.1,NaN,NaN,NaN,2699.6,81.982
60,6,20732,34938,-810.78,NaN,NaN,NaN,2260.3,77.097
61,1,1806.3,22601,-1078.3,NaN,NaN,NaN,8847.1,92.242
61,3,20670,34870,-726.52,NaN,NaN,NaN,2049.2,72.429
62,3,1486.4,21835,919.3,NaN,NaN,NaN,6997,95.159
62,4,20751,34849,-246.13,NaN,NaN,NaN,2475.8,69.695
63,3,1483.2,21734,664.12,NaN,NaN,NaN,6837,94.573
64,3,20731,34885,-1010.9,NaN,NaN,NaN,2416.4,71.55
64,5,4950.1,19185,232.82,NaN,NaN,NaN,2859,90.819
64,7,1379.6,21966,-1003.1,NaN,NaN,NaN,6715,90.895
65,1,7484.5,24612,19811,NaN,NaN,NaN,8262.3,90.953
65,4,5484.2,22322,-717.88,NaN,NaN,NaN,4784.9,87.09
65,5,20836,34998,-806.66,NaN,NaN,NaN,2360.5,70.148
66,1,1867.3,22641,-1126.1,NaN,NaN,NaN,8164.4,87.048
66,3,13967,28939,-1128.9,NaN,NaN,NaN,1001.7,78.411
66,5,1877.4,22519,-1504.7,NaN,NaN,NaN,7587.7,88.656
67,1,1804.1,22584,-1364,NaN,NaN,NaN,7907.3,87.13
67,3,20690,34849,-712.14,NaN,NaN,NaN,2460.8,70.701
68,3,20736,34849,-242.7,NaN,NaN,NaN,2820.9,70.672
68,5,35758,35912,1.3576e+05,NaN,NaN,NaN,6513.7,91.708
69,5,5043,21611,-810.81,NaN,NaN,NaN,5755.1,85.027
69,8,4821.8,19120,142.28,NaN,NaN,NaN,3150.4,87.913
70,2,3633.2,21672,3.6226,NaN,NaN,NaN,6759.3,85.754
70,4,20659,34868,-932.94,NaN,NaN,NaN,2482.9,65.493
