frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,1,54144,32842,-490.21,NaN,NaN,NaN,17434,963.98
1,22,10054,31629,612.33,NaN,NaN,NaN,10026,821.53
1,26,514.33,31655,-201.09,NaN,NaN,NaN,8175.5,275.25
2,4,53417,32704,-421.75,NaN,NaN,NaN,26877,984.43
2,20,67818,43129,52457,NaN,NaN,NaN,32185,857.21
2,22,30034,23971,-91.123,NaN,NaN,NaN,7037.5,1361.5
2,26,49903,44721,-4605,NaN,NaN,NaN,12132,670.25
3,4,52376,32542,-817.41,NaN,NaN,NaN,26111,1021.9
3,18,81643,49769,1.1263e+05,NaN,NaN,NaN,46791,875.1
3,24,52413,33153,264.82,NaN,NaN,NaN,18316,957.52
4,10,32629,37769,-971.37,NaN,NaN,NaN,10978,1325.5
4,11,51123,32477,-621.53,NaN,NaN,NaN,25400,1069.6
4,23,2.2739e+05,1.1201e+05,7.1834e+05,NaN,NaN,NaN,40919,927.83
4,26,556.87,31741,-69.942,NaN,NaN,NaN,8315.9,218.85
4,28,1.0777e+05,73001,2.9364e+05,NaN,NaN,NaN,7596.1,1173.2
5,4,31679,37822,-1354.6,NaN,NaN,NaN,16594,1255.8
5,16,507.67,31712,-5.9385,NaN,NaN,NaN,7684.6,209.37
5,19,9481.6,39585,124.7,NaN,NaN,NaN,18732,447.12
5,26,50272,32404,-1055.1,NaN,NaN,NaN,28146,1124.4
5,27,1.4425e+05,88643,4.4297e+05,NaN,NaN,NaN,6010.1,1116.1
6,3,29431,28011,-1199.5,NaN,NaN,NaN,11027,1218.1
6,9,10565,31127,793.38,NaN,NaN,NaN,2937.5,662.43
6,13,29543,22131,-374.48,NaN,NaN,NaN,4556.2,1065
6,19,29746,29202,-554.94,NaN,NaN,NaN,8209.1,1243.7
6,20,9555.6,39655,230.82,NaN,NaN,NaN,24090,465.36
6,21,33278,48473,260.01,NaN,NaN,NaN,39158,642.05
6,22,13187,14046,-1.0521e+05,NaN,NaN,NaN,21416,1010.9
6,24,517.02,31610,-44.769,NaN,NaN,NaN,6841.5,203.7
6,25,30824,38141,-1232.2,NaN,NaN,NaN,23044,1187.5
6,27,34892,20312,-949.36,NaN,NaN,NaN,1988.8,948.67
7,3,29282,28141,-914.8,NaN,NaN,NaN,12491,1166.7
7,5,30350,40002,-209.69,NaN,NaN,NaN,27410,1035.9
7,6,54031,36910,540.54,NaN,NaN,NaN,21450,623.5
7,7,9537,39682,207.07,NaN,NaN,NaN,22090,445.49
7,12,33280,48819,127.08,NaN,NaN,NaN,33866,584.89
7,14,29493,29299,-370.33,NaN,NaN,NaN,12122,1190.1
8,7,28943,28147,-1282,NaN,NaN,NaN,15856,1134.8
8,14,29380,39634,-1135.3,NaN,NaN,NaN,36741,1027.8
8,16,46797,50577,91.068,NaN,NaN,NaN,42401,564.98
8,19,26032,47054,567.41,NaN,NaN,NaN,55130,580.59
8,21,515.19,31507,-26.743,NaN,NaN,NaN,5879.8,195.15
8,23,33313,48819,43.383,NaN,NaN,NaN,31733,561.48
9,12,28880,28297,-1490.8,NaN,NaN,NaN,12608,1091.1
9,13,17123,28972,-724.77,NaN,NaN,NaN,5749.6,962.24
9,16,93743,63884,3.1027e+05,NaN,NaN,NaN,10686,1068
9,20,2509.5,-823.84,-1.589e+05,NaN,NaN,NaN,18916,898.56
9,21,16606,31859,-484.76,NaN,NaN,NaN,8748.8,999.2
9,24,555.47,31738,-19.082,NaN,NaN,NaN,7316.1,185.48
9,25,25699,47206,-729.12,NaN,NaN,NaN,61464,563.16
9,26,33152,48779,148.14,NaN,NaN,NaN,26131,533.61
10,7,579.44,31656,-198.77,NaN,NaN,NaN,6928.2,183.72
10,9,38636,38143,-1370.2,NaN,NaN,NaN,5411.8,1109.9
10,10,11321,35865,230.36,NaN,NaN,NaN,12723,591.04
10,14,32933,48947,224.33,NaN,NaN,NaN,17312,495.89
10,15,34725,45260,497.04,NaN,NaN,NaN,35535,779.64
10,16,18851,20224,-13834,NaN,NaN,NaN,12517,1006.4
10,18,28792,28286,-1490.4,NaN,NaN,NaN,14606,1052.4
10,19,16439,31854,-307.03,NaN,NaN,NaN,7059.6,965.6
10,20,26917,23588,-43.741,NaN,NaN,NaN,13278,986.15
11,3,24374,21710,537.13,NaN,NaN,NaN,6701.9,873.36
11,4,34705,45269,363.53,NaN,NaN,NaN,31941,749.33
11,7,17676,29183,-1114,NaN,NaN,NaN,8387.1,897.57
11,11,53706,37270,763.19,NaN,NaN,NaN,16702,553.23
11,14,-15587,-12385,-1.6071e+05,NaN,NaN,NaN,9071.7,975.83
12,1,34650,45340,332.57,NaN,NaN,NaN,28058,712.37
12,3,43427,42970,1.0354e+05,NaN,NaN,NaN,7463.7,933.92
12,4,30256,44538,-13346,NaN,NaN,NaN,29314,490.76
12,5,15781,7554.6,-1.4757e+05,NaN,NaN,NaN,33562,705.85
12,6,42736,44479,-1143.1,NaN,NaN,NaN,3935.7,1019.7
12,11,37868,38076,746.72,NaN,NaN,NaN,3719.3,1028.4
12,15,33284,42986,-968.79,NaN,NaN,NaN,11716,762.15
12,23,26865,23144,-705.94,NaN,NaN,NaN,12890,904.21
13,2,34619,45499,253.87,NaN,NaN,NaN,27786,677.32
13,3,38499,38201,-782.08,NaN,NaN,NaN,2989.3,986.13
13,4,1.3003e+05,79490,4.5995e+05,NaN,NaN,NaN,6239.6,903.32
13,6,32600,16761,-11018,NaN,NaN,NaN,3315.9,718.21
13,7,34314,44033,-850,NaN,NaN,NaN,11853,724.91
13,8,33052,48878,485.6,NaN,NaN,NaN,19662,461.49
13,11,17002,43718,21895,NaN,NaN,NaN,27671,376.72
13,12,2.2245e+05,1.1831e+05,8.1374e+05,NaN,NaN,NaN,10706,1081.3
13,17,20731,29853,-1007.9,NaN,NaN,NaN,8439.8,987.59
14,2,34585,45494,315.05,NaN,NaN,NaN,27960,654.81
14,3,1.4603e+05,82190,5.1323e+05,NaN,NaN,NaN,6657.8,983.01
14,6,25787,47315,-1370.3,NaN,NaN,NaN,44821,456.25
14,14,6065,18083,-51267,NaN,NaN,NaN,5938.1,868.81
14,16,44096,32937,-946.73,NaN,NaN,NaN,16237,1068.1
14,18,46890,53330,-216.69,NaN,NaN,NaN,35973,393.92
14,20,33374,48643,930.86,NaN,NaN,NaN,26206,460.57
14,21,38422,38075,-710.06,NaN,NaN,NaN,4706.1,951.77
15,1,34633,45365,343.3,NaN,NaN,NaN,26164,651.59
15,5,38287,37885,-243.39,NaN,NaN,NaN,5307,914.74
15,7,12293,41997,3304.3,NaN,NaN,NaN,24371,350.15
15,16,11774,44063,-1286.6,NaN,NaN,NaN,25493,317.37
16,1,34574,45531,250.23,NaN,NaN,NaN,24223,613.51
16,2,20636,29807,-486.8,NaN,NaN,NaN,9418.3,877.22
16,3,38262,37546,283.94,NaN,NaN,NaN,5586.3,888.03
16,4,88694,65900,2.201e+05,NaN,NaN,NaN,6067,661.28
16,5,2.9442e+05,1.5424e+05,1.0229e+06,NaN,NaN,NaN,32902,631.67
16,8,20764,22996,-4237.5,NaN,NaN,NaN,13151,749.66
16,10,24469,21312,256.44,NaN,NaN,NaN,2470.1,710.88
16,23,43896,32912,-725.39,NaN,NaN,NaN,17252,1004
16,25,27107,24006,-238.98,NaN,NaN,NaN,8958.5,772.31
17,1,34531,45524,284.42,NaN,NaN,NaN,22534,585.09
17,6,30108,34584,661.08,NaN,NaN,NaN,12410,791.33
17,8,26966,23401,90.425,NaN,NaN,NaN,6262.1,757.34
17,15,45908,43600,41.723,NaN,NaN,NaN,27755,805.32
17,16,21161,29274,793.62,NaN,NaN,NaN,10101,883.03
17,18,38600,38097,-948.86,NaN,NaN,NaN,9224.3,856.12
17,19,95550,69035,2.9938e+05,NaN,NaN,NaN,18996,844.02
18,1,40547,45975,24055,NaN,NaN,NaN,8014.9,590.31
18,3,34529,45548,397.13,NaN,NaN,NaN,20897,556.02
18,11,20849,29645,584.7,NaN,NaN,NaN,6182.5,834.62
18,12,28815,28430,-1127,NaN,NaN,NaN,8857.5,774.26
18,13,38683,38181,-1005.1,NaN,NaN,NaN,6831.5,816.78
18,15,47901,44406,3291.2,NaN,NaN,NaN,31074,723.03
18,18,27026,23541,-239.61,NaN,NaN,NaN,6790.7,730.38
18,22,16149,16758,-26340,NaN,NaN,NaN,9293.5,741.78
19,1,33974,43616,-1293.5,NaN,NaN,NaN,8508.1,564.5
19,2,34546,45493,267.23,NaN,NaN,NaN,19343,533.36
19,8,1.3109e+05,76169,4.0894e+05,NaN,NaN,NaN,9525.8,716.24
19,11,22893,36869,883.88,NaN,NaN,NaN,12939,830.57
19,14,25282,44830,-41.853,NaN,NaN,NaN,54966,483.26
19,18,45892,43480,130.41,NaN,NaN,NaN,27576,752.37
19,22,26960,23379,-368.71,NaN,NaN,NaN,5576.6,694.97
20,1,34195,44141,-374.25,NaN,NaN,NaN,10826,546.79
20,2,25361,44999,107.37,NaN,NaN,NaN,53861,459.32
20,3,23951,47660,-245.5,NaN,NaN,NaN,42927,367.55
20,5,34528,45652,8.9174,NaN,NaN,NaN,18672,523.78
20,6,16960,47198,625.57,NaN,NaN,NaN,25112,310.57
20,10,531.49,31559,-41.759,NaN,NaN,NaN,7544.8,143.97
20,18,20831,29222,164.67,NaN,NaN,NaN,10338,744.92
20,21,19728,20004,-50635,NaN,NaN,NaN,8665,696.78
20,24,1.3606e+05,86550,4.4902e+05,NaN,NaN,NaN,32977,659.39
20,25,15228,39738,219.8,NaN,NaN,NaN,24111,501.5
20,26,23173,36794,236.69,NaN,NaN,NaN,12349,795.72
20,29,11649,44075,-941.22,NaN,NaN,NaN,18035,265.31
21,1,25374,45041,104.4,NaN,NaN,NaN,51596,443.66
21,9,1.2761e+05,82541,4.3235e+05,NaN,NaN,NaN,15169,726.88
21,15,40419,47098,835.02,NaN,NaN,NaN,37490,635.79
21,20,34749,45259,925.08,NaN,NaN,NaN,19185,523.24
21,22,23493,29713,-815.73,NaN,NaN,NaN,6853.5,792.95
21,23,22907,36896,904.05,NaN,NaN,NaN,12665,775.25
21,25,39415,28666,-37.115,NaN,NaN,NaN,19263,755.87
21,26,43681,32795,-736.43,NaN,NaN,NaN,13306,832.29
21,30,21436,24495,346.73,NaN,NaN,NaN,9305.1,657.71
22,3,25260,45046,47.09,NaN,NaN,NaN,50069,428.85
22,5,23694,29744,-1077,NaN,NaN,NaN,7286,765.54
22,6,39543,28594,-36.517,NaN,NaN,NaN,21774,739.38
22,19,27460,24738,-659.83,NaN,NaN,NaN,7995.8,649.85
22,26,2.1982e+05,1.2224e+05,7.9521e+05,NaN,NaN,NaN,32904,612.54
22,27,41661,34953,190.42,NaN,NaN,NaN,16427,792.73
22,28,43357,40950,-201.33,NaN,NaN,NaN,13445,776.19
22,29,15431,14094,-72234,NaN,NaN,NaN,8482.8,643.2
22,32,27288,29557,799.31,NaN,NaN,NaN,14569,714.51
23,6,25263,45049,-363.8,NaN,NaN,NaN,48722,415.73
23,9,27950,29525,-238.01,NaN,NaN,NaN,13100,682.01
23,12,43398,33813,-38712,NaN,NaN,NaN,21619,346.58
23,13,39514,28657,-30.28,NaN,NaN,NaN,17932,711.83
23,15,43321,40808,-198.47,NaN,NaN,NaN,12466,751.58
23,16,40419,47258,456.43,NaN,NaN,NaN,38455,569.01
23,24,10827,41157,-379.07,NaN,NaN,NaN,17108,269.63
23,27,24627,28119,-1810.8,NaN,NaN,NaN,14522,717.85
23,28,46156,43184,160.94,NaN,NaN,NaN,25755,650.82
23,30,43704,32728,-603.26,NaN,NaN,NaN,13636,779.91
24,7,1.381e+05,87365,4.5653e+05,NaN,NaN,NaN,30148,568.91
