frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,54823,31908,1.0075e+05,NaN,NaN,NaN,21553,1115.1
1,14,2.5962e+05,1.0355e+05,8.6801e+05,NaN,NaN,NaN,44026,707.36
1,15,12721,28042,-1147.9,NaN,NaN,NaN,30452,856.48
2,4,1.8829e+05,88807,6.5685e+05,NaN,NaN,NaN,24827,1048.8
2,6,49328,52165,-201.75,NaN,NaN,NaN,57632,435.24
2,11,19878,-23824,-1.3628e+05,NaN,NaN,NaN,51037,583.51
3,2,28271,23318,-365.38,NaN,NaN,NaN,38580,881.3
3,8,17484,35158,-925.3,NaN,NaN,NaN,14533,742.56
3,10,1.6739e+05,79881,5.7259e+05,NaN,NaN,NaN,22484,1011
3,13,24273,34315,-965.29,NaN,NaN,NaN,30799,591.29
3,14,28514,4462.3,-44.723,NaN,NaN,NaN,9271.4,696.98
4,4,17253,35083,-599.02,NaN,NaN,NaN,13007,704.99
4,8,8327.4,28190,154.22,NaN,NaN,NaN,27711,547.52
4,12,27184,25793,-813.62,NaN,NaN,NaN,47507,768.41
4,13,2.0606e+05,80860,6.4996e+05,NaN,NaN,NaN,40394,593.75
5,5,12789,30468,329.94,NaN,NaN,NaN,21953,646.72
5,7,33217,21723,498.35,NaN,NaN,NaN,19967,761.43
5,11,1.5039e+05,57172,4.1997e+05,NaN,NaN,NaN,40084,583.08
5,15,9529.6,25981,-1002.4,NaN,NaN,NaN,33341,557.45
6,5,1.9093e+05,74350,5.869e+05,NaN,NaN,NaN,40075,550.83
6,7,1.4493e+05,74842,3.781e+05,NaN,NaN,NaN,23235,605.69
6,9,13510,46008,-371.34,NaN,NaN,NaN,40098,360.73
6,10,23163,28312,-239.85,NaN,NaN,NaN,50437,714.68
6,17,32958,21471,-201.24,NaN,NaN,NaN,8747.9,739.35
7,3,1.9655e+05,76726,6.1019e+05,NaN,NaN,NaN,40252,533.91
7,8,8379,28137,104.38,NaN,NaN,NaN,22619,460.44
7,9,-17737,-11279,-1.3242e+05,NaN,NaN,NaN,25438,496.3
