frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,33297,11687,72371,NaN,NaN,NaN,16144,210.25
1,6,26361,38591,56512,NaN,NaN,NaN,35577,521.63
1,9,1208.3,32339,104.38,NaN,NaN,NaN,30628,543.74
1,11,4272.7,26448,237.72,NaN,NaN,NaN,18950,675.92
1,12,6239.6,33372,-1555.8,NaN,NaN,NaN,35552,516.49
2,1,717.02,1089.1,8.7173,NaN,NaN,NaN,19216,229.32
2,2,14795,4365.6,-969.82,NaN,NaN,NaN,16300,217.64
2,7,6813.5,34119,842.92,NaN,NaN,NaN,33943,497.79
2,8,14961,26391,-1286.7,NaN,NaN,NaN,12065,477.19
2,9,4413.1,26596,265.4,NaN,NaN,NaN,25534,648.24
2,14,14638,18172,241.58,NaN,NaN,NaN,6136.1,403.33
3,6,28848,9865.9,55402,NaN,NaN,NaN,16023,210.45
3,8,1551.5,35386,238.88,NaN,NaN,NaN,27916,400.97
3,10,5425.1,24463,-28124,NaN,NaN,NaN,29890,485.12
3,12,15386,34653,-275.93,NaN,NaN,NaN,29367,349.64
3,13,14210,25663,227.22,NaN,NaN,NaN,2555.7,493.73
3,14,4696.7,26674,-570.62,NaN,NaN,NaN,23929,612.74
3,15,7983.1,29924,-487.67,NaN,NaN,NaN,16397,571.53
3,16,14259,25683,596.58,NaN,NaN,NaN,10364,460.54
4,5,14171,25697,241.37,NaN,NaN,NaN,3621.7,502.81
4,9,6752.4,34150,778.66,NaN,NaN,NaN,30440,476.86
4,10,2753.3,26983,385.78,NaN,NaN,NaN,6080.3,602.39
4,12,1543,35524,212.24,NaN,NaN,NaN,27571,390.91
4,13,-5047.9,7559.3,-98177,NaN,NaN,NaN,34414,356.95
4,14,4427.5,26569,251.69,NaN,NaN,NaN,22784,612.73
4,18,16050,36711,235.12,NaN,NaN,NaN,29387,274.73
4,19,3173.5,34563,-376.68,NaN,NaN,NaN,31754,438.77
4,20,7668.4,28850,-486.94,NaN,NaN,NaN,11291,594.05
5,6,14150,25706,342.62,NaN,NaN,NaN,3802.6,489.93
5,7,6747.1,34059,642.48,NaN,NaN,NaN,32426,465.68
5,9,2.211e+05,1.2102e+05,8.5849e+05,NaN,NaN,NaN,26472,476.08
5,13,16676,5022,4805.7,NaN,NaN,NaN,12433,219.21
5,16,-4919.5,7485.7,-98103,NaN,NaN,NaN,29507,348.7
6,1,765.41,1077.5,7.1532,NaN,NaN,NaN,17332,212.05
6,3,11438,32572,249.05,NaN,NaN,NaN,23314,461.69
6,7,4089.4,26349,813.73,NaN,NaN,NaN,15819,581.87
6,8,3052.5,29012,-17271,NaN,NaN,NaN,31053,453.56
6,9,14246,25563,235.91,NaN,NaN,NaN,4887.9,460.19
6,10,14535,4268.6,-1462.6,NaN,NaN,NaN,13923,204.68
6,15,15485,35017,-228.93,NaN,NaN,NaN,27654,319.71
6,17,5752.6,26715,484.97,NaN,NaN,NaN,11978,578.4
6,21,7916.3,29890,-238.4,NaN,NaN,NaN,16124,546.26
6,22,15434,26651,-475.42,NaN,NaN,NaN,12088,434.16
6,23,15991,36405,-44.835,NaN,NaN,NaN,27222,268.36
7,2,27750,9394.4,50559,NaN,NaN,NaN,14235,206.66
7,3,14101,25698,113.32,NaN,NaN,NaN,3399.3,475.5
7,4,11446,32651,369.17,NaN,NaN,NaN,23744,467.49
7,5,4235.3,26313,814.61,NaN,NaN,NaN,18341,576.8
7,6,6885.5,34234,817.58,NaN,NaN,NaN,31604,446.27
7,14,1028.7,32415,-32.838,NaN,NaN,NaN,21177,464.75
7,20,16018,26872,252.52,NaN,NaN,NaN,9037.1,421.5
8,2,11407,32562,334.68,NaN,NaN,NaN,21993,453.05
8,3,14140,25672,113.58,NaN,NaN,NaN,3276.7,456.03
8,8,14801,4417.6,-1370,NaN,NaN,NaN,11292,196.93
8,11,6799,34166,862.46,NaN,NaN,NaN,29373,441.8
8,12,1147.8,32286,360.73,NaN,NaN,NaN,18843,448.26
8,13,1647.8,35093,403.65,NaN,NaN,NaN,24373,383.17
8,14,15588,34724,12.254,NaN,NaN,NaN,22751,314.8
8,21,7933.8,29883,-515.02,NaN,NaN,NaN,15070,527.76
9,3,11468,32564,332.05,NaN,NaN,NaN,20665,439.91
9,4,15269,4511.5,1128.4,NaN,NaN,NaN,13378,193.53
