frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,4,-2904,-2572.2,-1.7139e+05,NaN,NaN,NaN,8623.1,166.77
1,12,2.2818e+05,1.2394e+05,9.2574e+05,NaN,NaN,NaN,3200.5,129.6
1,13,22150,25197,-1087.8,NaN,NaN,NaN,16977,406.92
1,14,41828,40090,523.86,NaN,NaN,NaN,6630.3,193.31
1,15,24160,37381,170.32,NaN,NaN,NaN,5084.5,210.81
1,19,37188,44310,196.46,NaN,NaN,NaN,8172,183.27
1,22,37511,41135,876.77,NaN,NaN,NaN,7118.7,211.55
1,26,1.2915e+05,69351,4.2468e+05,NaN,NaN,NaN,11769,352.15
2,5,92549,53742,2.7084e+05,NaN,NaN,NaN,12381,308.8
2,18,42559,45171,678.25,NaN,NaN,NaN,7094.7,145.83
2,19,27583,41665,-438.17,NaN,NaN,NaN,7248.7,166.74
3,8,40123,36075,678.29,NaN,NaN,NaN,2585.8,199.5
3,18,42027,39759,100.12,NaN,NaN,NaN,7379.5,174.74
3,23,27542,41902,-1113.1,NaN,NaN,NaN,6672,160.31
3,28,42596,45079,642.54,NaN,NaN,NaN,6054.8,140.34
3,30,13125,19230,-1040.9,NaN,NaN,NaN,738.97,305.19
4,4,24995,25718,-35.489,NaN,NaN,NaN,11150,277
4,7,42577,45145,650.83,NaN,NaN,NaN,5896.2,137.06
4,8,27593,41677,-739.89,NaN,NaN,NaN,7075.7,156.55
4,10,1905.1,6962.8,-89252,NaN,NaN,NaN,24170,224.13
4,15,12686,22921,-8247.2,NaN,NaN,NaN,15474,287.96
4,16,30863,34727,233.22,NaN,NaN,NaN,2146.8,199.61
4,20,44773,42282,242.97,NaN,NaN,NaN,5392.9,137.26
4,21,34001,34252,134.79,NaN,NaN,NaN,2697,201.26
5,6,25004,25749,672.76,NaN,NaN,NaN,11097,270.5
5,13,36459,32838,92.406,NaN,NaN,NaN,957.72,190.99
5,14,22115,25065,-485.1,NaN,NaN,NaN,13920,315.66
5,18,42601,45150,807.93,NaN,NaN,NaN,5406.1,133.47
5,20,23372,30787,-1275.8,NaN,NaN,NaN,14456,234.88
5,25,22935,22132,-13483,NaN,NaN,NaN,6356,248.88
6,9,27585,41569,-605.44,NaN,NaN,NaN,7106.5,150.26
6,15,42523,45148,559.49,NaN,NaN,NaN,5348.9,131.27
6,16,32329,45899,160.43,NaN,NaN,NaN,5938.3,136.35
