frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,51269,35993,8769.7,NaN,NaN,NaN,36064,850.53
1,12,50211,42241,252.4,NaN,NaN,NaN,4962.5,450.42
2,5,45290,33040,-1012.5,NaN,NaN,NaN,24032,995.13
3,5,44517,32951,-750.1,NaN,NaN,NaN,24769,962.39
4,6,43899,32867,-626.95,NaN,NaN,NaN,27158,931.6
4,10,45874,34987,-1347.5,NaN,NaN,NaN,24288,752.32
4,11,13697,13696,-73737,NaN,NaN,NaN,22860,741.7
4,15,49851,45715,-23.199,NaN,NaN,NaN,7268,263.51
5,4,1.3858e+05,72407,3.8499e+05,NaN,NaN,NaN,31448,901.43
5,8,28294,34849,-44.732,NaN,NaN,NaN,11033,607.61
5,13,2.52e+05,1.2782e+05,9.111e+05,NaN,NaN,NaN,21854,790.94
6,6,30069,34715,-1319.5,NaN,NaN,NaN,32396,709.92
6,7,49646,45600,3.903,NaN,NaN,NaN,7416.3,237.88
6,11,29029,39870,-35.765,NaN,NaN,NaN,49295,451.3
7,1,44576,35610,-707.83,NaN,NaN,NaN,49701,718.09
7,5,45034,39165,3.0771,NaN,NaN,NaN,56150,535.34
7,9,49520,45550,-200.63,NaN,NaN,NaN,6557.1,236.07
7,10,30242,34831,-1094.3,NaN,NaN,NaN,36926,690.61
7,11,15626,16319,-64331,NaN,NaN,NaN,17472,631.02
7,12,25360,55553,-44.794,NaN,NaN,NaN,3006.1,152.09
7,14,22872,49665,-14.895,NaN,NaN,NaN,2431.6,164.11
7,15,39601,37775,-709.06,NaN,NaN,NaN,34588,838.26
8,1,44396,35601,-812.21,NaN,NaN,NaN,52066,705.43
8,3,30250,34662,-1507.6,NaN,NaN,NaN,32708,655.87
8,6,29551,40011,-859.73,NaN,NaN,NaN,53566,443.07
8,8,30774,50830,246.3,NaN,NaN,NaN,1772.9,226.65
8,13,39367,37239,697.81,NaN,NaN,NaN,32457,820.82
8,14,43427,32728,-201.61,NaN,NaN,NaN,24633,797.24
9,2,29395,39654,-37.762,NaN,NaN,NaN,45766,419.67
9,5,45018,39393,106.43,NaN,NaN,NaN,54104,481.51
9,7,6868.8,2930.5,-1.134e+05,NaN,NaN,NaN,30139,621.98
9,10,43442,32651,-579.28,NaN,NaN,NaN,20237,769.33
9,11,39323,37455,488.61,NaN,NaN,NaN,29841,770.16
9,15,30803,50666,219.17,NaN,NaN,NaN,1986,220.8
10,2,31149,38914,590.42,NaN,NaN,NaN,52406,529.4
10,5,30565,34911,-1139.3,NaN,NaN,NaN,33174,611.08
10,11,43562,32595,-374.2,NaN,NaN,NaN,17240,721.06
10,14,45566,39457,-1129.9,NaN,NaN,NaN,50429,462.47
10,18,39251,37260,-484.85,NaN,NaN,NaN,29414,748.33
11,3,30483,34865,-1474.8,NaN,NaN,NaN,32063,560.19
11,9,30773,50727,102.09,NaN,NaN,NaN,2865.2,205.98
11,11,29378,39624,-33.987,NaN,NaN,NaN,36495,386.31
11,12,46230,14393,340.21,NaN,NaN,NaN,1060,161.97
12,3,30570,35029,-696.76,NaN,NaN,NaN,35142,553.34
12,8,29631,36740,1993.5,NaN,NaN,NaN,23082,404.7
12,10,43463,32616,-483.81,NaN,NaN,NaN,20040,676.11
12,13,39332,37383,582.24,NaN,NaN,NaN,28458,670.71
13,3,28556,32185,-1492.5,NaN,NaN,NaN,2406.5,456.07
13,5,31040,38832,624.11,NaN,NaN,NaN,38561,449.47
13,7,8246.8,1801.1,-1.1572e+05,NaN,NaN,NaN,21856,607.82
13,16,39355,37370,325.8,NaN,NaN,NaN,27462,645.18
13,19,28760,36461,104.14,NaN,NaN,NaN,23509,389.92
14,1,29999,36648,-632.09,NaN,NaN,NaN,37372,443.74
14,5,31087,38882,637.53,NaN,NaN,NaN,38180,434.5
14,6,29673,32519,2825.3,NaN,NaN,NaN,2431.4,442.09
14,16,28800,36463,220.61,NaN,NaN,NaN,20382,378.73
15,2,30181,37570,-2780,NaN,NaN,NaN,36311,408.24
15,6,39321,37309,573.95,NaN,NaN,NaN,25755,591.43
