frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,3,1.0652e+05,61098,2.2026e+05,NaN,NaN,NaN,10533,766.42
1,5,2.4326e+05,1.2583e+05,7.8999e+05,NaN,NaN,NaN,46652,786.56
1,7,40054,24095,-478.85,NaN,NaN,NaN,3550.9,802.8
1,10,39564,28151,-17.186,NaN,NaN,NaN,9662.9,1070
1,15,24641,21762,544.91,NaN,NaN,NaN,10749,847.87
1,17,53629,43315,-1497.3,NaN,NaN,NaN,14162,546.45
1,18,29153,20140,2.8603,NaN,NaN,NaN,12718,893.17
1,22,41713,42892,87290,NaN,NaN,NaN,21090,324.34
1,24,-4393.6,-13611,-1.3404e+05,NaN,NaN,NaN,10567,767.16
1,25,22267,24507,55.543,NaN,NaN,NaN,14634,713.59
2,4,26500,37036,-600.25,NaN,NaN,NaN,37164,601.65
2,7,24645,21464,16.845,NaN,NaN,NaN,12741,703.28
2,13,51295,38720,100.27,NaN,NaN,NaN,12186,711.39
2,16,22226,24753,-39.559,NaN,NaN,NaN,18486,642.96
2,17,61870,46480,31612,NaN,NaN,NaN,14568,525.45
2,18,30882,20682,183.58,NaN,NaN,NaN,8225.3,768.69
3,1,2.1452e+05,97533,7.1577e+05,NaN,NaN,NaN,4572.3,741.99
3,4,28961,20163,103.3,NaN,NaN,NaN,11500,798.83
3,5,22241,24574,-366.74,NaN,NaN,NaN,13542,638.39
3,10,26541,37010,-601.14,NaN,NaN,NaN,31566,582.65
3,12,80192,41695,2.0246e+05,NaN,NaN,NaN,26746,813.38
3,13,24399,23982,-43129,NaN,NaN,NaN,5584.2,1044.6
3,20,28916,21185,-371.03,NaN,NaN,NaN,16408,816
4,2,13717,-11569,-1.2768e+05,NaN,NaN,NaN,5567.2,711.88
4,3,26660,37024,475.42,NaN,NaN,NaN,28631,553.72
4,4,22211,24589,-198.54,NaN,NaN,NaN,16524,586.9
4,11,30882,20752,257.13,NaN,NaN,NaN,7861.1,705.83
4,16,25327,21937,-1281.3,NaN,NaN,NaN,11562,654.34
4,23,28469,37816,-1222.8,NaN,NaN,NaN,12685,682.13
4,25,30812,44410,-1127.3,NaN,NaN,NaN,16108,766.02
4,29,36332,22001,-809.93,NaN,NaN,NaN,15607,752.96
5,2,39784,24297,330.03,NaN,NaN,NaN,8279.5,700.99
5,5,9811.3,33006,270.69,NaN,NaN,NaN,4240.4,118.08
5,6,11076,-6116.1,-95260,NaN,NaN,NaN,13508,662.2
5,8,51346,38893,103.54,NaN,NaN,NaN,13719,638.36
5,15,26644,36968,346.13,NaN,NaN,NaN,25936,534.58
5,17,30861,44318,-1281.4,NaN,NaN,NaN,16129,742.72
5,20,-7938.1,-30679,-1.8317e+05,NaN,NaN,NaN,19012,631.17
6,1,39764,24346,362.54,NaN,NaN,NaN,5561.8,681.66
6,2,22230,24526,-246.26,NaN,NaN,NaN,13219,554.48
6,11,17165,32903,-1105.2,NaN,NaN,NaN,13990,217.87
6,13,30887,20934,231.51,NaN,NaN,NaN,9123.3,662.44
6,18,26685,8037.9,-1.0677e+05,NaN,NaN,NaN,20526,893.32
7,3,51743,38672,-1444.4,NaN,NaN,NaN,11629,625.25
7,4,39749,24438,378.13,NaN,NaN,NaN,3813.3,659.75
7,5,22274,24569,-41.845,NaN,NaN,NaN,11506,562.96
7,11,33433,36967,-827.88,NaN,NaN,NaN,2415.1,924.18
7,13,44828,56349,3510.1,NaN,NaN,NaN,37771,413.17
7,20,36422,22019,-914.61,NaN,NaN,NaN,10621,690.28
7,26,20916,26719,8.6422,NaN,NaN,NaN,10351,469.09
8,1,22278,24577,-202.06,NaN,NaN,NaN,9581.7,551.02
