frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,3,28070,21550,-550.07,NaN,NaN,NaN,7458.9,476.58
1,6,40644,24535,12.518,NaN,NaN,NaN,2680.2,549.73
1,7,19207,37326,346.39,NaN,NaN,NaN,12068,317.1
1,8,36625,22055,-1326.1,NaN,NaN,NaN,8815.3,544.4
1,13,40705,39806,-779.26,NaN,NaN,NaN,13053,459.13
1,15,44186,27384,-1083.6,NaN,NaN,NaN,5317.2,526.26
1,16,49306,38319,-143.78,NaN,NaN,NaN,15165,303.8
1,18,18540,32148,258.05,NaN,NaN,NaN,7571.4,348.49
1,20,30245,29655,-368.31,NaN,NaN,NaN,4235.6,524.52
1,21,36920,21213,399.33,NaN,NaN,NaN,5359.7,531.44
2,6,47900,29725,-1187.4,NaN,NaN,NaN,5366.3,340.48
2,7,36153,22149,-578.6,NaN,NaN,NaN,4814,406.25
2,9,43945,27389,-1041.5,NaN,NaN,NaN,2371.1,404.35
2,14,27142,27737,602.74,NaN,NaN,NaN,2545.3,344.18
2,17,22301,27143,583.05,NaN,NaN,NaN,3638.7,298.65
2,18,40387,39470,-1049.8,NaN,NaN,NaN,11469,340.17
3,3,43271,34875,485.16,NaN,NaN,NaN,9534,312.78
3,6,19302,36851,404.14,NaN,NaN,NaN,7859.4,192.55
3,7,27691,16001,799.4,NaN,NaN,NaN,998.35,238.03
3,8,45778,29320,-606.73,NaN,NaN,NaN,2968,311.65
3,9,42515,42323,-669.79,NaN,NaN,NaN,13363,223.07
3,11,40646,41676,-939.76,NaN,NaN,NaN,10476,237.67
3,14,29125,40842,-929.71,NaN,NaN,NaN,5560,219.62
3,17,18082,26272,-1066.6,NaN,NaN,NaN,972.85,211.85
4,2,27705,16078,675.35,NaN,NaN,NaN,1644.7,202.6
4,3,29105,26641,198.15,NaN,NaN,NaN,4756.6,245.91
4,6,33084,37662,-1051,NaN,NaN,NaN,7649.9,226.8
4,8,29077,40677,-65.363,NaN,NaN,NaN,4926,188.69
4,11,41634,27051,219.01,NaN,NaN,NaN,6052.8,290
4,12,41459,28022,198.06,NaN,NaN,NaN,5588.3,294.16
4,13,43754,27331,-920.87,NaN,NaN,NaN,3088.3,276.92
4,15,43666,40367,8.8667,NaN,NaN,NaN,12222,205.72
4,18,45673,29166,-604.89,NaN,NaN,NaN,2340,263.23
5,3,43880,41748,-483.68,NaN,NaN,NaN,10907,164.31
5,6,29447,37081,478.15,NaN,NaN,NaN,5223.8,191.85
5,8,41422,27945,6.5807,NaN,NaN,NaN,5111.8,256.41
5,9,46107,43982,-1058.4,NaN,NaN,NaN,7629.4,137.41
5,11,41686,33627,-1285,NaN,NaN,NaN,4204.4,247.81
5,15,1.5096e+05,73607,4.8515e+05,NaN,NaN,NaN,2050.1,222.68
5,24,40570,25140,-491.85,NaN,NaN,NaN,1891,253.75
6,4,29293,37247,669.29,NaN,NaN,NaN,4278.2,172.91
6,7,31504,24072,-1126.3,NaN,NaN,NaN,2553.1,194.63
6,10,41413,28362,-1060.3,NaN,NaN,NaN,3705.5,225.63
6,13,38682,40059,-36.93,NaN,NaN,NaN,7237.1,177.97
6,15,32175,32369,-917.35,NaN,NaN,NaN,2608,196.81
6,18,17968,32715,283.7,NaN,NaN,NaN,3925.6,141.5
6,19,33503,29488,-34455,NaN,NaN,NaN,7431.8,182.75
6,22,22558,30589,-202.21,NaN,NaN,NaN,3393,168.47
6,23,43616,20457,-44.718,NaN,NaN,NaN,1018.1,186.18
7,11,41029,28416,-699.31,NaN,NaN,NaN,3966.6,203.52
7,13,37675,45804,-33.909,NaN,NaN,NaN,6733.3,125.95
7,14,33380,39957,-1046.5,NaN,NaN,NaN,2642.4,160.31
7,19,28893,37419,-1472.5,NaN,NaN,NaN,2199.9,161.75
8,2,1.5681e+05,81560,4.6781e+05,NaN,NaN,NaN,3447.7,178.68
8,5,22289,29681,252.04,NaN,NaN,NaN,2335.4,144.55
8,11,40339,25206,-1128.8,NaN,NaN,NaN,1561.4,182.65
8,12,42705,42768,-1116.9,NaN,NaN,NaN,6809,130.21
9,6,42674,42759,-1016.9,NaN,NaN,NaN,6659.3,122.89
9,7,37515,47050,100.65,NaN,NaN,NaN,5732.2,102.01
9,8,29487,37217,353.91,NaN,NaN,NaN,2974.1,140.37
9,11,44040,41533,-1086.5,NaN,NaN,NaN,7227,130.68
9,12,26862,24291,805.23,NaN,NaN,NaN,1176.8,143.14
9,18,40279,25049,-948.85,NaN,NaN,NaN,1631.5,166.81
10,1,34654,32991,311.15,NaN,NaN,NaN,4304.8,153.46
10,6,32790,28034,-813.48,NaN,NaN,NaN,858.94,153.2
10,8,46684,26512,-487.13,NaN,NaN,NaN,762.95,143.35
10,9,28901,23304,149.7,NaN,NaN,NaN,856.33,140.44
10,10,18003,32862,224.74,NaN,NaN,NaN,3440.8,112.37
10,13,44847,35782,-1125.9,NaN,NaN,NaN,2348.6,144.93
10,14,28638,45056,-239.83,NaN,NaN,NaN,4584.5,100.39
11,3,43598,40502,-44.845,NaN,NaN,NaN,6701.3,120.83
11,6,40595,24184,347.84,NaN,NaN,NaN,641.36,149.75
11,8,29869,46950,121.18,NaN,NaN,NaN,3188.1,89.902
11,10,38599,26547,-949.37,NaN,NaN,NaN,839.77,156.09
11,12,28727,45041,-144.44,NaN,NaN,NaN,3591.4,97.296
12,6,24761,21194,463.5,NaN,NaN,NaN,485.97,119.83
12,8,40543,24237,319.92,NaN,NaN,NaN,1296.3,144.1
