frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,7,34353,55610,-1148.9,NaN,NaN,NaN,31044,785.95
1,8,2.9531e+05,1.4883e+05,1.0898e+06,NaN,NaN,NaN,10206,848.99
1,9,39264,26582,328.11,NaN,NaN,NaN,3398.5,840.96
1,15,1895.8,-25309,-1.8743e+05,NaN,NaN,NaN,12603,812.4
1,21,37623,18562,357.66,NaN,NaN,NaN,5873.5,750.58
1,22,31897,35844,73.943,NaN,NaN,NaN,32400,743.96
1,23,13204,47272,-1137.2,NaN,NaN,NaN,22011,613.87
1,27,18028,42960,624.18,NaN,NaN,NaN,18160,930.27
1,28,43960,37905,244.87,NaN,NaN,NaN,31175,370.16
2,8,27216,45554,-1071.2,NaN,NaN,NaN,10774,1195.3
2,12,9728.9,8700.3,-99253,NaN,NaN,NaN,3671.7,794.9
2,13,37611,18506,294.77,NaN,NaN,NaN,6468.1,691.07
2,14,18112,43193,492.51,NaN,NaN,NaN,18484,884.41
2,15,41648,22852,595.58,NaN,NaN,NaN,24677,686.49
2,16,2.2988e+05,1.0675e+05,7.7656e+05,NaN,NaN,NaN,11882,740.77
2,17,-14020,8495.8,-1.3809e+05,NaN,NaN,NaN,18772,671.66
2,20,33246,38263,-1027,NaN,NaN,NaN,8301.6,664.47
2,23,29546,27097,-201.46,NaN,NaN,NaN,31362,777.57
2,26,31886,35677,248.97,NaN,NaN,NaN,27493,684.06
2,27,42454,27812,-490.23,NaN,NaN,NaN,16088,643.15
2,30,25987,65788,-1271.1,NaN,NaN,NaN,52866,495.29
2,33,44058,37680,189.28,NaN,NaN,NaN,30126,346.05
3,2,33186,57096,-815.75,NaN,NaN,NaN,51566,745.82
3,5,14243,15175,-76214,NaN,NaN,NaN,7153.1,749.32
3,6,23458,21899,-1284.8,NaN,NaN,NaN,4316.8,566.05
3,9,39661,20473,-7920.5,NaN,NaN,NaN,23578,655.94
3,11,40050,27496,58.374,NaN,NaN,NaN,16210,709.72
3,12,42445,27758,-470.36,NaN,NaN,NaN,17210,618.28
3,14,29448,27008,-254.74,NaN,NaN,NaN,30266,734.57
3,26,26471,45464,-814.42,NaN,NaN,NaN,13450,1165
4,4,22998,27349,-32473,NaN,NaN,NaN,4365.6,717.54
4,6,42429,27777,5870.4,NaN,NaN,NaN,9690.2,685.01
4,9,26549,49609,-25710,NaN,NaN,NaN,53303,787.89
4,10,42427,27857,-176.25,NaN,NaN,NaN,18093,598.95
4,15,23686,22062,-1023.3,NaN,NaN,NaN,4388.7,544.16
4,20,37351,32519,664.3,NaN,NaN,NaN,33395,593.05
4,23,87006,38776,1.9071e+05,NaN,NaN,NaN,10241,610.33
4,24,33187,38194,-1093.3,NaN,NaN,NaN,9409.8,600.1
4,27,37376,39735,192.99,NaN,NaN,NaN,13544,439.18
4,28,42421,22552,385.84,NaN,NaN,NaN,22243,563.32
4,32,21729,27350,-373.96,NaN,NaN,NaN,9520,469.88
4,34,46376,53098,79116,NaN,NaN,NaN,10580,1110.6
5,5,40039,27516,78.2,NaN,NaN,NaN,12249,655.05
5,6,42441,27725,-321.28,NaN,NaN,NaN,18355,578.72
5,10,37165,32982,-201.53,NaN,NaN,NaN,35472,565.37
5,13,19412,45161,92.681,NaN,NaN,NaN,33201,870.11
5,14,28169,32636,-12480,NaN,NaN,NaN,11777,655.81
5,19,29342,26953,-349.48,NaN,NaN,NaN,23830,669.98
5,20,22352,29551,-368.34,NaN,NaN,NaN,10400,508.35
5,23,31987,35720,251.31,NaN,NaN,NaN,26032,600.82
5,25,67796,50173,1.7668e+05,NaN,NaN,NaN,5129.8,643.2
5,33,37440,18647,106.29,NaN,NaN,NaN,2293.2,617.71
6,2,28998,49688,-1376.1,NaN,NaN,NaN,24346,1077.9
6,3,37074,32705,-43.746,NaN,NaN,NaN,30759,544.23
6,4,41801,22789,-695,NaN,NaN,NaN,26096,560.89
6,5,40008,27542,242.73,NaN,NaN,NaN,11056,616.01
6,6,28461,34114,-8067.7,NaN,NaN,NaN,2440.3,655.2
6,8,19249,44904,-482.47,NaN,NaN,NaN,30284,816.39
6,9,23747,32043,-1355.1,NaN,NaN,NaN,10230,577.26
6,11,42456,27783,-480.01,NaN,NaN,NaN,17956,541.68
6,12,26333,45422,-1106,NaN,NaN,NaN,8773,1065.6
6,18,18525,43054,-628.19,NaN,NaN,NaN,10607,732.35
6,19,34299,36070,6555.5,NaN,NaN,NaN,23156,567.73
6,20,32159,53950,-1286.9,NaN,NaN,NaN,15713,850.98
7,2,36045,52424,27082,NaN,NaN,NaN,25260,1047.2
7,3,29390,27017,-24.053,NaN,NaN,NaN,23541,603.42
7,4,41648,22973,808.47,NaN,NaN,NaN,24568,546.95
7,5,15035,46704,-1375.1,NaN,NaN,NaN,9153.5,561.44
7,6,84200,51837,1.868e+05,NaN,NaN,NaN,30895,518.61
7,7,40074,27581,118.45,NaN,NaN,NaN,13836,581.19
7,12,52397,43159,79499,NaN,NaN,NaN,21664,540.19
7,15,42471,27604,-888.79,NaN,NaN,NaN,14293,535.89
7,22,13541,47602,-47.606,NaN,NaN,NaN,13650,491.98
7,24,15684,3378.7,-86046,NaN,NaN,NaN,8605.4,638.01
7,26,43033,32722,238,NaN,NaN,NaN,28428,413.86
8,1,40005,27530,105.48,NaN,NaN,NaN,11279,565.14
8,4,37406,33083,-464.18,NaN,NaN,NaN,33731,476.29
8,6,31643,50855,10794,NaN,NaN,NaN,28038,1017.8
8,8,19305,44900,-534.21,NaN,NaN,NaN,28809,743.18
8,9,29404,27024,-50.884,NaN,NaN,NaN,23109,579.07
8,11,14997,46651,-1292.1,NaN,NaN,NaN,4003.4,534.54
8,13,30390,37021,-34.51,NaN,NaN,NaN,3506.8,587.54
8,14,1.0715e+05,59402,3.0608e+05,NaN,NaN,NaN,16019,597.57
8,15,41655,23020,792.9,NaN,NaN,NaN,22966,524.26
8,17,68053,46413,1.6285e+05,NaN,NaN,NaN,13148,533.62
8,19,74154,52198,1.6843e+05,NaN,NaN,NaN,21774,520.31
8,28,42559,27754,-600.97,NaN,NaN,NaN,17050,498.31
9,1,19263,44379,0.55915,NaN,NaN,NaN,24344,703.69
9,2,15063,46611,-1369.5,NaN,NaN,NaN,2113.8,521.53
9,5,39998,27495,211.67,NaN,NaN,NaN,11426,534.2
9,6,30843,8302.1,-51680,NaN,NaN,NaN,18036,495.55
9,13,29466,27107,-37.338,NaN,NaN,NaN,22007,562.29
9,16,37414,33192,-487.22,NaN,NaN,NaN,32759,453.93
9,18,43107,32725,331.11,NaN,NaN,NaN,24547,368.36
9,23,24261,28979,-1126.4,NaN,NaN,NaN,16698,462.3
9,24,40079,38099,29523,NaN,NaN,NaN,22565,499.04
9,25,37148,27222,52341,NaN,NaN,NaN,3782.1,432
9,32,42491,27823,-607.45,NaN,NaN,NaN,16109,470.12
9,33,1.6744e+05,85039,5.5511e+05,NaN,NaN,NaN,16843,574.48
10,3,39880,27544,232.88,NaN,NaN,NaN,12763,509.1
10,4,30461,37084,-103.34,NaN,NaN,NaN,3716.3,537.37
10,6,39640,38021,27921,NaN,NaN,NaN,23307,474.36
10,7,18448,43292,-1068.2,NaN,NaN,NaN,14385,620.9
10,10,41603,23003,438.2,NaN,NaN,NaN,16837,474.31
10,13,15057,46658,-1385.6,NaN,NaN,NaN,1701.5,504.46
10,15,43120,32826,222.94,NaN,NaN,NaN,22131,348.65
10,25,29427,27045,122.93,NaN,NaN,NaN,20648,535.45
10,28,2.3086e+05,1.3254e+05,8.699e+05,NaN,NaN,NaN,17102,665.49
10,30,37241,32956,-241.35,NaN,NaN,NaN,29080,442.31
10,33,41122,21321,-969.32,NaN,NaN,NaN,12059,483.12
11,1,22800,20178,-4408.3,NaN,NaN,NaN,8957.4,419.14
11,2,19227,44390,-17.907,NaN,NaN,NaN,20490,650.05
11,6,73656,40698,1.3414e+05,NaN,NaN,NaN,8760.7,501.29
11,8,43177,32005,3.9447,NaN,NaN,NaN,18929,356.33
11,16,37277,33072,-373.03,NaN,NaN,NaN,31828,414.05
11,17,32128,54188,246.58,NaN,NaN,NaN,17639,677.99
11,20,42658,28095,-801.44,NaN,NaN,NaN,15407,424.29
11,23,41514,23091,105.31,NaN,NaN,NaN,15936,466.06
11,25,23736,50506,-543.06,NaN,NaN,NaN,11236,881.53
11,26,29547,27148,-372.93,NaN,NaN,NaN,17264,506.36
11,30,1.2698e+05,74514,3.8615e+05,NaN,NaN,NaN,15312,457.09
11,35,29732,34907,-968.61,NaN,NaN,NaN,6535,489.16
12,2,19312,44406,104.2,NaN,NaN,NaN,18972,631.01
12,3,43124,32777,113.22,NaN,NaN,NaN,20052,321.41
12,7,1.7301e+05,1.1026e+05,5.9385e+05,NaN,NaN,NaN,22697,907.79
12,11,31105,27945,296.52,NaN,NaN,NaN,18492,491.25
12,13,41474,22919,107.5,NaN,NaN,NaN,14802,448.63
12,14,29607,27188,611.33,NaN,NaN,NaN,18996,483.61
12,16,34079,57067,-1500.4,NaN,NaN,NaN,21301,511.45
12,19,23699,50477,-202.23,NaN,NaN,NaN,9880.1,856.65
12,22,34568,32509,97.137,NaN,NaN,NaN,21193,430.42
12,25,1.0123e+05,82543,2.8019e+05,NaN,NaN,NaN,18198,703.06
13,1,21744,44115,11073,NaN,NaN,NaN,2623.5,539.58
13,2,19243,44802,-238,NaN,NaN,NaN,16390,609.52
13,5,26228,45167,-1125.6,NaN,NaN,NaN,4114.3,836.04
13,7,-16583,-10898,-1.9427e+05,NaN,NaN,NaN,4096,743.32
13,9,37742,58234,12323,NaN,NaN,NaN,18987,503.91
13,13,10464,50124,-927.77,NaN,NaN,NaN,12463,292.62
13,14,41564,23045,112.42,NaN,NaN,NaN,14916,428.35
13,17,24416,29005,-1127.8,NaN,NaN,NaN,12912,395.68
13,18,2.2384e+05,1.346e+05,7.8631e+05,NaN,NaN,NaN,14901,670.52
13,20,1.6193e+05,1.0556e+05,5.4809e+05,NaN,NaN,NaN,22497,881.44
13,21,31105,27887,825.46,NaN,NaN,NaN,15957,472.97
13,23,35411,33901,656.35,NaN,NaN,NaN,25614,379.07
13,25,43253,32029,209.75,NaN,NaN,NaN,20013,326.49
13,28,11885,49427,-37.388,NaN,NaN,NaN,14152,353.77
13,32,18666,-2995.1,-1.0767e+05,NaN,NaN,NaN,9049.3,445.71
14,4,18022,47651,9880.6,NaN,NaN,NaN,1361.8,448.09
14,5,41509,22935,165.09,NaN,NaN,NaN,14685,419.77
14,6,1.4076e+05,96664,4.6175e+05,NaN,NaN,NaN,22887,863.22
14,18,77174,53755,2.1535e+05,NaN,NaN,NaN,7876.8,416.06
14,20,37417,33260,-191.32,NaN,NaN,NaN,29886,361.83
14,22,10413,50103,-718.55,NaN,NaN,NaN,12346,284.92
14,25,23487,21978,-1492.2,NaN,NaN,NaN,4221.2,357.01
14,32,78019,36269,1.4499e+05,NaN,NaN,NaN,11397,404.43
15,2,1.0189e+05,77384,3.3906e+05,NaN,NaN,NaN,3820.7,510.51
15,3,35261,33964,563.21,NaN,NaN,NaN,22773,359.93
15,4,51992,61602,1.48e+05,NaN,NaN,NaN,1292.6,433.69
15,5,37396,32752,-684.02,NaN,NaN,NaN,28418,369.56
15,9,41438,23190,5.798,NaN,NaN,NaN,13570,403.78
15,12,34674,38629,-457.43,NaN,NaN,NaN,2934.9,362.21
15,13,32068,53790,-200.11,NaN,NaN,NaN,13637,621.69
15,16,40152,27609,-258.9,NaN,NaN,NaN,12015,427.47
15,23,43213,32613,248.48,NaN,NaN,NaN,19141,301.14
15,27,79152,75199,1.8036e+05,NaN,NaN,NaN,19035,483.92
16,3,18328,43244,-995.22,NaN,NaN,NaN,11205,509.9
16,5,1.0422e+05,58254,2.9432e+05,NaN,NaN,NaN,14302,425.26
16,8,1.1331e+05,68982,3.6426e+05,NaN,NaN,NaN,9123.5,385.29
16,10,25070,55182,155.18,NaN,NaN,NaN,31866,744.07
16,12,41434,23045,-201.67,NaN,NaN,NaN,12438,400.55
16,13,37348,32819,-599.16,NaN,NaN,NaN,27967,352.65
16,14,21582,43674,-19217,NaN,NaN,NaN,18853,818.35
16,20,26710,54750,366.68,NaN,NaN,NaN,28735,776.5
16,22,29761,10661,-61561,NaN,NaN,NaN,11800,355.6
16,23,11739,49427,244.13,NaN,NaN,NaN,11906,328.19
16,25,43138,32128,-503.56,NaN,NaN,NaN,19126,303.44
16,26,29250,51361,190.98,NaN,NaN,NaN,10233,753.32
17,7,37399,32231,663.43,NaN,NaN,NaN,26114,349.54
17,9,28625,9125,-66990,NaN,NaN,NaN,12081,341.09
17,10,41465,23140,-44.485,NaN,NaN,NaN,11464,378.32
17,17,32094,53871,-919.29,NaN,NaN,NaN,14131,602.44
17,20,18022,43249,-606.2,NaN,NaN,NaN,10725,492.63
17,24,24890,55154,-324.4,NaN,NaN,NaN,27923,705.94
18,4,1.0642e+05,59226,3.0356e+05,NaN,NaN,NaN,13211,394.93
18,7,37419,32680,-486.26,NaN,NaN,NaN,26636,328.37
18,12,32358,33749,-1117.4,NaN,NaN,NaN,17091,348.37
18,13,17904,42935,-594.75,NaN,NaN,NaN,3120.3,456.41
18,15,39120,25775,-3446.1,NaN,NaN,NaN,9303.4,382.25
18,16,32031,53704,-484.68,NaN,NaN,NaN,12791,589
18,19,10499,50037,-924.96,NaN,NaN,NaN,9388.3,263.21
18,20,25278,51603,675.55,NaN,NaN,NaN,21603,758.2
18,30,24374,28944,-1110.3,NaN,NaN,NaN,12125,335.81
19,2,27789,23294,-15694,NaN,NaN,NaN,13915,386.54
19,4,24892,55131,-394.42,NaN,NaN,NaN,24428,644.57
19,6,22226,45981,-198.4,NaN,NaN,NaN,14648,626.75
19,9,41482,23554,-199.07,NaN,NaN,NaN,6957.6,355.85
19,10,18024,43064,-1039.8,NaN,NaN,NaN,6902.4,445.4
19,18,21625,27343,-608.64,NaN,NaN,NaN,2313.4,278.75
19,25,58542,34358,71227,NaN,NaN,NaN,7823.9,373.23
19,29,32090,53551,-473.58,NaN,NaN,NaN,10500,555.35
19,32,32060,57215,354.47,NaN,NaN,NaN,29631,489.2
19,34,11782,49436,227.02,NaN,NaN,NaN,12319,292.65
20,2,31194,27907,932.86,NaN,NaN,NaN,15434,377.11
20,3,24650,50371,36395,NaN,NaN,NaN,2133.8,373.23
20,7,41552,23452,-4.9554,NaN,NaN,NaN,6629.9,347.27
20,17,21683,27105,47.99,NaN,NaN,NaN,2488.6,276.39
20,19,11845,48582,-163.56,NaN,NaN,NaN,9893.4,288.22
20,22,23123,57313,-33.549,NaN,NaN,NaN,12127,532.44
20,23,22426,45927,-726.47,NaN,NaN,NaN,14285,602.21
20,27,25475,51754,248.14,NaN,NaN,NaN,20573,691.15
20,31,40050,27519,103.19,NaN,NaN,NaN,9174.7,361.52
20,33,17981,43078,-812.61,NaN,NaN,NaN,4012.1,422.47
21,1,15028,46671,-1496.8,NaN,NaN,NaN,3947.4,369.11
21,4,19306,45256,101.52,NaN,NaN,NaN,17189,492.06
21,11,25814,46898,9659.8,NaN,NaN,NaN,12665,601.32
21,15,41496,23616,-200.08,NaN,NaN,NaN,4142.4,334.67
21,20,18249,43650,-490.61,NaN,NaN,NaN,6853.5,430.39
21,22,24169,28979,-715.21,NaN,NaN,NaN,13467,316.06
21,30,11864,48599,28.507,NaN,NaN,NaN,11325,300.48
21,33,32020,53276,-163.51,NaN,NaN,NaN,6023.2,524.5
22,1,19298,45318,204.21,NaN,NaN,NaN,14366,484.43
22,2,55026,44622,1.2479e+05,NaN,NaN,NaN,11299,326.35
22,3,24844,55029,-487.22,NaN,NaN,NaN,23993,596.82
22,5,-9449.8,1554.4,-1.5765e+05,NaN,NaN,NaN,13308,570.7
22,8,28227,51881,51402,NaN,NaN,NaN,3230.2,367.64
22,9,21686,27137,192.3,NaN,NaN,NaN,3020.2,264.63
22,14,31132,27844,815.81,NaN,NaN,NaN,13585,349.06
22,16,7085.1,42160,-23060,NaN,NaN,NaN,13172,292.28
22,25,30304,32784,103.06,NaN,NaN,NaN,8262.8,325.04
