frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
2,1,759.11,14852,120.39,NaN,NaN,NaN,52171,468.43
4,1,757.63,15105,203.39,NaN,NaN,NaN,39460,386.29
6,2,9262.9,1242.7,117.32,NaN,NaN,NaN,43142,481.83
7,3,9275.4,1213.9,122.97,NaN,NaN,NaN,38927,454.43
7,5,26025,25042,3.6254,NaN,NaN,NaN,40359,586.11
8,2,952.51,14195,323.43,NaN,NaN,NaN,35607,341.49
8,3,-34721,-35051,-1.7835e+05,NaN,NaN,NaN,31282,313.79
8,5,-18160,-23268,-1.1392e+05,NaN,NaN,NaN,10551,406.75
8,6,23453,21776,-1181.1,NaN,NaN,NaN,23871,520.81
10,6,15999,1465.8,312.66,NaN,NaN,NaN,28145,319
11,1,799.61,14498,88.286,NaN,NaN,NaN,31020,293.52
12,2,9567,1267.7,-479.02,NaN,NaN,NaN,30336,352.14
13,1,9403.3,1239.4,-246.48,NaN,NaN,NaN,26388,338.23
13,6,29874,21135,-1072.1,NaN,NaN,NaN,17610,405.77
14,2,771.44,14477,-22.54,NaN,NaN,NaN,26012,253.49
15,2,9710.1,1201.8,-239.49,NaN,NaN,NaN,25779,288.55
16,1,9660,1134.2,217.41,NaN,NaN,NaN,23309,297.33
16,2,723.19,14485,-37.871,NaN,NaN,NaN,21539,251.59
17,1,647.66,15073,362.07,NaN,NaN,NaN,19813,239.48
18,2,643.92,15110,317.24,NaN,NaN,NaN,19627,226.68
19,1,9469.5,1168.2,-53.035,NaN,NaN,NaN,22300,268.34
19,3,23447,23999,-2.9258,NaN,NaN,NaN,11991,315.07
19,4,665.43,15165,152.33,NaN,NaN,NaN,18499,232.7
20,1,9654.8,1080.8,-370.62,NaN,NaN,NaN,20010,273.67
20,2,1091.5,14490,-1032.9,NaN,NaN,NaN,18894,242.62
20,3,23387,24085,-230.13,NaN,NaN,NaN,10963,295.07
21,1,9648.8,1174.1,-199,NaN,NaN,NaN,22056,253.37
21,3,23676,24782,-236.63,NaN,NaN,NaN,10899,295.38
21,5,9550.1,1607.3,-609.11,NaN,NaN,NaN,15596,251.34
22,1,597.44,13780,-42.325,NaN,NaN,NaN,19776,232
22,6,23505,24385,-1022.8,NaN,NaN,NaN,10683,284.33
23,2,865.83,15022,-485.21,NaN,NaN,NaN,20401,217.52
23,3,23540,24524,-1296.4,NaN,NaN,NaN,10145,280.59
24,1,749.05,14598,-364.48,NaN,NaN,NaN,21659,226.45
24,2,23344,24174,-738.4,NaN,NaN,NaN,10407,277.03
24,7,26338,26042,-622.78,NaN,NaN,NaN,17930,283.59
25,1,712.83,14528,-374.95,NaN,NaN,NaN,19997,213.39
25,4,25468,26507,428.14,NaN,NaN,NaN,13815,261.64
26,1,722.92,14600,-368.53,NaN,NaN,NaN,18477,220.28
26,2,9951.5,1012,576.17,NaN,NaN,NaN,11896,233.8
27,1,686.53,14605,-372.42,NaN,NaN,NaN,18905,219.54
27,5,25532,26535,398.03,NaN,NaN,NaN,11427,255.85
27,6,16348,2022.9,-200.81,NaN,NaN,NaN,13847,203.98
28,1,872.85,14713,-686.92,NaN,NaN,NaN,20916,217.87
29,4,10064,1093,583.1,NaN,NaN,NaN,10693,225.42
30,1,810.05,14585,-483.05,NaN,NaN,NaN,21953,213.33
30,4,10223,863.47,884.74,NaN,NaN,NaN,10203,202.81
30,5,15873,1753.6,266.21,NaN,NaN,NaN,11451,192.06
31,1,1026.1,14741,-705.08,NaN,NaN,NaN,22058,210.11
32,1,894.76,14619,-437.23,NaN,NaN,NaN,22070,205.57
33,1,969.25,14763,-600.5,NaN,NaN,NaN,19917,207.34
34,1,860.61,14627,-431.67,NaN,NaN,NaN,17863,203.01
34,3,25212,18341,325.69,NaN,NaN,NaN,7761.5,233.56
34,4,9850.4,1254.7,-12.485,NaN,NaN,NaN,11639,208.88
35,1,942.87,14644,-482.43,NaN,NaN,NaN,16809,197.12
35,3,25239,18409,267.02,NaN,NaN,NaN,6686.9,230.74
35,4,10097,1103.3,-175.96,NaN,NaN,NaN,10215,202.08
36,1,808.88,14646,-363.65,NaN,NaN,NaN,15387,195.28
36,3,6057.1,-4271.9,-16571,NaN,NaN,NaN,7420.6,210.75
36,4,22703,34260,156.58,NaN,NaN,NaN,5862.7,177.29
37,1,1039.7,14644,-712.45,NaN,NaN,NaN,13738,194.99
37,3,691.27,13595,-27.525,NaN,NaN,NaN,12383,202.03
37,4,9912.2,923.47,230.22,NaN,NaN,NaN,7865.3,207.3
38,1,795.52,14576,-40.791,NaN,NaN,NaN,14110,191.27
39,1,820.93,14532,-231.86,NaN,NaN,NaN,12153,189.97
39,3,2632.2,9125,-522.39,NaN,NaN,NaN,4946.6,218.26
40,1,902.37,14713,-248.54,NaN,NaN,NaN,11909,185.59
41,1,4737.5,11351,304.51,NaN,NaN,NaN,10687,198.34
41,2,900.26,14584,-484.43,NaN,NaN,NaN,12739,189.58
42,2,925.65,14401,-408.14,NaN,NaN,NaN,11527,192.34
42,3,4911.3,11136,613.13,NaN,NaN,NaN,9698.9,193.88
42,5,5132.8,8324.6,-389.66,NaN,NaN,NaN,5274.9,209.23
43,1,1032,14712,-509.11,NaN,NaN,NaN,12471,185.06
43,2,-26614,-32295,-1.5674e+05,NaN,NaN,NaN,11929,190.65
44,1,1051.6,14803,-807.93,NaN,NaN,NaN,10627,179.43
44,4,4524.5,11303,-1294.1,NaN,NaN,NaN,7664.9,189.41
45,1,4749.5,11997,98.376,NaN,NaN,NaN,8577.2,179.14
45,2,1052.1,14641,-593.31,NaN,NaN,NaN,9809.7,176.37
46,1,1038.9,14357,-634.13,NaN,NaN,NaN,8981.6,178.78
46,2,1217.9,14976,-689.92,NaN,NaN,NaN,8608,172.24
46,4,4345.1,12346,555.75,NaN,NaN,NaN,8775.3,179.34
46,6,5444.2,8401.7,-947.98,NaN,NaN,NaN,3730.7,191.53
47,1,1069.6,14926,403.37,NaN,NaN,NaN,11696,172.5
47,2,6184.4,-3848.2,-14832,NaN,NaN,NaN,6247.2,176.45
48,1,1319.9,14680,-473.41,NaN,NaN,NaN,11234,177.05
49,4,791.92,13502,-364.86,NaN,NaN,NaN,7734.6,177.72
50,2,1262,14545,-600.66,NaN,NaN,NaN,10179,178.73
50,3,5565.2,8831.8,126.13,NaN,NaN,NaN,3788.9,186.6
51,1,1194.3,14782,110.94,NaN,NaN,NaN,9135.1,174.61
52,1,1029.4,14755,98.974,NaN,NaN,NaN,9988.5,178.63
52,2,2727.3,9599.8,-34.562,NaN,NaN,NaN,4982.3,199.34
53,1,1191,14765,238.49,NaN,NaN,NaN,10465,178.37
53,2,-3290.5,-2225.7,-38091,NaN,NaN,NaN,4186.7,196.53
53,7,28426,25376,233.13,NaN,NaN,NaN,3907.9,173.7
54,3,28307,25387,-261.31,NaN,NaN,NaN,4433.1,170.14
54,4,5098.5,8205.5,164.78,NaN,NaN,NaN,3829.3,192.57
55,1,1417.3,14819,-401.17,NaN,NaN,NaN,11012,177.12
56,2,4345.4,12369,482.32,NaN,NaN,NaN,7016.9,178.47
56,5,28170,25496,-1062,NaN,NaN,NaN,3774.7,167.91
57,1,1235,14485,245.75,NaN,NaN,NaN,8896.6,173.17
57,2,4232.1,12210,281.62,NaN,NaN,NaN,7188.2,177.07
58,1,1112.1,14366,-39.063,NaN,NaN,NaN,8802.8,169.79
58,2,28285,25400,31.499,NaN,NaN,NaN,3921.4,167.1
59,1,887.92,14474,-39.037,NaN,NaN,NaN,8311.5,171.13
59,3,4127.2,12280,477.72,NaN,NaN,NaN,5365.2,172.01
60,1,839.11,14462,-40.409,NaN,NaN,NaN,8146.5,170.32
60,2,17186,3277.3,25754,NaN,NaN,NaN,4423.6,171.64
60,3,570.3,13316,-244.93,NaN,NaN,NaN,6287.3,177.46
61,1,1165.1,14873,-639.3,NaN,NaN,NaN,7102,167.78
61,2,24904,6698.2,59253,NaN,NaN,NaN,5088.2,175.26
61,5,4157.9,12171,460.69,NaN,NaN,NaN,6137.5,170.09
62,1,946.53,14286,52.09,NaN,NaN,NaN,7925.1,165.76
62,3,-10994,-27359,-99755,NaN,NaN,NaN,5759.1,166.58
63,1,1040.5,14042,229.45,NaN,NaN,NaN,8968.6,173.15
64,1,1049.4,14495,-375.17,NaN,NaN,NaN,8370.8,163.45
65,5,4036.3,12163,247.96,NaN,NaN,NaN,6826.7,149.52
65,6,19330,16495,63848,NaN,NaN,NaN,6138.1,151.78
66,2,93868,35797,3.4531e+05,NaN,NaN,NaN,4845.4,170.71
67,1,9314.5,655.23,-1511.4,NaN,NaN,NaN,3533.2,167.44
68,1,1055.3,14613,-949.34,NaN,NaN,NaN,4683.9,158.53
69,3,4214,8885.1,-943.69,NaN,NaN,NaN,3747.5,171.55
71,2,4691.5,8838,163.86,NaN,NaN,NaN,3885.3,167.35
