frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,5,15520,9825,-1016.5,NaN,NaN,NaN,15790,367.79
1,7,10224,17393,-976.43,NaN,NaN,NaN,10143,303.72
1,11,9005,9083.2,-1371.3,NaN,NaN,NaN,3545.2,353.35
1,17,13753,10172,-38.011,NaN,NaN,NaN,11509,376.87
2,6,8823.6,22055,-701.16,NaN,NaN,NaN,19392,222.13
2,7,15505,9367.7,793.03,NaN,NaN,NaN,9495.3,366.16
2,8,6448.6,25998,793.02,NaN,NaN,NaN,9875.6,169.21
2,14,6770.5,10946,473.68,NaN,NaN,NaN,3718.9,318.38
2,16,79036,38519,2.7141e+05,NaN,NaN,NaN,6568.7,362.26
2,19,13754,10458,-222.8,NaN,NaN,NaN,11402,367.48
3,2,15315,9730.1,-1366.7,NaN,NaN,NaN,13262,335.68
3,5,19616,20398,-1055.9,NaN,NaN,NaN,15233,184.67
3,13,2993.5,19171,417.52,NaN,NaN,NaN,8598.6,209.17
4,5,15431,10005,-662.75,NaN,NaN,NaN,12902,347.25
4,9,16069,20834,-960.42,NaN,NaN,NaN,13414,211.85
4,10,13645,10184,-41.618,NaN,NaN,NaN,9538.6,349.41
4,11,6879.5,11012,-39.72,NaN,NaN,NaN,3896.5,304.9
4,13,20156,26592,41438,NaN,NaN,NaN,17873,206.09
4,18,13098,16489,-960.89,NaN,NaN,NaN,9216.6,290.27
5,6,15319,9852.3,-1139.1,NaN,NaN,NaN,13151,328.31
5,9,5387.3,20186,-373.17,NaN,NaN,NaN,13799,216.85
5,11,6919.4,11526,-74.651,NaN,NaN,NaN,4945,298.7
5,12,13923,10739,-484.06,NaN,NaN,NaN,11607,335.91
5,15,8653.4,21947,-363.68,NaN,NaN,NaN,16023,208.45
6,1,19680,20397,-1104.7,NaN,NaN,NaN,14198,178.65
6,2,15366,9843.5,-1286,NaN,NaN,NaN,12452,322.48
6,6,8827.9,21939,-450.04,NaN,NaN,NaN,16322,210.98
6,8,6797,11173,36.455,NaN,NaN,NaN,4590.2,295.16
7,1,15379,9772.9,-945.65,NaN,NaN,NaN,13015,317.58
7,3,19599,20360,-1291.8,NaN,NaN,NaN,13867,177.45
7,5,1.3813e+05,76028,5.2578e+05,NaN,NaN,NaN,17463,208.65
7,8,6877,10916,260.84,NaN,NaN,NaN,4015.2,292.2
7,9,8054.1,17851,-1291.2,NaN,NaN,NaN,9043.1,250.78
7,18,5584.1,19592,933.58,NaN,NaN,NaN,12328,218.75
8,2,15399,9840.8,-985.65,NaN,NaN,NaN,13447,311.51
8,8,6404.5,26034,226.3,NaN,NaN,NaN,7291.5,154.28
8,10,2.3944e+05,1.1944e+05,9.4481e+05,NaN,NaN,NaN,16867,191.88
8,12,6903.5,10991,-35.268,NaN,NaN,NaN,3936.6,276.49
8,13,13703,10175,-214.95,NaN,NaN,NaN,8803.3,318.61
8,14,13066,16331,-1283.3,NaN,NaN,NaN,9125.5,273.86
8,17,8912.2,22002,-843.78,NaN,NaN,NaN,15859,202.77
8,21,13644,13767,65.205,NaN,NaN,NaN,11735,294.7
9,1,15345,9762.8,-1287.4,NaN,NaN,NaN,11754,302.52
9,12,6862.3,11080,-99.588,NaN,NaN,NaN,3999.5,268.88
10,1,15277,9634.8,-1334.9,NaN,NaN,NaN,10105,310.4
10,2,5517.3,20409,261.95,NaN,NaN,NaN,12120,193.88
11,1,7998.5,17851,-1283,NaN,NaN,NaN,8351.3,226.5
11,2,24280,22001,16458,NaN,NaN,NaN,12540,167.87
11,3,15314,9762.3,-1496.5,NaN,NaN,NaN,9481.4,299
11,4,-18764,-15972,-1.3644e+05,NaN,NaN,NaN,15648,182.27
11,5,5376.2,20186,347.11,NaN,NaN,NaN,11561,190.47
11,7,6921.4,11032,4.5184,NaN,NaN,NaN,3217.6,253.57
11,12,18249,17593,-1492.2,NaN,NaN,NaN,12578,206.47
11,13,6137.8,26048,-1141.9,NaN,NaN,NaN,5870.4,147.12
12,1,16326,24853,25529,NaN,NaN,NaN,16439,192.71
12,2,25309,13555,38417,NaN,NaN,NaN,9889.8,304.05
12,6,19595,20292,-1129.2,NaN,NaN,NaN,13194,170.08
12,7,6872.6,11057,-134.15,NaN,NaN,NaN,3381.4,256.05
12,8,6120.2,26073,-1370.3,NaN,NaN,NaN,5903.9,148.09
12,9,18548,14600,6278.7,NaN,NaN,NaN,13389,267.3
12,10,13605,10195,-39.56,NaN,NaN,NaN,7483.5,303.61
12,13,3570.8,23230,857.39,NaN,NaN,NaN,4561.9,154.08
12,16,2.3177e+05,1.0382e+05,9.0261e+05,NaN,NaN,NaN,4071,298.79
13,2,15414,9793.5,-972.38,NaN,NaN,NaN,10728,281.22
13,4,6884.2,10895,49.081,NaN,NaN,NaN,3085.5,249.01
13,6,8865.1,21978,-605.59,NaN,NaN,NaN,13946,187.73
13,13,12052,13662,395.81,NaN,NaN,NaN,8355.2,273.54
13,15,13118,16458,-1316.5,NaN,NaN,NaN,8374.7,247.12
13,16,6976.8,11575,-245.49,NaN,NaN,NaN,3544.1,253.65
14,4,6958.5,11366,-211.65,NaN,NaN,NaN,3458.2,250.95
15,2,15423,9835.2,-915.77,NaN,NaN,NaN,9883.6,288.02
15,3,7012,11523,-202.99,NaN,NaN,NaN,3403.7,242.54
15,4,6114.9,25988,-1099.3,NaN,NaN,NaN,5819.2,142.56
15,8,16424,13868,-1270.7,NaN,NaN,NaN,13482,254.31
15,11,18852,19359,341.85,NaN,NaN,NaN,10782,176.98
16,1,15427,9808.1,-935.46,NaN,NaN,NaN,10088,269.33
16,2,16301,13873,-1301.3,NaN,NaN,NaN,12848,244.61
16,3,6921.7,10999,-198.94,NaN,NaN,NaN,3364.8,243.22
16,5,8715.7,21977,376.68,NaN,NaN,NaN,11842,178.96
16,6,9946.9,22149,588.22,NaN,NaN,NaN,13015,181.55
16,9,13640,13791,-1075.4,NaN,NaN,NaN,11558,260.29
16,12,16006,21001,-1370.4,NaN,NaN,NaN,10169,179.03
16,13,6384.9,26058,206.87,NaN,NaN,NaN,6086.2,142.67
17,1,15309,9753.8,-1124.6,NaN,NaN,NaN,8654.8,284.77
17,2,8081,17799,-1105.3,NaN,NaN,NaN,7852.5,213.66
17,11,7078,11483,-460.6,NaN,NaN,NaN,2111.9,239.01
17,14,20130,12632,-198.87,NaN,NaN,NaN,9531.7,213.57
17,17,7353.5,25055,489.16,NaN,NaN,NaN,7033.9,154.17
17,20,6295.6,26202,8.4483,NaN,NaN,NaN,5510.6,142.95
18,1,15379,9784.3,-1034.4,NaN,NaN,NaN,9815.1,266.16
18,2,8068.8,17759,-1096,NaN,NaN,NaN,8080.8,210.99
18,4,16459,13900,-1295,NaN,NaN,NaN,12437,241.74
18,10,6381.2,26186,235.96,NaN,NaN,NaN,5416.9,142.1
18,14,13376,21838,2217.2,NaN,NaN,NaN,11663,184.72
19,2,9869.4,22080,316,NaN,NaN,NaN,13618,178.55
19,3,18430,14666,6025.5,NaN,NaN,NaN,12708,237.86
19,5,15335,9804,-858.04,NaN,NaN,NaN,10072,264.07
19,9,4341.9,12526,-1042,NaN,NaN,NaN,2993.1,207.2
19,13,6902.4,10971,-41.925,NaN,NaN,NaN,2970.6,234.24
20,1,15329,9740,-1120.7,NaN,NaN,NaN,8384.3,271.09
20,2,26080,17532,36609,NaN,NaN,NaN,11684,243.47
20,3,8109,17793,-1101.5,NaN,NaN,NaN,6636.1,207.22
