frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
2,1,12734,1185.6,-95947,NaN,NaN,NaN,23188,442.22
2,2,29780,27439,-268.23,NaN,NaN,NaN,13260,421.19
2,8,1.9264e+05,95575,6.4246e+05,NaN,NaN,NaN,20016,378.72
3,1,33417,31639,-498.86,NaN,NaN,NaN,34136,338.86
3,3,32011,28817,-1397.8,NaN,NaN,NaN,24528,397.69
4,2,33474,31787,-442.63,NaN,NaN,NaN,31740,311.19
4,6,25907,34870,494.39,NaN,NaN,NaN,14673,197.83
4,7,27485,26932,-1920.9,NaN,NaN,NaN,6371.7,332.79
4,8,9304.9,-6064.8,-1.2016e+05,NaN,NaN,NaN,10581,372.71
5,3,32455,27913,724.47,NaN,NaN,NaN,17427,355.21
5,7,32088,38876,-1010.4,NaN,NaN,NaN,12668,181.46
5,8,26022,34164,-947.16,NaN,NaN,NaN,11764,197.12
6,1,-4473.5,-21986,-1.8063e+05,NaN,NaN,NaN,19540,331.54
6,8,3948.6,-7341.2,-1.5643e+05,NaN,NaN,NaN,14624,189.37
6,10,34879,30689,91.674,NaN,NaN,NaN,21170,277.13
7,7,2687.6,-12992,-1.4751e+05,NaN,NaN,NaN,15226,323.04
7,12,30728,28135,-39.288,NaN,NaN,NaN,15076,308.7
8,8,30113,23721,-11432,NaN,NaN,NaN,5474.6,313.51
11,7,28050,20804,-31858,NaN,NaN,NaN,15764,242.67
12,3,36576,34303,-717.18,NaN,NaN,NaN,13916,171.77
12,4,35294,31341,484.6,NaN,NaN,NaN,17546,214.55
12,5,1995.1,-15272,-1.6181e+05,NaN,NaN,NaN,15450,238.16
13,4,33966,30654,-12093,NaN,NaN,NaN,13016,165.26
14,4,25483,17861,-42687,NaN,NaN,NaN,14941,221.15
14,5,28591,30180,-1100.1,NaN,NaN,NaN,10282,207.06
15,5,-2250.1,-21122,-1.831e+05,NaN,NaN,NaN,13967,217.14
18,3,46326,34759,44988,NaN,NaN,NaN,15105,199.67
