frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1,2,12974,10123,900.82,NaN,NaN,NaN,4677.4,261.11
1,3,17171,13108,-932.9,NaN,NaN,NaN,26893,291.66
1,8,3879,18021,660.34,NaN,NaN,NaN,14837,244.73
2,1,6047.8,1429.6,-31322,NaN,NaN,NaN,2140.1,223.09
2,4,2624.6,24685,3298.6,NaN,NaN,NaN,9887.1,163.6
2,6,671.86,874.24,106.81,NaN,NaN,NaN,4466.1,134.24
2,8,4093.2,18117,383.04,NaN,NaN,NaN,11265,206.14
3,1,6312,1838.1,-29993,NaN,NaN,NaN,1879.4,212.52
3,4,7566.8,2531.9,-42742,NaN,NaN,NaN,17620,241.92
3,5,15665,13466,20.973,NaN,NaN,NaN,15124,237.7
3,6,4294.1,17835,-494.27,NaN,NaN,NaN,9232.8,190.81
3,7,13714,25699,71.51,NaN,NaN,NaN,9438.4,171.16
4,1,7073.2,2903.2,-25921,NaN,NaN,NaN,3140.5,205.84
4,2,17437,12959,-1281.2,NaN,NaN,NaN,18763,237.31
4,3,15692,13495,90.857,NaN,NaN,NaN,14650,229.12
5,1,7863.6,3966.6,-22159,NaN,NaN,NaN,2253.5,200.22
5,5,51236,26437,1.3556e+05,NaN,NaN,NaN,14580,232.88
5,6,13797,25705,245.83,NaN,NaN,NaN,9966.5,169.69
5,7,4131.8,17797,675.9,NaN,NaN,NaN,8526.8,179.65
5,8,1993.9,24860,-1006.9,NaN,NaN,NaN,7140.4,141.34
6,1,13037,10112,650.99,NaN,NaN,NaN,4289.7,196.74
6,2,17324,13037,-1250.5,NaN,NaN,NaN,18748,226.28
7,1,13181,10064,347.26,NaN,NaN,NaN,6369,200.68
7,4,17417,12903,-1119,NaN,NaN,NaN,15670,224.6
8,1,2942.6,-2969.7,-47073,NaN,NaN,NaN,3650.9,192.26
8,3,67363,33377,2.038e+05,NaN,NaN,NaN,17050,215.97
9,1,17327,12917,-1289.6,NaN,NaN,NaN,16963,218.83
9,2,9158,5598.5,-16149,NaN,NaN,NaN,3166.1,194.02
9,4,1475.4,24938,106.68,NaN,NaN,NaN,6361.1,130.09
10,2,17335,13081,-812.11,NaN,NaN,NaN,18683,214.94
11,2,19583,13648,6528.2,NaN,NaN,NaN,15746,213.97
12,2,17227,12790,-641.45,NaN,NaN,NaN,16997,210.57
12,4,17222,11025,-360.65,NaN,NaN,NaN,6255.5,211.2
14,1,12852,10147,749.29,NaN,NaN,NaN,1682.7,182.81
14,2,17415,12883,-915.28,NaN,NaN,NaN,14913,206.68
14,5,17100,11297,648.79,NaN,NaN,NaN,5377.6,205.67
14,6,4552.2,17207,471.5,NaN,NaN,NaN,5776.4,157.17
15,1,17415,12869,-892.09,NaN,NaN,NaN,15274,205.43
15,5,17291,11270,463.65,NaN,NaN,NaN,6057.1,204.9
15,8,2768.2,26913,-998.5,NaN,NaN,NaN,4227.9,117.63
