#track,frame,x,y,z
1,865,284430.0,143470.0,1013000.0
2,865,28299.0,60019.0,-8642.6
3,865,36854.0,38830.0,-487.31
4,866,30702.0,62295.0,-1103.0
5,866,32400.0,61169.0,-1306.6
6,866,25508.0,44463.0,-30834.0
7,866,34449.0,53913.0,-41.782
8,866,30046.0,55056.0,578.87
9,866,7116.6,45371.0,-154.78
10,867,30600.0,61937.0,-250.35
11,867,61281.0,73029.0,111400.0
12,868,30452.0,62605.0,682.63
13,868,31636.0,56437.0,-365.29
13,869,31610.0,56398.0,89.822
13,870,31530.0,56418.0,-34.333
14,869,33123.0,43651.0,-796.34
15,869,29099.0,46669.0,100.71
16,869,36005.0,16597.0,5581.6
17,869,80150.0,82514.0,198670.0
18,869,30263.0,54468.0,-810.12
19,869,32330.0,61786.0,-1030.3
20,870,25382.0,44567.0,-245.28
21,870,13238.0,27511.0,-92430.0
22,870,30240.0,56351.0,-222.27
22,872,30204.0,56510.0,-148.08
23,870,78248.0,82325.0,192320.0
24,872,120390.0,99753.0,363380.0
25,872,186220.0,126070.0,625970.0
26,873,42293.0,46077.0,-187.4
27,873,31550.0,56414.0,223.63
27,875,31622.0,56474.0,226.45
28,874,263280.0,141160.0,946190.0
29,873,30230.0,55592.0,208.45
29,874,30180.0,55001.0,258.54
29,875,30108.0,54870.0,407.77
29,877,30006.0,55438.0,-79.917
29,878,30105.0,55680.0,-444.84
29,879,30146.0,55940.0,-206.74
29,881,30150.0,55528.0,137.72
30,874,64205.0,55371.0,114370.0
31,874,39964.0,66055.0,35702.0
32,875,24910.0,40629.0,-10529.0
33,875,77938.0,60926.0,171440.0
34,875,149130.0,110130.0,475970.0
35,875,27442.0,40716.0,577.38
36,876,27163.0,44114.0,908.97
37,876,33193.0,43590.0,396.98
37,877,33032.0,43328.0,127.7
38,877,30705.0,15206.0,671.81
39,877,30233.0,56420.0,-365.43
40,878,28877.0,26863.0,0.27238
41,878,41510.0,30072.0,41141.0
42,879,37931.0,39658.0,265.4
43,879,34754.0,23203.0,240.46
44,879,27288.0,40379.0,-360.7
45,879,88575.0,74542.0,216880.0
46,880,30812.0,14901.0,633.15
47,880,29775.0,14692.0,-372.06
48,880,4280.4,19439.0,-129730.0
49,880,5647.2,-9343.0,-124960.0
50,880,34473.0,44017.0,-36.752
51,880,32848.0,43320.0,-595.12
51,882,32898.0,43689.0,-199.58
52,880,30659.0,46638.0,-482.96
52,881,30728.0,46707.0,-375.27
53,881,28945.0,26274.0,-699.98
53,882,29051.0,26157.0,-215.24
54,881,35023.0,22125.0,840.19
54,882,35083.0,22344.0,254.99
55,883,23866.0,9772.8,-198.56
56,883,27071.0,21624.0,-14249.0
57,883,29377.0,26457.0,793.32
57,885,29143.0,26111.0,129.08
57,886,29046.0,26757.0,227.4
58,884,30299.0,55701.0,120.87
59,884,27427.0,40850.0,-3.727
59,885,27617.0,40525.0,625.33
59,886,27289.0,40489.0,-9.1156
59,887,27349.0,40807.0,369.64
60,885,23014.0,31079.0,-29865.0
61,888,30161.0,55783.0,112.32
61,890,30137.0,55982.0,-202.22
62,887,8480.2,-5195.6,-110020.0
63,888,31698.0,55425.0,86.998
64,890,27456.0,40797.0,810.1
65,888,45781.0,56773.0,45088.0
66,889,33680.0,44582.0,-1037.8
67,889,12086.0,-98.592,-91580.0
68,890,288150.0,134320.0,1056500.0
69,890,29208.0,26000.0,130.04
70,891,36457.0,38817.0,-359.6
71,891,313390.0,145500.0,1163500.0
72,893,23780.0,9780.9,-34.126
73,893,30340.0,55595.0,172.89
74,893,36811.0,32998.0,-137.65
75,896,29733.0,40488.0,-602.74
76,893,31551.0,38948.0,553.48
77,894,7639.7,-6578.5,-114920.0
78,894,29120.0,26151.0,-24.411
78,895,29079.0,26268.0,-202.21
78,897,29169.0,26596.0,-38.987
78,899,28885.0,26213.0,-13.559
79,894,30814.0,41895.0,-1769.5
80,896,30413.0,55761.0,675.1
80,897,30135.0,55708.0,-23.356
80,898,30058.0,55695.0,-356.23
81,898,33319.0,44761.0,-1290.0
82,898,29828.0,25371.0,-985.53
83,901,148530.0,68736.0,458110.0
84,899,31750.0,43754.0,230.27
84,901,32849.0,43880.0,238.59
85,79,28553.0,20304.0,-934.64
86,92,28748.0,48837.0,-25101.0
87,79,26882.0,23532.0,252.64
87,80,26815.0,23401.0,15.998
87,81,26953.0,23263.0,12.435
88,93,61599.0,34088.0,311.04
89,79,30396.0,41344.0,-1289.5
90,93,22226.0,46574.0,-564.66
91,79,35856.0,30302.0,-19906.0
92,93,37083.0,23173.0,221.46
93,79,33315.0,48875.0,2058.5
94,93,30526.0,23558.0,218.55
94,94,30544.0,23494.0,246.18
95,79,27885.0,43823.0,-37.045
95,81,27847.0,43533.0,-368.33
96,93,31267.0,48750.0,689.0
97,79,36246.0,53773.0,268.5
98,93,28150.0,44149.0,-1123.8
99,79,31441.0,54415.0,579.96
99,80,31426.0,54452.0,-176.5
100,93,43680.0,57412.0,33759.0
101,79,34034.0,56117.0,-481.51
101,81,34125.0,55573.0,-1192.9
102,93,32961.0,53856.0,671.47
103,80,51578.0,37171.0,676.26
104,94,7637.2,17598.0,334.27
104,95,7546.1,17159.0,-42.939
105,80,135910.0,89355.0,442870.0
106,94,38259.0,22889.0,92.577
106,96,38419.0,22580.0,256.98
107,80,36548.0,43617.0,22293.0
107,81,36564.0,43426.0,22618.0
108,94,24132.0,39341.0,-33190.0
109,94,32919.0,26141.0,100.36
109,95,32800.0,25941.0,146.96
110,80,38504.0,39531.0,129.01
111,80,32658.0,26695.0,-68.548
112,94,32704.0,60000.0,-10482.0
113,80,30926.0,70009.0,-371.54
114,94,34450.0,51701.0,-917.57
115,81,24944.0,57107.0,29.839
116,94,52466.0,56822.0,77845.0
117,81,26084.0,46972.0,-343.1
118,94,34280.0,53919.0,-198.93
119,81,38316.0,39224.0,-922.97
119,82,38479.0,39097.0,-1195.6
119,84,38364.0,39117.0,-806.81
120,95,30008.0,26180.0,-718.12
121,81,28118.0,46797.0,235.37
122,95,32096.0,45959.0,362.0
123,81,29441.0,57204.0,-2681.2
124,95,30930.0,70224.0,444.06
125,81,32997.0,53509.0,128.74
126,95,39856.0,35945.0,-41.573
127,82,31955.0,17404.0,-1280.5
