#track,frame,x,y,z
1,12,37599.0,47453.0,-241.79
1,13,37557.0,47646.0,-202.23
1,14,37472.0,47102.0,-44.845
1,15,37404.0,47128.0,-363.67
1,16,37455.0,47112.0,-485.09
1,17,37477.0,46964.0,-321.36
1,18,37481.0,47212.0,-40.642
1,19,37421.0,47072.0,-238.66
1,20,37460.0,47126.0,-152.78
2,14,37617.0,33251.0,-657.97
2,15,37386.0,33390.0,-243.55
3,16,35897.0,21516.0,648.91
4,5,46107.0,43982.0,-1058.4
5,5,43880.0,41748.0,-483.68
6,6,43616.0,20457.0,-44.718
7,6,31504.0,24072.0,-1126.3
8,6,32175.0,32369.0,-917.35
9,6,22558.0,30589.0,-202.21
9,8,22289.0,29681.0,252.04
10,6,41413.0,28362.0,-1060.3
10,7,41029.0,28416.0,-699.31
11,6,17968.0,32715.0,283.7
12,6,38682.0,40059.0,-36.93
13,6,33503.0,29488.0,-34455.0
14,7,28893.0,37419.0,-1472.5
15,7,33380.0,39957.0,-1046.5
16,7,37675.0,45804.0,-33.909
17,8,40339.0,25206.0,-1128.8
17,9,40279.0,25049.0,-948.85
18,8,156810.0,81560.0,467810.0
19,8,42705.0,42768.0,-1116.9
19,9,42674.0,42759.0,-1016.9
20,15,29932.0,47082.0,251.39
20,16,29989.0,47120.0,359.85
20,17,29912.0,46984.0,-4.712
20,18,29944.0,47018.0,114.53
21,9,26862.0,24291.0,805.23
22,9,29487.0,37217.0,353.91
23,9,37515.0,47050.0,100.65
24,9,44040.0,41533.0,-1086.5
25,10,46684.0,26512.0,-487.13
26,10,32790.0,28034.0,-813.48
27,10,28901.0,23304.0,149.7
28,10,44847.0,35782.0,-1125.9
29,10,18003.0,32862.0,224.74
30,10,34654.0,32991.0,311.15
31,10,28638.0,45056.0,-239.83
31,11,28727.0,45041.0,-144.44
31,12,28773.0,45015.0,-347.91
31,13,28679.0,44898.0,7.7986
32,11,40595.0,24184.0,347.84
32,12,40543.0,24237.0,319.92
33,11,38599.0,26547.0,-949.37
34,11,29869.0,46950.0,121.18
35,11,43598.0,40502.0,-44.845
35,13,43646.0,41129.0,-12.542
35,14,43599.0,40551.0,-238.11
35,15,43598.0,40436.0,6.5145
35,16,43636.0,40505.0,-244.98
36,12,32507.0,17947.0,294.68
37,12,24761.0,21194.0,463.5
38,12,51694.0,29271.0,512.55
39,12,29101.0,40155.0,448.32
40,13,33506.0,25270.0,277.09
41,15,32839.0,27856.0,-242.88
42,31,36896.0,46199.0,-398.38
43,32,37473.0,33466.0,342.1
43,33,37480.0,33488.0,237.12
44,31,43804.0,40753.0,-567.75
44,32,43762.0,40094.0,-915.08
44,33,43793.0,40126.0,-810.13
44,34,43741.0,40085.0,-1512.4
45,32,36230.0,24458.0,-1086.6
46,32,48643.0,44866.0,233.62
46,33,48634.0,44616.0,33.334
46,34,48652.0,44957.0,214.18
47,33,32245.0,36262.0,-238.03
48,34,45325.0,35164.0,211.99
48,35,45561.0,35028.0,613.11
49,35,43835.0,40149.0,-719.77
49,36,43672.0,40155.0,-482.2
49,37,43712.0,40309.0,-663.5
49,38,43669.0,40379.0,-715.68
50,35,49530.0,38122.0,-592.74
51,1,18540.0,32148.0,258.05
52,36,32040.0,45020.0,-1137.5
53,39,42502.0,32281.0,21548.0
54,1,49306.0,38319.0,-143.78
55,39,49556.0,38248.0,-465.78
56,40,36707.0,29771.0,244.35
56,41,36594.0,29582.0,76.456
57,41,25358.0,43211.0,11.789
57,42,25511.0,42690.0,271.53
57,44,25351.0,43001.0,-11.863
57,46,25394.0,42780.0,258.83
57,48,25264.0,42641.0,-36.904
57,50,25299.0,43017.0,16.338
57,52,25149.0,42902.0,-922.89
58,40,26917.0,14456.0,472.35
59,41,33652.0,24524.0,-198.57
59,43,33400.0,24453.0,-1294.0
60,3,27691.0,16001.0,799.4
60,4,27705.0,16078.0,675.35
61,41,53633.0,45278.0,84319.0
62,42,33380.0,7739.8,-55775.0
63,42,35414.0,24492.0,-243.46
64,42,109750.0,71043.0,331430.0
65,43,31909.0,36598.0,-1125.7
65,45,32204.0,36546.0,-627.52
66,43,31179.0,17523.0,-39.123
67,43,54569.0,43612.0,32524.0
68,44,49666.0,38596.0,29.253
69,45,36592.0,29965.0,99.267
70,45,47377.0,32777.0,14748.0
71,46,26099.0,5727.1,-1507.8
72,47,69764.0,47106.0,130470.0
73,46,32520.0,36398.0,596.25
74,47,29623.0,36758.0,-35.156
74,48,29750.0,36620.0,379.69
75,48,46410.0,32385.0,10978.0
76,52,50968.0,39314.0,53487.0
77,49,36678.0,29948.0,145.98
77,50,36532.0,29609.0,-244.22
77,51,36646.0,29941.0,-41.258
78,49,37109.0,33953.0,-1018.9
78,51,37189.0,33862.0,-731.97
79,49,40907.0,37040.0,8346.2
80,50,49624.0,38208.0,-409.34
81,53,56473.0,41592.0,75714.0
82,52,32253.0,44628.0,-42.245
83,55,74637.0,56229.0,187050.0
84,54,36648.0,30040.0,-232.33
85,54,39598.0,44453.0,-9169.3
86,54,21799.0,39191.0,-13430.0
87,1,40644.0,24535.0,12.518
88,55,23193.0,21709.0,-90863.0
89,55,37091.0,33836.0,-749.4
90,1,30245.0,29655.0,-368.31
91,55,25438.0,42788.0,381.1
92,55,49538.0,38165.0,-601.01
93,1,44186.0,27384.0,-1083.6
93,2,43945.0,27389.0,-1041.5
93,4,43754.0,27331.0,-920.87
94,56,31396.0,17638.0,458.7
95,56,42945.0,36143.0,21144.0
96,1,36920.0,21213.0,399.33
97,57,38875.0,34576.0,5119.7
98,1,28070.0,21550.0,-550.07
99,58,49744.0,38951.0,-194.47
100,1,19207.0,37326.0,346.39
100,3,19302.0,36851.0,404.14
101,59,29943.0,30923.0,-15.36
102,59,45431.0,35189.0,793.2
103,1,36625.0,22055.0,-1326.1
104,59,36666.0,29743.0,98.117
104,61,36618.0,30170.0,-34.33
104,62,36693.0,29790.0,221.94
105,1,40705.0,39806.0,-779.26
105,2,40387.0,39470.0,-1049.8
106,60,36894.0,29771.0,925.44
107,2,27142.0,27737.0,602.74
108,59,37167.0,34010.0,-945.22
109,4,29105.0,26641.0,198.15
110,59,49547.0,38097.0,-516.21
110,61,49582.0,38206.0,-690.24
110,63,49493.0,38057.0,-490.71
110,64,49457.0,38173.0,-699.41
110,65,49493.0,38095.0,-237.6
111,2,22301.0,27143.0,583.05
112,62,37125.0,33881.0,-1505.0
112,64,37246.0,33913.0,-948.65
112,66,37204.0,33987.0,-1370.7
113,2,36153.0,22149.0,-578.6
114,61,55198.0,41079.0,71217.0
115,2,47900.0,29725.0,-1187.4
116,65,41790.0,35643.0,16869.0
117,63,52491.0,39998.0,59768.0
118,3,18082.0,26272.0,-1066.6
119,63,56737.0,36519.0,52469.0
120,3,45778.0,29320.0,-606.73
120,4,45673.0,29166.0,-604.89
121,4,29077.0,40677.0,-65.363
122,66,43280.0,42878.0,-58.227
123,67,31592.0,17665.0,367.59
123,68,31411.0,17775.0,244.99
124,70,43185.0,42543.0,-368.74
124,71,42961.0,42249.0,-1023.1
124,72,42981.0,42262.0,-803.75
124,74,43085.0,42416.0,-642.94
125,67,47669.0,32947.0,15822.0
126,68,43159.0,31302.0,-1378.6
126,69,43197.0,31237.0,-1497.3
127,68,49631.0,38645.0,63.561
127,69,49477.0,38059.0,-240.72
128,4,41459.0,28022.0,198.06
128,5,41422.0,27945.0,6.5807
129,70,13276.0,24642.0,-3449.0
130,76,49729.0,38836.0,-74.753
131,4,41634.0,27051.0,219.01
132,74,39972.0,34854.0,8890.9
133,4,33084.0,37662.0,-1051.0
134,76,78119.0,59086.0,139460.0
135,78,37289.0,34045.0,-1431.3
135,79,37169.0,33957.0,-1370.6
136,80,25543.0,28531.0,53.219
137,4,43666.0,40367.0,8.8667
138,80,49701.0,38501.0,-449.56
138,82,49530.0,37970.0,-600.77
139,5,40570.0,25140.0,-491.85
140,82,89508.0,62496.0,247730.0
141,5,150960.0,73607.0,485150.0
142,83,34756.0,25412.0,160.11
142,84,34711.0,25376.0,-35.613
142,85,34731.0,25424.0,-44.779
143,84,31256.0,17759.0,130.47
144,5,41686.0,33627.0,-1285.0
145,86,49791.0,38704.0,-74.646
145,87,49806.0,38516.0,-217.61
146,90,49580.0,37952.0,13.769
147,91,49503.0,38186.0,-990.78
148,5,29447.0,37081.0,478.15
148,6,29293.0,37247.0,669.29
149,91,43104.0,42467.0,-202.23
149,93,43259.0,42759.0,-41.562
150,92,25658.0,28688.0,674.98
151,93,31319.0,18018.0,-39.527
152,99,44461.0,27339.0,-1262.1
152,100,44498.0,27224.0,-727.27
152,102,44570.0,27248.0,-1031.4
152,104,44403.0,27295.0,-1021.1
152,105,44398.0,27199.0,-920.42
152,106,44389.0,27224.0,-977.11
152,107,44431.0,27232.0,-944.47
153,100,20210.0,37625.0,-895.21
154,324,24878.0,21381.0,23740.0
155,591,12984.0,-477.66,-81958.0
156,101,43013.0,42338.0,-725.02
156,102,43164.0,42526.0,-470.44
