#track,frame,x,y,z
1,256,38877.0,60153.0,-491.46
2,831,25431.0,62291.0,247.09
2,832,25271.0,62922.0,230.08
2,833,25288.0,62546.0,-44.004
3,255,24791.0,60298.0,-665.83
3,257,24892.0,60329.0,-573.13
4,832,25745.0,27848.0,-31.06
5,256,52304.0,51691.0,-1282.4
6,832,30644.0,28741.0,257.22
7,256,24992.0,60994.0,102.76
8,832,18384.0,43904.0,-199.92
8,833,18502.0,44609.0,1.3313
8,835,18456.0,44169.0,4.2028
8,836,18404.0,44253.0,-34.224
8,837,18394.0,43824.0,-485.79
9,259,22593.0,28177.0,-1186.4
10,832,19543.0,42995.0,-469.63
11,259,39538.0,34346.0,-1316.6
12,833,39257.0,33601.0,584.23
12,835,38887.0,33657.0,-370.78
13,261,28394.0,63393.0,-1290.0
14,834,22642.0,59519.0,238.47
15,306,21094.0,61458.0,-1306.8
16,834,24082.0,45876.0,517.88
16,835,24110.0,45810.0,-200.63
16,836,23990.0,45779.0,-484.49
17,260,52493.0,51797.0,114.38
18,835,32760.0,32168.0,800.71
18,836,32779.0,32083.0,638.18
18,837,32507.0,32254.0,-19.478
18,838,32743.0,32043.0,271.89
18,840,32662.0,31982.0,335.59
18,842,32599.0,31979.0,259.16
18,844,32385.0,31903.0,469.13
18,845,32387.0,31925.0,257.43
19,260,24646.0,60354.0,-582.21
19,261,24659.0,60507.0,-121.44
19,262,24730.0,60483.0,-479.06
20,837,26713.0,48557.0,579.75
20,838,26502.0,48703.0,928.25
21,261,28002.0,45441.0,-37.82
22,837,23729.0,46764.0,34.473
23,258,29696.0,35159.0,166.7
24,838,22523.0,59416.0,819.34
25,262,22614.0,28227.0,-1285.5
26,839,24752.0,49001.0,11.521
26,841,24870.0,48819.0,174.55
27,840,40190.0,28340.0,258.13
28,258,64103.0,56033.0,45010.0
29,840,24018.0,45670.0,-399.76
30,840,-8193.6,463.27,-173570.0
31,841,38981.0,33693.0,259.55
32,263,31643.0,26126.0,-33.887
32,264,31913.0,26209.0,588.54
33,841,21561.0,26045.0,-11.071
34,841,26644.0,48557.0,664.2
35,306,32020.0,56580.0,60.751
35,307,32120.0,56461.0,257.55
35,309,32109.0,56243.0,248.39
35,310,31981.0,56499.0,80.032
35,311,31988.0,56480.0,39.566
35,312,31947.0,56350.0,163.69
35,313,31921.0,56480.0,-201.97
35,314,31928.0,56691.0,-13.425
35,315,31875.0,56516.0,-238.0
35,317,32048.0,56766.0,-103.48
35,318,31901.0,56682.0,43.727
35,319,31882.0,56483.0,-22.296
35,320,31889.0,56484.0,-250.94
35,321,31870.0,56323.0,-375.41
35,322,32037.0,56296.0,229.64
35,323,32028.0,56510.0,61.311
35,324,31937.0,56595.0,0.38138
35,325,31883.0,56675.0,-645.59
36,842,43930.0,22477.0,-32.437
37,842,21616.0,26256.0,-849.25
37,843,21648.0,26237.0,-932.83
38,843,42138.0,26809.0,576.41
39,843,25200.0,47451.0,-209.88
40,263,28098.0,24961.0,795.02
41,844,18483.0,61943.0,-9.3257
41,846,18123.0,61414.0,-339.97
42,845,14428.0,51276.0,101.81
43,264,11991.0,56344.0,-921.44
44,845,23865.0,46261.0,884.46
45,265,19612.0,54841.0,-284.28
45,267,19555.0,54897.0,-3.6881
46,846,41997.0,26834.0,219.19
46,847,42234.0,26709.0,660.19
47,264,30944.0,63176.0,-560.57
47,266,30790.0,63069.0,-733.42
47,267,30867.0,63220.0,-993.84
47,268,30943.0,63212.0,-635.72
48,846,23989.0,45845.0,-484.89
49,266,17547.0,55806.0,-1365.4
50,846,51713.0,55387.0,-42.428
51,267,26227.0,49097.0,-1061.8
52,846,15864.0,50937.0,-35.736
53,268,43425.0,30151.0,15731.0
54,847,41883.0,21240.0,-600.73
54,849,42126.0,21751.0,-1096.0
55,267,43179.0,38920.0,-503.49
55,268,42846.0,38556.0,-945.83
55,270,43005.0,38567.0,-1013.1
55,271,43293.0,38529.0,-1287.5
55,272,43235.0,38711.0,-945.52
55,273,43270.0,38604.0,-1289.8
55,274,43159.0,38678.0,-935.4
56,847,29384.0,61627.0,-218.01
57,268,39626.0,30481.0,-999.09
