#track,frame,x,y,z
1,217,49660.0,39168.0,-239.07
2,219,23346.0,19065.0,-919.73
3,1,129620.0,64977.0,460990.0
4,226,23312.0,18764.0,245.57
5,232,-7017.6,-12788.0,-188290.0
6,1,-16231.0,9447.6,-83981.0
7,252,12923.0,5765.9,-46976.0
8,253,33256.0,49341.0,-1033.5
8,255,33285.0,49167.0,-1053.5
8,256,33257.0,49166.0,-1116.5
9,1,13166.0,18521.0,-224.4
10,260,23026.0,18969.0,-1509.3
11,1,41240.0,42182.0,-44.738
11,2,41194.0,42303.0,-238.76
11,3,41159.0,42262.0,-44.224
11,4,41203.0,42314.0,-200.18
11,5,41095.0,42323.0,-454.4
12,267,8010.8,-1207.5,-71868.0
13,1,15580.0,23373.0,-1124.0
13,2,15452.0,23320.0,-1275.0
14,268,24386.0,49765.0,101.58
15,4,52930.0,20911.0,223.85
15,5,52983.0,20893.0,262.66
16,278,27940.0,47093.0,-920.51
17,4,43155.0,40317.0,-31.362
18,284,273350.0,124920.0,1029400.0
19,4,38198.0,41194.0,-1120.7
19,5,38157.0,41233.0,-1035.8
19,6,38308.0,41247.0,-1143.4
19,8,38386.0,41217.0,-1287.2
20,292,34919.0,42677.0,-12436.0
21,5,16663.0,17967.0,-829.92
21,6,16695.0,17916.0,-1040.5
21,7,16595.0,17975.0,-714.86
21,8,16563.0,17955.0,-696.88
22,293,11660.0,17923.0,-1370.4
23,5,19071.0,18906.0,-600.97
24,298,12850.0,27448.0,101.6
24,300,12857.0,27498.0,236.24
25,6,12105.0,27313.0,343.67
25,7,12091.0,27571.0,819.52
25,9,12000.0,28185.0,5.0049
26,299,24397.0,32301.0,45330.0
27,6,9179.4,3224.5,-121170.0
28,303,12812.0,27510.0,16.755
29,304,23195.0,19378.0,193.27
30,305,79725.0,51531.0,119360.0
31,306,12687.0,27632.0,-703.72
32,307,12873.0,27559.0,587.78
32,308,12875.0,27548.0,318.19
32,309,12759.0,28142.0,107.31
32,310,12872.0,27613.0,329.79
32,312,12863.0,27235.0,4.8892
32,313,12864.0,27462.0,34.989
33,308,23068.0,18902.0,-1235.2
34,308,9981.8,22120.0,846.31
35,309,186760.0,87757.0,669810.0
36,314,23169.0,18139.0,-956.06
37,316,23304.0,18877.0,415.81
38,316,12797.0,27395.0,162.49
38,317,12755.0,27411.0,-40.931
38,318,12854.0,27443.0,240.73
38,319,12855.0,27447.0,202.53
39,320,24800.0,19543.0,4520.5
40,321,140560.0,68054.0,479820.0
41,321,31228.0,50292.0,671.51
42,324,17117.0,33131.0,-1370.5
43,326,38229.0,37073.0,463.11
44,329,22997.0,18636.0,-578.44
45,332,38198.0,37027.0,376.89
45,334,38111.0,37134.0,226.2
46,336,4773.8,-8187.3,-162960.0
47,337,4240.2,-6363.9,-90788.0
48,339,26855.0,51330.0,-983.76
49,340,38365.0,36859.0,513.93
50,340,45264.0,13274.0,-1022.7
50,341,45335.0,13205.0,-919.7
50,342,45327.0,13162.0,-1118.6
50,343,45282.0,13203.0,-926.01
50,344,45267.0,13196.0,-1054.5
50,345,45303.0,13237.0,-928.15
50,346,45308.0,13205.0,-975.65
50,347,45297.0,13202.0,-1043.2
50,348,45306.0,13217.0,-1013.2
51,344,23057.0,18880.0,-1281.5
52,344,26881.0,51177.0,-816.79
52,346,26879.0,51244.0,-605.12
53,348,23137.0,18679.0,-42.731
54,350,51169.0,35526.0,-810.82
55,352,34630.0,33920.0,-717.99
55,354,34617.0,33961.0,-599.09
56,353,26776.0,51332.0,-1039.2
57,356,26858.0,51325.0,-914.54
57,357,26907.0,51286.0,-602.65
58,361,26820.0,51314.0,-721.85
58,363,26792.0,51294.0,-700.37
58,364,26745.0,51308.0,-749.9
58,365,26907.0,51369.0,-838.38
58,366,26756.0,51235.0,-1370.0
58,367,26818.0,51334.0,-600.01
59,365,11792.0,17500.0,584.05
59,366,11739.0,17443.0,443.81
60,365,23155.0,19557.0,34.389
61,368,23264.0,19553.0,-35.459
62,370,49241.0,18723.0,110.7
62,372,49276.0,18730.0,94.669
62,373,49267.0,18748.0,101.85
62,374,49324.0,18796.0,184.32
63,371,26934.0,51355.0,-656.59
63,373,26849.0,51336.0,-718.01
63,374,26799.0,51249.0,-1125.8
63,375,26871.0,51287.0,-432.02
63,376,26806.0,51320.0,-809.74
63,378,26824.0,51186.0,-1131.8
63,379,26847.0,51258.0,-810.63
64,379,156000.0,74682.0,543690.0
65,382,46074.0,28209.0,91291.0
66,382,30436.0,55538.0,578.61
67,384,95224.0,48822.0,293040.0
68,384,26839.0,51472.0,-600.18
68,385,26827.0,51260.0,-1003.1
69,387,12323.0,28842.0,-29.945
69,388,12221.0,29148.0,-712.37
70,388,26918.0,51191.0,-1063.0
70,389,26710.0,51077.0,-1066.2
70,390,26892.0,51306.0,-749.44
70,392,26881.0,51328.0,-1018.1
71,389,12360.0,29878.0,-0.93809
72,393,23106.0,18460.0,121.48
73,396,26837.0,51263.0,-742.84
73,397,26828.0,51306.0,-601.76
73,398,26904.0,51334.0,-785.24
74,402,26805.0,51368.0,-719.75
74,403,26924.0,51361.0,-646.11
75,405,22905.0,19536.0,392.87
76,408,44684.0,10701.0,398.42
77,408,26868.0,51189.0,-1271.4
77,409,26831.0,51251.0,-925.09
77,410,26917.0,51299.0,-600.79
78,411,13699.0,17741.0,435.68
79,413,26864.0,51234.0,-764.29
79,415,26847.0,51326.0,-999.36
79,416,26849.0,51244.0,-735.97
79,417,26887.0,51306.0,-1012.3
80,414,13627.0,17773.0,496.83
80,415,13683.0,17719.0,589.88
80,416,13746.0,17765.0,488.62
81,417,36942.0,42133.0,-1370.3
82,419,40812.0,37256.0,-1284.2
82,421,40826.0,37328.0,-1108.8
82,422,40831.0,37376.0,-1507.3
82,424,40818.0,37239.0,-1168.6
83,420,26825.0,51224.0,-661.8
83,421,26902.0,51334.0,-854.69
83,423,26865.0,51295.0,-738.75
83,424,26872.0,51276.0,-835.59
84,421,36967.0,42101.0,-1080.0
85,421,15851.0,32359.0,-957.45
86,425,23438.0,18682.0,678.13
87,425,36410.0,35281.0,-1043.7
87,426,36272.0,35270.0,-714.63
88,425,21819.0,29515.0,456.13
88,426,21785.0,29520.0,464.68
88,427,21781.0,29669.0,469.4
88,428,21869.0,29503.0,366.25
88,429,21915.0,29484.0,520.48
88,430,21934.0,29478.0,361.12
88,431,21854.0,29560.0,529.89
89,426,36907.0,42132.0,-1287.6
90,426,23115.0,19483.0,125.53
91,428,26946.0,51328.0,-934.76
92,427,13160.0,17989.0,63.182
93,430,42082.0,37709.0,3581.9
94,429,40745.0,37184.0,-1281.3
95,434,23068.0,23131.0,14444.0
96,435,22541.0,17723.0,-3058.9
97,43,24168.0,27391.0,339.0
98,81,54669.0,22809.0,108.28
99,44,49693.0,13746.0,-234.84
100,45,29832.0,44343.0,366.96
101,46,25324.0,23413.0,-60617.0
102,45,12417.0,17000.0,822.67
102,47,12760.0,17106.0,-198.23
102,48,12597.0,17144.0,-39.303
102,49,12572.0,17110.0,-36.622
102,51,12557.0,17181.0,818.84
103,83,29484.0,48146.0,-6037.0
104,48,93071.0,63249.0,222590.0
105,47,52962.0,20957.0,258.52
106,49,30547.0,44086.0,792.55
107,49,47624.0,19036.0,284.24
108,49,33985.0,34859.0,-18791.0
109,50,38167.0,40816.0,-168.46
110,50,23157.0,18834.0,-284.09
111,50,47588.0,18414.0,-1126.7
112,51,39284.0,41156.0,3521.4
113,52,12731.0,17500.0,-349.72
114,54,38393.0,40766.0,41.965
115,54,47549.0,18982.0,335.07
116,55,12475.0,17039.0,673.44
116,56,12581.0,17093.0,215.35
116,58,12352.0,17432.0,678.0
116,59,12503.0,17069.0,240.43
116,60,12439.0,17167.0,14.497
117,56,47637.0,18350.0,-1048.2
118,56,53210.0,46637.0,60100.0
119,57,37775.0,40272.0,93.241
120,57,53009.0,20962.0,357.95
121,60,23834.0,21191.0,-1362.2
122,60,37775.0,40159.0,200.62
123,61,49805.0,13782.0,-198.9
124,62,47556.0,18334.0,-1050.3
124,63,47654.0,18257.0,-1331.4
124,64,47553.0,18287.0,-1292.6
125,66,53109.0,21009.0,574.19
126,62,32134.0,24878.0,75095.0
127,63,12602.0,17327.0,319.77
127,64,12527.0,16998.0,237.26
128,67,37699.0,40176.0,185.09
128,69,37666.0,40112.0,204.88
129,67,12200.0,17089.0,432.43
129,68,12750.0,16707.0,58.853
130,68,47607.0,18269.0,-1137.8
131,69,13179.0,17285.0,-789.35
131,71,12711.0,16963.0,-43.784
132,70,47629.0,18930.0,428.75
133,72,12919.0,17343.0,-827.92
134,71,47578.0,18362.0,-1075.4
135,73,37785.0,40331.0,365.42
135,74,37617.0,40103.0,16.415
135,75,37743.0,40033.0,232.17
135,76,37699.0,40146.0,107.09
136,74,209960.0,106860.0,656540.0
137,74,47624.0,18353.0,-1073.5
138,74,53039.0,21025.0,407.66
138,75,52958.0,21027.0,293.45
138,77,52913.0,20951.0,228.25
139,74,24124.0,27269.0,377.66
140,75,23333.0,19058.0,-1099.7
141,74,11120.0,15671.0,-4675.9
142,75,47681.0,18922.0,246.51
143,75,12568.0,16729.0,-28.111
143,77,12463.0,16492.0,-355.9
143,78,12539.0,16947.0,217.76
143,79,12654.0,16600.0,4.9774
143,80,12424.0,17195.0,380.66
143,82,12530.0,16840.0,-12.354
143,83,12415.0,16956.0,119.71
143,85,12520.0,17073.0,266.17
143,86,12504.0,17045.0,329.13
143,87,12572.0,17204.0,-235.97
143,88,12527.0,17155.0,-33.128
143,89,12563.0,17218.0,-479.96
143,91,12424.0,16948.0,-2.8871
143,92,12500.0,16427.0,-0.60419
143,94,12493.0,16414.0,-364.64
144,80,33504.0,47885.0,-810.08
144,81,33396.0,47744.0,-992.17
144,83,33514.0,47909.0,-914.62
144,84,33500.0,47901.0,-790.79
144,85,33475.0,47852.0,-816.0
145,77,47593.0,18400.0,-1066.2
145,79,47616.0,18393.0,-1027.7
145,80,47621.0,18280.0,-1087.4
145,82,47580.0,18323.0,-1037.3
145,83,47620.0,18336.0,-1293.0
