#track,frame,x,y,z
1,162,38913.0,27503.0,-919.15
1,163,38898.0,27480.0,-777.38
2,235,14952.0,-4745.4,-99264.0
3,236,29013.0,32442.0,-166.75
4,162,23608.0,28165.0,-1284.5
4,164,23691.0,28223.0,-1508.9
5,342,31865.0,48047.0,293.51
6,394,25226.0,23457.0,100.23
7,341,50691.0,39076.0,139.25
8,236,122930.0,59360.0,355620.0
9,394,41313.0,50860.0,-465.66
10,162,44676.0,44420.0,-820.6
10,164,44995.0,44135.0,-248.36
11,237,22432.0,21489.0,-1498.5
11,238,22477.0,21509.0,-1402.9
12,162,39521.0,57470.0,-375.3
13,346,28695.0,32247.0,275.83
13,348,28616.0,32334.0,251.47
13,349,28492.0,32216.0,468.49
14,235,43183.0,37419.0,-36.686
14,236,43252.0,37771.0,184.69
15,237,29515.0,22573.0,-1206.1
16,342,46802.0,42096.0,382.5
17,163,24496.0,23469.0,373.32
18,345,27478.0,30608.0,-4928.5
19,163,2045.1,48152.0,342.62
20,347,41160.0,50814.0,-1165.7
20,348,41382.0,50875.0,-731.51
20,349,41230.0,50598.0,-905.5
20,350,41348.0,50969.0,-381.9
20,351,41283.0,50857.0,-1053.9
21,164,45730.0,13728.0,-723.31
22,349,33675.0,42694.0,205.89
22,350,33781.0,42744.0,241.68
23,164,28193.0,25234.0,-1286.6
24,164,38689.0,47803.0,-1728.1
25,348,23465.0,33859.0,-43.991
25,349,23517.0,33996.0,2.6219
25,350,23548.0,33965.0,-34.71
25,351,23467.0,33946.0,85.586
25,352,23506.0,33977.0,-19.306
25,353,23457.0,33993.0,12.22
25,355,23492.0,33984.0,30.967
25,357,23510.0,33930.0,104.33
25,358,23446.0,33846.0,7.8601
25,359,23512.0,33971.0,-34.812
25,360,23492.0,34011.0,93.16
25,361,23579.0,33989.0,-42.268
25,363,23428.0,33928.0,-22.909
26,164,24944.0,35122.0,287.4
26,165,24714.0,35145.0,-44.69
26,166,24731.0,35266.0,78.63
26,167,24928.0,35077.0,240.99
26,168,24816.0,35176.0,361.25
26,169,24693.0,35385.0,822.76
27,350,31746.0,48845.0,-968.04
27,351,31709.0,48801.0,-1016.2
28,165,29807.0,24943.0,-704.28
28,166,29848.0,24955.0,-677.1
28,167,29891.0,24991.0,-791.48
28,168,29791.0,24973.0,-750.99
28,169,29927.0,25014.0,-489.25
28,170,29873.0,24994.0,-757.24
28,171,29854.0,24992.0,-832.8
28,172,29773.0,24867.0,-676.85
28,173,29800.0,24939.0,-753.95
28,174,29804.0,24914.0,-687.9
28,175,29860.0,24909.0,-702.65
28,176,29881.0,24813.0,-597.72
28,177,29916.0,24874.0,-736.92
28,178,29949.0,25012.0,-1002.8
28,180,29586.0,24739.0,-242.16
28,181,29687.0,24399.0,104.64
28,182,29608.0,24368.0,319.67
29,351,-10469.0,-16031.0,-177610.0
30,165,37735.0,39848.0,-43695.0
31,351,32659.0,40186.0,-550.72
31,352,32763.0,40435.0,-239.09
32,166,45956.0,36555.0,-241.52
33,231,24596.0,36553.0,-52.851
33,232,24665.0,36472.0,-34.047
33,233,24617.0,36669.0,-201.9
34,257,46267.0,49812.0,-1.0041
35,166,43779.0,47861.0,-181.06
36,233,15879.0,-3576.5,-94756.0
37,258,46271.0,36397.0,-697.36
38,166,50166.0,43976.0,-20.707
39,258,24484.0,22638.0,-584.65
40,353,34975.0,32339.0,-40.708
41,166,46044.0,51126.0,-2765.3
42,259,37025.0,49401.0,-935.37
42,260,37115.0,49425.0,-1059.4
43,354,38141.0,50210.0,66.278
44,167,32746.0,51186.0,-120.97
44,168,32692.0,50871.0,-35.494
45,260,62340.0,36226.0,144200.0
46,355,29875.0,37671.0,-356.55
47,167,47135.0,48665.0,-36.158
48,232,45916.0,47038.0,922.36
49,260,43268.0,36959.0,-15.011
49,261,43360.0,36856.0,183.62
50,168,24741.0,23436.0,-374.07
51,232,69795.0,36954.0,136930.0
52,264,31795.0,34505.0,-42407.0
