#track,frame,x,y,z
1,181,46662.0,26795.0,-710.27
1,182,46489.0,26691.0,-539.67
2,480,41245.0,33483.0,241.32
3,480,36287.0,47534.0,79.897
4,485,41243.0,33457.0,375.7
4,486,41311.0,33479.0,280.61
5,181,62844.0,44031.0,59537.0
6,489,40902.0,33704.0,-611.06
7,490,18990.0,50892.0,-8605.3
8,492,26393.0,57510.0,-16727.0
9,493,17007.0,5609.5,102.03
10,496,21071.0,45509.0,-1002.8
10,497,21152.0,45614.0,-1032.7
10,498,21150.0,45574.0,-474.43
11,525,14955.0,36671.0,432.64
12,527,36661.0,28637.0,-468.81
12,528,36705.0,29007.0,-375.16
13,536,97892.0,59099.0,293070.0
14,536,48272.0,54544.0,292.81
15,538,30798.0,38766.0,-819.79
16,550,34366.0,35807.0,-51609.0
17,555,36933.0,46096.0,663.27
18,556,46314.0,34565.0,16.643
19,557,85653.0,52611.0,148870.0
20,558,37102.0,46045.0,697.68
21,559,36910.0,46728.0,-244.73
22,565,22819.0,43690.0,306.57
22,566,22754.0,43740.0,-11.18
23,569,35240.0,25082.0,233.23
23,570,35203.0,25087.0,235.26
23,571,35397.0,25007.0,668.26
24,570,43893.0,48482.0,91166.0
25,570,18726.0,40045.0,235.52
26,573,27719.0,28225.0,-107.61
26,574,27734.0,28127.0,6.5636
26,575,27678.0,28191.0,-238.58
26,576,27716.0,28259.0,-366.64
26,577,27711.0,28183.0,-43.292
26,578,27739.0,28251.0,-198.61
26,579,27628.0,28120.0,-356.16
26,581,27655.0,28163.0,-28.544
26,582,27656.0,28159.0,-250.6
27,575,35332.0,25116.0,295.17
28,579,30083.0,40028.0,483.27
29,580,32166.0,38573.0,-758.47
29,581,32103.0,38577.0,-531.39
29,582,32235.0,38673.0,-591.97
29,583,32246.0,38738.0,-202.22
30,583,22339.0,24173.0,356.76
31,587,22159.0,24106.0,52.321
31,588,22296.0,24146.0,260.48
31,589,22178.0,24323.0,229.11
32,589,24734.0,35413.0,64.352
32,590,24853.0,35474.0,233.23
32,591,24716.0,35309.0,-40.019
33,589,-7916.3,-12140.0,-169430.0
34,591,59141.0,48325.0,130160.0
35,592,22277.0,24180.0,236.93
35,593,22241.0,24203.0,-14.054
35,594,22280.0,24330.0,321.76
35,595,22196.0,24175.0,103.43
35,596,22280.0,24344.0,-8.3484
35,597,22231.0,24191.0,246.38
35,598,22226.0,24216.0,250.16
35,599,22182.0,24245.0,230.07
35,600,22269.0,24267.0,217.94
35,601,22135.0,24217.0,249.59
35,602,22226.0,24237.0,358.29
35,603,22270.0,24254.0,246.3
35,604,22239.0,24157.0,219.23
35,605,22263.0,24070.0,352.99
35,606,22302.0,24131.0,340.39
35,607,22319.0,24162.0,236.07
35,608,22296.0,24192.0,296.08
35,609,22247.0,24068.0,376.97
35,610,22195.0,24196.0,433.04
35,611,22207.0,23998.0,478.84
35,612,22239.0,24194.0,488.68
35,613,22117.0,24182.0,114.73
35,614,22128.0,24053.0,181.53
36,619,255120.0,154680.0,883350.0
37,621,39619.0,63542.0,-810.27
38,622,22271.0,24206.0,496.96
38,623,22248.0,24370.0,1.6565
38,624,22254.0,24137.0,288.19
38,625,22225.0,24223.0,237.01
38,626,22148.0,24317.0,214.98
38,627,22271.0,24162.0,356.77
38,628,22232.0,24026.0,217.22
38,629,22269.0,24102.0,243.37
38,630,22253.0,24145.0,329.74
38,631,22302.0,24129.0,580.33
38,632,22200.0,24106.0,288.03
38,633,22227.0,24222.0,247.39
38,634,22175.0,24280.0,231.66
38,635,22275.0,24148.0,374.51
38,636,22157.0,24263.0,228.83
38,637,22255.0,24102.0,235.66
38,638,22308.0,24240.0,257.94
38,639,22212.0,24216.0,381.56
38,640,22241.0,24151.0,238.58
38,641,22153.0,24201.0,449.4
38,642,22211.0,24156.0,271.47
38,643,22284.0,24130.0,207.77
38,644,22279.0,24394.0,231.7
38,645,22289.0,24236.0,246.19
38,646,22142.0,24272.0,380.49
38,647,22164.0,24213.0,203.26
38,649,22213.0,24235.0,165.73
38,650,22226.0,24198.0,373.91
38,652,22227.0,24183.0,395.75
38,654,22330.0,24146.0,339.17
38,655,22210.0,24143.0,117.87
38,656,22273.0,24158.0,221.67
38,657,22186.0,24258.0,121.24
38,658,22301.0,24178.0,100.79
38,659,22183.0,24164.0,302.27
38,660,22305.0,24249.0,316.48
38,661,22279.0,24227.0,231.64
38,662,22259.0,24210.0,232.62
39,631,27682.0,47709.0,-1004.4
39,632,27536.0,47671.0,-1017.2
40,633,45479.0,37194.0,3.0207
41,638,35300.0,38231.0,206.11
41,639,35389.0,38293.0,225.94
42,87,38470.0,24786.0,-1370.3
42,88,38325.0,24850.0,-983.71
42,89,38435.0,24774.0,-1377.0
43,642,37872.0,43177.0,476.35
44,88,21471.0,35368.0,-880.08
45,643,20421.0,29696.0,-1178.8
45,644,20560.0,29738.0,-1482.3
46,89,51518.0,39438.0,27543.0
47,645,31285.0,33844.0,41370.0
48,90,21533.0,34953.0,259.93
48,91,21487.0,34948.0,588.51
49,646,22103.0,29525.0,-448.3
50,91,38747.0,46801.0,-198.41
