#track,frame,x,y,z
1,178,89832.0,64822.0,305210.0
2,405,2498.6,19074.0,-43873.0
3,660,25773.0,8272.3,-1294.1
4,179,11211.0,26405.0,-1214.2
5,404,19836.0,36621.0,-675.66
6,660,7413.5,40111.0,-7251.0
7,179,12627.0,31346.0,250.99
7,180,12598.0,31579.0,571.22
8,405,24982.0,8919.2,-199.9
8,406,25056.0,8847.9,5.9854
8,407,25016.0,8811.2,-25.332
8,408,25076.0,8824.0,-5.335
9,661,-19952.0,-18574.0,-166270.0
10,179,-2142.4,10526.0,-82582.0
11,407,19768.0,36637.0,-822.32
11,408,19757.0,36504.0,-886.8
12,661,25311.0,4331.3,497.42
13,180,29257.0,3052.5,-600.66
14,405,10510.0,28774.0,-1288.1
15,664,25304.0,4544.3,257.97
15,665,25539.0,4591.3,387.44
15,667,25454.0,4585.2,276.88
15,668,25418.0,4480.9,100.6
16,180,5718.9,46700.0,1451.0
17,406,10995.0,31465.0,-1288.2
18,664,23877.0,8355.5,585.54
19,665,251270.0,96320.0,910330.0
20,406,55679.0,47109.0,181220.0
21,180,23529.0,8104.7,333.6
22,407,70435.0,55124.0,229440.0
23,665,9175.1,39112.0,-14396.0
24,180,14291.0,31844.0,-1001.9
25,408,11146.0,46014.0,-810.16
25,409,11078.0,45961.0,-810.37
25,410,11069.0,46041.0,-823.06
25,411,11011.0,45993.0,-809.8
25,412,11008.0,46062.0,-735.07
25,413,11065.0,45998.0,-734.98
26,665,9312.8,31578.0,-241.72
26,666,9523.0,32068.0,-405.08
27,180,12456.0,30862.0,-9084.4
28,409,11671.0,35932.0,-702.93
29,667,30015.0,2684.1,-363.74
30,180,16599.0,36468.0,11808.0
31,409,77332.0,57948.0,257430.0
32,667,23474.0,8720.8,-1315.3
33,181,29450.0,9312.9,258.61
33,182,29437.0,9222.4,355.19
33,183,29423.0,9273.5,485.97
34,409,21378.0,35440.0,-1035.8
35,667,21410.0,7382.7,-1290.1
36,181,13206.0,49526.0,31037.0
37,409,10390.0,31381.0,-103.34
38,667,9255.4,31449.0,-931.98
38,669,9150.3,31315.0,-577.72
39,181,4881.8,48348.0,419.52
40,409,57393.0,49905.0,180190.0
41,668,30140.0,11760.0,-239.45
42,181,13037.0,31334.0,-6911.5
43,410,9752.6,35101.0,-1497.8
44,668,10645.0,43768.0,25.978
45,182,5124.7,21624.0,-42849.0
46,410,21842.0,41414.0,-1321.4
46,411,21882.0,41410.0,-1290.9
47,670,171240.0,95359.0,654820.0
48,182,12930.0,35020.0,-1511.4
49,410,10043.0,29052.0,371.15
50,672,48135.0,39684.0,128850.0
51,183,11505.0,29243.0,-14370.0
52,410,17571.0,32885.0,-626.23
52,411,17812.0,33567.0,-364.11
52,413,17533.0,32700.0,-569.96
52,414,17513.0,32662.0,-375.41
52,415,17589.0,32657.0,-248.18
52,416,17636.0,32764.0,61.984
53,671,30064.0,10880.0,-490.34
54,183,9752.4,31407.0,378.28
54,184,9766.2,31432.0,315.71
55,411,163450.0,94523.0,612030.0
56,673,27482.0,5223.0,1232.8
57,184,23475.0,8030.0,208.57
58,411,80193.0,59484.0,272240.0
59,674,27689.0,10244.0,107.58
60,184,11042.0,44283.0,-464.96
61,412,19773.0,36710.0,-809.85
62,677,10552.0,42652.0,97.405
63,184,7113.8,32721.0,-1128.5
63,185,7137.1,32806.0,-1087.9
63,186,7047.5,32723.0,-1132.0
63,187,7034.8,32748.0,-984.39
63,189,7136.3,32611.0,-810.22
64,412,-7827.9,4861.4,-95838.0
65,679,48360.0,33829.0,449.02
66,184,81645.0,61084.0,267680.0
67,413,9926.3,28710.0,-199.67
68,679,-2129.9,5381.2,-78385.0
69,186,29562.0,9358.4,302.72
70,413,12233.0,31421.0,-392.02
71,680,13742.0,27140.0,418.17
72,186,11827.0,44611.0,481.21
72,187,11931.0,44723.0,375.75
73,413,14973.0,35489.0,-402.55
73,414,14899.0,35262.0,-44.217
74,681,29423.0,3512.8,-371.66
75,186,15006.0,33403.0,922.12
75,188,14873.0,33348.0,762.79
76,413,17382.0,33083.0,11021.0
77,682,14561.0,32181.0,-479.67
77,683,14478.0,32119.0,-919.36
77,684,14288.0,32089.0,-378.0
77,685,14471.0,32123.0,-599.86
77,687,14434.0,32277.0,-1107.8
77,688,14381.0,32040.0,-920.01
77,689,14457.0,32254.0,-187.61
77,690,14529.0,32200.0,-244.89
78,187,23652.0,8142.9,796.4
79,415,11770.0,36453.0,-18.621
80,682,16218.0,28557.0,6548.3
81,189,48157.0,31942.0,-44.403
82,415,14849.0,35549.0,-888.22
83,683,-2957.8,12238.0,-61797.0
84,190,49746.0,32023.0,-699.23
84,192,49374.0,31811.0,-43.871
85,416,-24576.0,-21482.0,-190240.0
86,683,21062.0,43082.0,-372.4
87,190,6726.7,31934.0,587.97
88,417,11739.0,43065.0,-914.8
89,684,28220.0,1922.7,463.81
90,193,10668.0,34276.0,-502.66
91,420,9932.6,28564.0,-246.5
92,683,173540.0,71514.0,604460.0
93,192,8783.4,31914.0,-37.17
93,194,8745.7,32013.0,-372.07
94,417,36918.0,45563.0,101730.0
95,683,13303.0,27963.0,592.38
96,193,14996.0,33166.0,686.41
96,194,14814.0,33480.0,487.07
97,418,16922.0,33690.0,629.88
97,419,17194.0,33398.0,537.91
97,420,17163.0,33387.0,630.89
97,421,17227.0,33339.0,557.7
97,422,17459.0,33046.0,107.09
97,423,17603.0,32682.0,-53.162
97,424,17582.0,32648.0,-313.55
97,425,17669.0,32734.0,-36.374
98,684,8181.7,29958.0,-655.31
98,686,8372.6,29691.0,35.408
99,193,49801.0,31976.0,-724.16
100,419,15147.0,28927.0,-1124.3
101,684,32548.0,6296.1,338.77
102,194,14124.0,35571.0,-371.67
102,195,13947.0,35057.0,43.766
103,422,15209.0,28917.0,-1031.1
104,685,48346.0,33866.0,310.89
105,194,7498.6,46445.0,-37.819
105,196,7428.9,46451.0,33.192
106,424,93236.0,64427.0,320110.0
107,685,19717.0,43114.0,10.447
108,195,4911.6,48421.0,580.04
109,425,12252.0,31155.0,-246.44
110,685,10085.0,30181.0,-1328.9
111,195,7353.7,32739.0,883.88
112,427,11353.0,29060.0,-1323.3
113,686,706.93,13908.0,-65095.0
114,195,7065.3,30426.0,-54.192
115,427,184130.0,102970.0,695360.0
116,688,24936.0,9377.2,269.88
117,196,6965.2,29640.0,-956.41
117,198,6876.1,29733.0,-1088.2
117,200,6889.3,29693.0,-1021.5
117,201,6963.6,29714.0,-977.9
117,202,6877.5,29720.0,-1290.6
117,204,6904.8,29633.0,-972.43
117,205,6923.2,29764.0,-914.54
117,206,6757.4,29666.0,-1138.0
117,208,6948.4,29652.0,-920.45
117,209,6916.8,29693.0,-709.13
118,428,102910.0,68391.0,360400.0
119,688,26731.0,42981.0,-1502.8
120,197,4850.2,48514.0,-707.9
121,428,12367.0,32045.0,127.51
122,689,48794.0,33702.0,-810.82
123,198,7680.2,32449.0,585.45
124,688,29375.0,3600.5,-716.9
124,689,29461.0,3683.2,-368.33
125,429,30185.0,37903.0,62510.0
126,198,52464.0,49970.0,173900.0
127,433,44103.0,28708.0,10.703
127,435,44023.0,28480.0,4.6884
128,689,29325.0,43931.0,8326.2
129,201,13298.0,31466.0,-1414.2
130,429,11852.0,30293.0,-940.16
130,431,12163.0,31190.0,-454.6
130,433,12154.0,31156.0,-397.37
130,434,12095.0,31351.0,-202.11
130,435,12098.0,31328.0,-984.83
131,693,14288.0,32054.0,103.7
132,198,13580.0,32245.0,194.51
133,430,19890.0,37302.0,17.405
134,691,15903.0,32003.0,4737.9
135,200,113590.0,75671.0,424600.0
136,431,3617.8,18070.0,-61254.0
137,693,48459.0,33708.0,106.59
138,201,20578.0,31517.0,19431.0
139,434,10132.0,28773.0,-1002.0
140,694,24360.0,8134.4,595.08
140,695,24244.0,8098.8,465.02
141,202,104500.0,66490.0,363600.0
142,434,238460.0,126450.0,921870.0
143,695,10020.0,29403.0,-1378.0
144,203,178540.0,97978.0,668500.0
145,434,14100.0,34081.0,899.1
146,695,10561.0,44642.0,79.158
147,435,141000.0,84688.0,517470.0
148,696,39762.0,53485.0,37776.0
149,202,14969.0,33229.0,579.34
150,436,14796.0,31950.0,-158.01
151,696,27822.0,1984.4,-1067.4
152,206,18832.0,36859.0,735.08
152,207,18617.0,36678.0,575.2
153,437,19522.0,40059.0,634.56
154,700,14853.0,28577.0,-19.403
154,701,14879.0,28769.0,234.67
155,439,167670.0,102350.0,606710.0
156,698,24294.0,8003.6,-43.381
156,700,24568.0,8108.5,388.54
156,702,24512.0,8104.6,215.27
157,438,19197.0,40343.0,-953.04
158,701,14344.0,32015.0,548.11
159,439,14373.0,31855.0,-1095.4
159,440,14316.0,31944.0,-1315.5
160,703,18637.0,51952.0,-1294.1
161,440,19400.0,39924.0,571.9
162,704,-22326.0,-24726.0,-192150.0
163,441,16684.0,32557.0,6916.6
164,706,28812.0,49109.0,-525.92
165,444,19473.0,40105.0,292.21
166,707,14122.0,26876.0,-238.14
166,708,14190.0,26986.0,193.72
166,709,14374.0,26949.0,20.151
167,444,12478.0,27440.0,217.45
167,446,12584.0,27346.0,380.75
168,708,6268.2,16521.0,-43863.0
169,445,14718.0,32655.0,-199.65
170,709,264270.0,148660.0,965450.0
171,446,10683.0,48267.0,-1262.2
171,447,10780.0,48321.0,-931.81
171,448,10902.0,48276.0,-947.91
171,449,10974.0,48443.0,-1140.2
171,450,11062.0,48229.0,-1503.9
172,709,24586.0,8227.7,294.83
172,710,24461.0,8136.1,288.1
173,447,28290.0,7728.1,-198.35
173,448,28258.0,7791.6,-711.81
174,710,14751.0,28848.0,-238.89
174,711,14749.0,28764.0,-246.97
175,448,36262.0,39087.0,95630.0
176,713,24553.0,8240.2,428.87
176,714,24570.0,8234.5,359.34
177,451,11033.0,31740.0,-1110.9
178,710,15009.0,29581.0,-484.8
