#track,frame,x,y,z
1,1,20118.0,37487.0,-922.62
2,1,48915.0,17761.0,-221.99
2,2,48967.0,17690.0,-42.892
2,3,48970.0,17805.0,-198.39
2,4,49112.0,18456.0,-284.28
3,1,35487.0,12009.0,-44.33
4,1,16095.0,50335.0,-942.03
5,1,12044.0,12642.0,-329.59
5,2,12073.0,12602.0,-246.06
6,1,230730.0,122750.0,832550.0
7,1,193240.0,95659.0,616030.0
8,1,10787.0,13356.0,-243.18
8,2,10791.0,13296.0,-373.64
8,3,10803.0,13348.0,-240.45
8,4,10777.0,13323.0,-375.42
8,5,10794.0,13292.0,-395.81
8,6,10791.0,13350.0,-367.12
8,7,10778.0,13327.0,-470.03
8,9,10760.0,13303.0,-371.68
8,10,10779.0,13344.0,-267.56
8,11,10789.0,13344.0,-335.72
9,1,45494.0,34503.0,-1097.0
9,3,45242.0,34454.0,-1041.4
9,4,45375.0,34301.0,-818.41
10,1,16252.0,9051.7,-118800.0
11,1,45935.0,39385.0,-213.21
12,2,33549.0,15365.0,-324.51
12,3,33581.0,15345.0,-365.29
12,4,33786.0,15994.0,-484.88
12,5,33571.0,15358.0,-224.81
12,6,33468.0,15261.0,-365.22
12,8,33450.0,15297.0,-367.96
12,9,33501.0,15230.0,-237.26
12,10,33468.0,15293.0,-238.19
13,2,8796.1,16179.0,-389.77
14,2,15277.0,36921.0,-927.57
14,3,15188.0,36848.0,-810.57
15,2,11350.0,34268.0,-844.06
16,2,14371.0,-6094.8,-138010.0
17,2,35567.0,34838.0,-1052.6
17,4,35194.0,35115.0,-433.28
18,2,35455.0,35106.0,-599.77
18,3,35336.0,35712.0,-624.03
19,2,28193.0,37963.0,-432.92
19,3,28175.0,38299.0,-369.18
20,2,11596.0,-13023.0,-170060.0
21,2,47212.0,38388.0,-247.31
22,2,31205.0,36052.0,-720.07
22,3,31304.0,36102.0,-1019.0
22,4,31348.0,36239.0,-946.42
22,5,31322.0,36162.0,-919.21
22,6,31327.0,36204.0,-1025.1
22,7,31254.0,36164.0,-813.16
22,8,31319.0,36187.0,-944.85
22,9,31262.0,35794.0,-1370.1
23,2,37736.0,44261.0,-1275.6
23,3,37781.0,44225.0,-1285.4
24,3,11529.0,34978.0,-137.38
25,3,91410.0,63858.0,257370.0
26,302,37074.0,26741.0,-37465.0
27,302,5688.6,-15983.0,-192010.0
28,303,40947.0,36922.0,-50.034
28,304,40933.0,36820.0,-209.7
29,303,31484.0,19786.0,-62571.0
30,306,257630.0,125040.0,907250.0
31,13,28197.0,38388.0,-375.77
31,14,28343.0,38405.0,-478.5
31,15,28218.0,38305.0,-246.21
31,17,28312.0,38443.0,-648.65
32,304,32458.0,48754.0,-242.18
33,305,58760.0,45870.0,-199.48
34,13,17300.0,-4886.3,-140450.0
35,13,32484.0,47625.0,-1293.8
36,14,227460.0,110050.0,756000.0
37,14,37392.0,33359.0,-1512.4
38,305,36921.0,60054.0,151.9
38,306,36606.0,60375.0,-366.01
39,14,40181.0,42090.0,-198.44
39,16,40096.0,42031.0,-44.56
40,14,201530.0,99661.0,636670.0
41,14,37237.0,49177.0,16500.0
42,307,36181.0,31581.0,921.53
43,14,28874.0,43966.0,229.45
44,14,59590.0,52311.0,73162.0
45,15,15198.0,36860.0,-731.52
45,16,15224.0,36897.0,-727.32
46,15,42656.0,32847.0,-1384.5
46,16,42989.0,32766.0,-1370.2
47,15,45952.0,39260.0,1.2791
48,15,32900.0,48634.0,-833.57
49,16,15182.0,46615.0,-855.38
49,17,15189.0,46615.0,-1033.3
49,18,15245.0,46669.0,-946.98
49,19,15275.0,46657.0,-725.61
50,16,10773.0,13306.0,-305.19
50,17,10752.0,13352.0,-397.07
50,18,10741.0,13318.0,-375.45
50,19,10760.0,13283.0,-333.37
50,20,10784.0,13360.0,-393.83
50,21,10761.0,13351.0,-380.85
50,22,10783.0,13368.0,-370.77
50,23,10767.0,13281.0,-460.59
50,24,10815.0,13361.0,-200.26
50,25,10814.0,13368.0,-200.06
50,26,10787.0,13332.0,-318.55
51,16,42502.0,32699.0,-1348.8
51,18,42693.0,32836.0,-1045.6
51,19,42616.0,32847.0,-1052.8
51,20,42712.0,32949.0,-1085.8
51,21,42657.0,32827.0,-1078.2
51,22,42685.0,32796.0,-948.51
51,23,42646.0,32863.0,-997.17
51,24,42699.0,32776.0,-1152.2
52,16,28876.0,38583.0,-823.98
52,18,28627.0,38544.0,-1304.7
52,19,28732.0,38511.0,-1512.0
52,20,28547.0,38488.0,-810.69
52,21,28587.0,38679.0,-1146.9
53,16,22212.0,2275.5,-114820.0
54,16,27999.0,42508.0,-484.21
55,16,30776.0,35260.0,122.86
55,17,30792.0,35181.0,126.57
55,18,30761.0,35094.0,226.32
56,16,43153.0,35068.0,-481.0
57,17,55106.0,28919.0,-238.38
57,18,55109.0,28942.0,-246.29
58,17,42073.0,32458.0,-450.68
58,19,42292.0,32717.0,-601.76
59,17,35240.0,34840.0,-246.52
59,19,35206.0,34482.0,-34.681
60,17,45744.0,34317.0,-1337.1
61,17,25622.0,25078.0,-69699.0
62,17,41132.0,45023.0,-1242.6
63,18,40393.0,27456.0,-24012.0
64,331,36622.0,60083.0,-1088.3
65,332,27335.0,38686.0,-1307.1
66,333,44767.0,37593.0,13330.0
67,332,21212.0,41911.0,-241.15
68,335,27337.0,38662.0,-1182.5
69,338,38663.0,30058.0,-198.36
69,339,38573.0,29529.0,-600.87
69,341,38616.0,29656.0,-22.001
70,336,40908.0,36304.0,-1286.2
71,344,2333.5,56522.0,-729.47
72,339,36602.0,60370.0,-370.82
73,344,38792.0,30360.0,-246.99
73,346,38707.0,30307.0,-242.86
73,347,38851.0,30621.0,-470.88
74,345,32344.0,47872.0,-808.19
75,347,38742.0,30278.0,-242.8
75,348,38729.0,30214.0,-201.69
75,349,38762.0,30340.0,-241.32
75,351,38826.0,30587.0,-421.95
75,353,38703.0,30283.0,-195.46
75,355,38619.0,29979.0,-52.123
75,356,38578.0,29667.0,-201.93
75,357,38453.0,29564.0,-418.37
76,348,38705.0,29359.0,667.71
76,350,38590.0,29739.0,-36.386
77,348,50250.0,48210.0,-485.76
78,348,40861.0,36636.0,-603.49
78,350,40865.0,36591.0,-372.35
78,351,40776.0,36514.0,-551.44
79,353,36407.0,59827.0,-810.6
80,349,32348.0,47822.0,-926.65
80,350,32323.0,47923.0,-938.81
81,351,35344.0,18375.0,-429.22
81,352,35331.0,18239.0,-246.28
82,355,32283.0,47921.0,-732.64
82,356,32338.0,47902.0,-479.92
82,357,32256.0,47629.0,-1098.3
83,356,21888.0,14671.0,-201.7
84,357,38901.0,30582.0,-600.17
85,357,42564.0,36797.0,4584.1
86,360,40710.0,11605.0,-201.22
87,357,40797.0,36658.0,-375.34
87,358,40767.0,36520.0,-486.27
87,359,40797.0,36545.0,-440.68
87,360,41128.0,36814.0,-753.31
87,362,41105.0,36966.0,-192.44
88,358,32408.0,48010.0,-199.23
88,359,32434.0,48148.0,-260.03
89,360,32277.0,47860.0,-991.15
89,362,33060.0,48408.0,-1122.4
90,360,38748.0,30247.0,-230.91
90,362,38801.0,30441.0,-311.38
90,363,38907.0,30610.0,-625.7
91,362,34765.0,48861.0,97.78
92,361,27810.0,26238.0,-599.77
92,362,27822.0,26339.0,-240.7
93,364,38618.0,29521.0,-545.47
93,366,38742.0,30320.0,-263.33
94,363,32413.0,47902.0,-581.55
95,363,36919.0,38895.0,-899.87
95,364,36939.0,38896.0,-706.0
95,365,36948.0,39028.0,-494.21
95,366,36944.0,38899.0,-600.85
95,367,36933.0,38938.0,-614.41
95,368,36898.0,38999.0,-480.17
96,364,41188.0,32755.0,-1403.4
96,365,41095.0,32683.0,-1287.4
97,366,11857.0,44871.0,-477.36
98,365,40783.0,36409.0,-984.16
99,366,32298.0,47994.0,-356.27
99,367,32431.0,48236.0,-238.33
99,368,32377.0,47939.0,-364.39
99,369,32253.0,47899.0,-819.52
99,370,32300.0,47930.0,-973.34
99,371,32276.0,47858.0,-712.89
99,372,32371.0,48012.0,-368.56
99,373,32432.0,48180.0,-240.81
99,374,32390.0,47920.0,-719.24
99,375,32326.0,47895.0,-504.28
99,376,32310.0,47859.0,-943.05
99,377,32341.0,47863.0,-914.05
99,379,32342.0,47886.0,-810.79
