#track,frame,x,y,z
1,187,275740.0,133250.0,1116600.0
2,187,5417.6,22071.0,-665.71
3,187,49849.0,38337.0,139250.0
4,187,10174.0,38557.0,-705.08
5,187,10513.0,41742.0,-483.55
6,187,15626.0,30264.0,-606.13
7,188,-24334.0,-20633.0,-139540.0
8,188,2149.9,32448.0,-648.48
9,188,9057.0,38958.0,811.27
10,188,16343.0,36606.0,-198.66
11,188,17791.0,29757.0,17.56
11,189,17735.0,29878.0,-631.68
11,190,17760.0,29606.0,-619.29
12,189,-2214.9,22172.0,-58289.0
13,190,18276.0,18528.0,404.4
14,190,6420.8,31674.0,347.52
15,190,4895.0,21256.0,-942.72
16,190,2816.1,33272.0,123.19
17,190,6961.2,47729.0,12644.0
18,190,9385.6,39260.0,-1370.7
19,190,14205.0,24047.0,-711.84
20,190,14746.0,32386.0,-603.44
20,191,14704.0,32358.0,-472.24
20,193,14533.0,32426.0,-369.76
20,194,14559.0,32825.0,240.1
21,191,5257.5,27349.0,-795.14
22,191,16304.0,36145.0,59.582
23,192,15655.0,30464.0,-801.23
24,192,13344.0,29093.0,-13156.0
25,193,17716.0,18769.0,-34.172
26,193,4170.6,31569.0,-1022.8
26,194,4147.7,31603.0,-1020.4
27,193,17640.0,29874.0,-793.54
28,193,9796.1,41669.0,805.55
28,194,10006.0,41760.0,360.15
29,193,10196.0,39151.0,238.94
30,193,15760.0,30140.0,47.346
30,195,16043.0,30461.0,-589.74
31,194,-2469.7,22925.0,-56516.0
32,194,-5208.0,18102.0,-73561.0
33,195,16247.0,23616.0,-374.78
34,195,8958.0,39009.0,856.09
34,196,8938.4,38920.0,928.22
34,198,9161.4,38741.0,235.8
35,195,6563.7,19678.0,-34.466
35,196,6645.6,19571.0,21.72
35,197,6569.5,19395.0,-33.86
35,198,6579.1,19689.0,-708.13
35,200,6624.7,19531.0,105.29
35,202,6577.1,19483.0,-202.21
35,204,6612.0,19341.0,-55.148
35,205,6600.8,19435.0,-576.3
36,196,18212.0,18410.0,226.66
37,196,5600.9,28181.0,-1486.4
37,198,5697.4,28095.0,-517.18
38,196,4647.8,18754.0,-1087.6
39,196,17881.0,30146.0,85.238
40,196,10126.0,38914.0,591.6
41,196,15606.0,30037.0,239.38
42,197,54745.0,54276.0,179660.0
43,197,14508.0,32933.0,-44.157
44,197,-5972.7,2017.1,-110450.0
45,198,7927.8,35879.0,291.34
46,198,5783.5,23891.0,-35.249
46,200,5789.5,23963.0,4.5298
46,202,5925.0,23843.0,-40.75
46,203,5814.9,23930.0,-363.76
46,204,5920.8,23860.0,-201.78
46,205,5919.2,23879.0,-366.48
46,206,5836.6,23921.0,8.0361
46,207,5949.1,23866.0,-297.14
46,208,5970.6,23859.0,7.5997
47,199,17774.0,30004.0,-198.67
47,200,17693.0,29479.0,-247.09
48,200,14571.0,31040.0,-766.34
49,200,-13890.0,4721.2,-111700.0
50,200,14627.0,32747.0,-819.5
51,201,10499.0,18110.0,129.74
52,201,55070.0,41693.0,159330.0
53,205,10256.0,17863.0,360.94
54,186,12382.0,20543.0,-7729.6
55,186,17823.0,19483.0,91.032
55,187,17802.0,19221.0,677.12
55,189,17727.0,19473.0,573.78
56,185,14496.0,32786.0,-363.28
56,187,14499.0,32503.0,-198.49
56,189,14666.0,32810.0,113.92
56,191,14547.0,33101.0,663.64
57,201,14628.0,32819.0,448.2
57,202,14638.0,32621.0,910.25
57,204,14498.0,33027.0,355.75
57,205,14462.0,32675.0,31.999
57,206,14614.0,32591.0,108.32
58,202,183040.0,102660.0,728360.0
59,202,20366.0,32228.0,77.044
60,202,15479.0,25290.0,-372.55
61,203,17699.0,26060.0,-1132.4
62,203,10325.0,38957.0,598.68
63,203,16786.0,32918.0,-1294.0
64,204,17804.0,29793.0,91.075
64,205,17792.0,29743.0,-37.803
64,206,17819.0,30023.0,551.0
65,204,15852.0,30585.0,-967.79
66,311,9936.6,38101.0,392.97
66,313,9979.1,38135.0,363.05
66,314,9935.1,38129.0,353.45
67,424,17976.0,20750.0,-365.81
68,312,8132.1,47899.0,493.74
68,313,8141.0,47757.0,751.3
68,314,8227.4,47762.0,532.16
69,424,17761.0,42681.0,455.34
69,425,17782.0,42823.0,575.08
70,312,16187.0,32265.0,-5.4045
70,314,16314.0,32257.0,249.73
71,424,-13267.0,6074.9,-120680.0
72,312,6758.9,20813.0,238.07
73,424,11710.0,25180.0,15.818
